# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	101.388	36.7823	11.5766	7.27613	61.3214	0	0	0	101.388	0.941709	138	30	23.3812	1.13817	0	0.561121
1	1	1	0	113.196	39.2327	1.28271	12.223	57.3969	0	0	0	113.196	0.924157	147	30	26.1785	1.58956	0	1.46624
2	1	1	0	105.207	37.3149	21.0488	2.05222	60.6858	0	0	0	105.207	0.949487	156	30	25.0523	0.692923	0	0.0971852
3	1	1	0	131.859	43.2081	-9.63522	17.0924	50.5852	0	0	0	131.859	0.887545	160	30	33.0735	1.923	0	2.08411
4	1	1	0	102.391	36.8647	30.909	-3.08265	55.4402	0	0	0	102.391	0.946781	142	30	31.0961	0.357044	0	0.0994063
5	1	0	0	97.329	36.7138	-20.7875	20.5212	43.749	0	0	0	97.329	0.90739	151	30	41.1989	2.15032	1	2.36264
6	1	1	0	101.68	37.3759	40.7354	-7.87833	48.456	0	0	0	101.68	0.914665	153	30	39.4318	0.154618	0	0.191047
7	1	0	0	70.4977	31.2796	-30.447	21.366	38.9593	0	0	0	70.4977	0.905447	127	22	47.8067	2.31039	1	2.5297
8	1	1	0	63.0869	28.5931	48.3323	-13.5553	42.8082	0	0	0	63.0869	0.969674	130	22	46.56	0.00849707	0	0.273436
9	1	0	0	74.0469	30.8496	-38.8575	20.7647	35.1144	0	0	0	74.0469	0.977727	139	30	53.4424	2.43455	1	2.65082
10	2	0	0	65.529	29.2032	3.71914	1.79747	68.1918	0	0	0	65.529	0.96557	110	22	15.8681	1.4479	0	0
11	2	0	0	56.3777	27.2799	13.0207	-2.87414	70.1589	0	0	0	56.3777	0.951986	87	22	15.7856	0.777785	0	0
12	2	0	0	86.264	34.2221	-6.82644	6.09518	60.2891	0	0	0	86.264	0.925604	154	30	21.8132	1.97608	0	0
13	2	0	0	61.6024	28.3481	22.2179	-7.83518	64.1668	0	0	0	61.6024	0.963297	104	22	21.3391	0.290675	0	0
14	2	0	0	80.0938	32.411	-17.2359	9.07249	52.1329	0	0	0	80.0938	0.958129	141	22	29.8572	2.261	0	0
15	2	0	0	74.9287	32.949	32.6314	-12.8301	54.8846	0	0	0	74.9287	0.867309	149	30	30.8778	0.036306	0	0
16	2	0	0	85.7765	33.851	-26.0377	11.3513	45.6803	0	0	0	85.7765	0.940667	133	22	37.5991	2.40341	0	0
17	2	1	0	62.3126	28.4828	42.2891	-18.5755	46.7027	0	0	0	62.3126	0.965207	138	22	40.7782	-0.113653	0	0
18	2	1	0	99.9039	36.2251	-35.5706	11.4418	39.9179	0	0	0	99.9039	0.956696	152	30	45.1598	2.54444	0	0
