# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	79.7179	32.2282	3.91565	1.53034	58.9837	0	0	0	79.7179	0.964482	137	22	23.6889	1.39644	0	1.19824
1	1	1	0	101.026	36.6	-6.49271	-0.25544	60.4333	0	0	0	101.026	0.947726	155	30	22.446	1.85525	0	1.61013
2	1	1	0	104.422	37.3503	14.5782	2.88271	54.0191	0	0	0	104.422	0.940619	130	30	28.7649	1.03149	0	1.37558
3	1	1	0	100.644	36.3705	-17.5532	-1.4939	56.8766	0	0	0	100.644	0.956094	155	30	26.7145	2.27814	0	1.65571
4	1	1	0	101.005	36.5714	26.1564	1.63445	48.5812	0	0	0	101.005	0.949008	131	30	35.263	0.726887	0	1.50839
5	1	1	0	96.0516	35.5428	-28.3659	-3.01104	50.6315	0	0	0	96.0516	0.955458	130	30	33.8626	2.55342	0	1.67655
6	1	1	0	103.057	37.8344	36.826	-1.4138	43.3364	0	0	0	103.057	0.904722	137	30	42.2615	0.503358	0	1.60917
7	1	1	0	96.6719	36.1294	-38.0827	-7.41666	45.5097	0	0	0	96.6719	0.930655	135	30	40.527	2.77879	0	1.76314
8	1	1	0	57.359	27.2328	45.2014	-5.50717	39.4328	0	0	0	57.359	0.97191	126	22	48.2302	0.344581	0	1.69204
9	1	1	0	81.2639	32.4576	-46.7208	-12.5386	40.6665	0	0	0	81.2639	0.969338	139	30	47.4398	2.94512	0	1.83299
10	2	0	0	62.5606	28.3462	0.0623555	-7.39029	68.2448	0	0	0	62.5606	0.978409	132	22	14.4114	1.55303	0	0
11	2	0	0	78.4121	31.9675	9.52669	-6.35101	63.74	0	0	0	78.4121	0.964218	142	30	18.2521	1.00917	0	0
12	2	0	0	75.9099	32.4827	-10.4453	-9.04359	66.58	0	0	0	75.9099	0.904074	139	30	16.3649	2.24778	0	0
13	2	0	0	78.0771	31.9689	20.0523	-6.07373	56.1947	0	0	0	78.0771	0.960015	141	30	25.6358	0.660392	0	0
14	2	0	0	59.264	27.7335	-21.7357	-9.99197	58.6318	0	0	0	59.264	0.968257	110	22	24.5657	2.6402	0	0
15	2	0	0	77.7569	32.3407	31.005	-8.60996	49.1552	0	0	0	77.7569	0.934222	144	30	33.8721	0.39997	0	0
16	2	0	0	60.4786	28.2802	-31.2527	-12.9549	51.602	0	0	0	60.4786	0.950265	101	22	32.2937	2.86417	0	0
