# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	76.0147	31.3753	2.89726	2.86285	61.4085	0	0	0	76.0147	0.970356	137	22	22.6736	1.41869	0	0.791361
1	1	1	0	93.3781	35.9217	-6.62938	2.15698	61.5205	0	0	0	93.3781	0.909373	154	30	22.5444	1.84438	0	1.25625
2	1	1	0	93.3201	35.5185	12.825	3.54727	57.5482	0	0	0	93.3201	0.929556	130	28	26.6835	1.04627	0	1.30096
3	1	1	0	92.542	35.3402	-16.0559	1.59581	58.0573	0	0	0	92.542	0.931129	151	30	26.2278	2.2039	0	1.47174
4	1	1	0	91.3894	35.1612	23.4358	2.31629	52.1858	0	0	0	91.3894	0.928918	131	29	32.4475	0.739427	0	1.47228
5	1	1	0	90.3958	34.8994	-25.5634	1.03287	52.6517	0	0	0	90.3958	0.932654	129	30	32.4017	2.45332	0	1.53041
6	1	1	0	100.849	37.6633	33.4207	0.109842	46.6974	0	0	0	100.849	0.893393	137	30	39.2387	0.52476	0	1.56751
7	1	1	0	89.2366	34.8398	-34.3641	-2.25958	48.1938	0	0	0	89.2366	0.923851	135	30	37.9883	2.66908	0	1.63646
8	1	1	0	61.5309	28.1997	42.1567	-3.32005	42.0873	0	0	0	61.5309	0.972334	134	22	45.6753	0.363246	0	1.64939
9	1	1	0	79.9252	32.167	-43.3387	-5.73939	43.102	0	0	0	79.9252	0.970674	139	30	44.9732	2.82949	0	1.70246
10	2	0	0	58.8019	27.5242	-0.642567	-6.05724	70.9826	0	0	0	58.8019	0.975373	132	22	13.4921	1.57853	0	0
11	2	0	0	73.7194	31.0599	8.13112	-5.4233	67.4857	0	0	0	73.7194	0.960267	142	30	16.5738	1.02034	0	0
12	2	0	0	65.0843	29.6601	-9.92811	-6.82757	68.2156	0	0	0	65.0843	0.929695	139	28	15.8115	2.20665	0	0
13	2	0	0	72.8113	30.8986	18.0711	-5.6743	60.0316	0	0	0	72.8113	0.958363	141	30	23.2124	0.640662	0	0
14	2	0	0	57.9007	27.3808	-19.4575	-7.38396	61.2503	0	0	0	57.9007	0.970511	110	22	22.4927	2.57016	0	0
15	2	0	0	74.1654	31.4909	28.4355	-7.73543	52.5824	0	0	0	74.1654	0.939814	144	30	31.2895	0.387155	0	0
16	2	0	0	56.1743	27.2205	-28.582	-8.85136	54.3714	0	0	0	56.1743	0.952697	101	22	30.0148	2.77717	0	0
17	2	1	0	58.9498	27.7397	38.0441	-9.79874	45.9963	0	0	0	58.9498	0.962695	137	22	39.7953	0.247529	0	0
18	2	1	0	74.87	31.447	-38.0005	-12.2464	47.6473	0	0	0	74.87	0.951394	142	30	38.1673	2.94908	0	0
19	3	0	0	59.9845	27.6924	4.52723	-14.3967	77.2135	87.8864	0	0	59.9845	0.982945	109	22	7.22527	0.79389	0	0
