# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	80.2126	32.2998	3.8478	0.598293	59.198	0	0	0	80.2126	0.966167	137	22	23.1287	1.39575	0	1.41656
1	1	1	0	99.7652	36.4068	-6.52886	-1.06996	60.6974	0	0	0	99.7652	0.945851	155	30	22.0412	1.86298	0	1.73325
2	1	1	0	104.113	37.311	14.4277	2.27181	54.1998	0	0	0	104.113	0.939808	130	30	28.4803	1.03223	0	1.41462
3	1	1	0	104.725	37.2137	-17.6435	-2.22598	56.6913	0	0	0	104.725	0.95029	156	30	26.5144	2.28981	0	1.6963
4	1	1	0	100.61	36.477	25.8842	1.30531	48.4341	0	0	0	100.61	0.950194	131	30	35.0822	0.733333	0	1.52041
5	1	1	0	97.4767	35.8106	-28.7388	-3.4085	50.5068	0	0	0	97.4767	0.955184	130	30	34.1739	2.56018	0	1.68885
6	1	1	0	102.848	37.7956	36.8021	-1.26271	43.0009	0	0	0	102.848	0.904735	137	30	42.4862	0.514684	0	1.60509
7	1	1	0	98.0981	36.3329	-38.6201	-8.07632	45.4018	0	0	0	98.0981	0.933834	135	30	40.9446	2.79001	0	1.77695
8	1	1	0	57.5679	27.2867	45.266	-4.99076	38.9114	0	0	0	57.5679	0.971605	126	22	48.5871	0.361545	0	1.68061
9	1	1	0	81.2423	32.4305	-47.1769	-13.0633	40.6987	0	0	0	81.2423	0.9707	139	30	47.8723	2.95005	0	1.84093
10	2	0	0	62.2349	28.2647	-0.2676	-8.12613	68.5656	0	0	0	62.2349	0.978939	132	22	14.0511	1.57703	0	0
11	2	0	0	78.4967	32.009	9.43645	-7.23167	63.7893	0	0	0	78.4967	0.962757	142	30	17.7718	0.999043	0	0
12	2	0	0	77.1653	32.6613	-10.9578	-9.85095	66.7927	0	0	0	77.1653	0.909001	139	30	16.3735	2.28928	0	0
13	2	0	0	78.3349	32.0327	20.1146	-6.53149	56.1828	0	0	0	78.3349	0.959352	141	30	25.6253	0.656754	0	0
14	2	0	0	59.2111	27.748	-22.2801	-10.5929	58.4632	0	0	0	59.2111	0.966381	110	22	24.952	2.6588	0	0
15	2	0	0	76.5116	32.2208	31.2689	-8.44621	48.866	0	0	0	76.5116	0.926112	144	30	34.3157	0.411659	0	0
16	2	0	0	60.2107	28.1428	-31.6234	-13.4596	51.6817	0	0	0	60.2107	0.955319	101	22	32.6294	2.87115	0	0
17	2	1	0	58.4792	27.7472	41.3171	-11.3129	42.5545	0	0	0	58.4792	0.954496	137	22	42.8957	0.256057	0	0
18	2	1	0	76.7207	31.9671	-40.8707	-18.6322	45.3882	0	0	0	76.7207	0.943445	142	30	40.8448	3.0547	0	0
19	3	0	0	67.9324	29.5523	5.49086	-16.2268	73.727	82.763	0	0	67.9324	0.977475	110	22	8.2197	0.809423	0	0
20	3	0	0	61.1549	28.1618	-3.08561	-16.4376	77.7166	84.8287	0	0	61.1549	0.96899	107	22	6.4329	2.03944	0	0
21	3	0	0	71.7465	30.3277	15.4338	-15.2892	63.8308	74.546	0	0	71.7465	0.980235	135	22	17.0655	0.415455	0	0
22	3	0	0	78.9596	33.2159	-14.8483	-17.2761	67.6511	79.0027	0	0	78.9596	0.899338	139	30	15.4653	2.81914	0	0
23	3	0	0	78.8651	32.5556	25.3665	-15.5159	55.1358	65.9342	0	0	78.8651	0.935066	132	30	26.4007	0.255065	0	0
24	3	0	0	70.2994	30.6368	-25.4508	-19.3255	57.828	70.3905	0	0	70.2994	0.941184	141	30	25.4311	3.02923	0	0
25	3	1	0	79.0406	32.0562	35.5438	-17.7896	47.426	57.8619	0	0	79.0406	0.966573	148	30	35.9922	0.122202	0	0
26	3	1	0	56.1902	27.2088	-33.9977	-22.7993	50.8101	63.3019	0	0	56.1902	0.953786	141	22	33.8234	-3.12319	0	0
27	4	0	0	69.8679	29.9888	0.803721	-24.5765	79.8871	96.2717	0	0	69.8679	0.976267	103	30	2.59339	-1.18172	0	0
28	4	0	0	84.9953	33.7266	11.1951	-24.3623	69.169	86.4236	0	0	84.9953	0.938984	160	30	11.5831	-0.189806	0	0
29	4	0	0	77.2957	31.7043	-9.17071	-24.5262	74.5641	91.7324	0	0	77.2957	0.966335	121	30	9.29254	-2.88601	0	0
30	4	0	0	74.7532	32.1694	21.0075	-24.487	59.6421	75.0941	0	0	74.7532	0.907725	161	30	21.313	-0.108597	0	0
31	4	0	0	68.9794	29.8116	-19.4453	-26.0557	63.3806	80.5819	0	0	68.9794	0.975345	139	22	19.6519	-2.94292	0	0
32	4	1	0	84.4283	33.1135	30.1259	-25.7995	51.5562	65.3497	0	0	84.4283	0.967583	150	30	30.5217	-0.118969	0	0
33	4	1	0	54.4433	26.7188	-28.6378	-28.3926	54.5706	70.4158	0	0	54.4433	0.958345	138	22	29.1287	-2.92655	0	0
34	5	0	0	67.0881	29.4965	5.19718	-32.4554	69.3735	99.3057	0	0	67.0881	0.968979	121	22	11.6	-1.0888	0	0
35	5	0	0	62.6266	28.4057	-4.6513	-32.7389	70.6871	104.01	0	0	62.6266	0.975345	134	22	11.4694	-1.97126	0	0
36	5	0	0	64.539	28.8709	14.9884	-33.1696	61.9275	84.7132	0	0	64.539	0.972996	102	22	18.7329	-0.627114	0	0
37	5	0	0	75.8078	31.8123	-14.4266	-33.5533	64.329	89.1661	0	0	75.8078	0.941313	142	30	18.2315	-2.46775	0	0
38	5	1	0	77.8152	31.6925	24.2277	-34.2193	54.2938	72.764	0	0	77.8152	0.973554	143	30	27.2168	-0.45834	0	0
39	5	1	0	76.3541	31.6208	-24.1387	-35.2683	56.3444	76.5045	0	0	76.3541	0.959614	159	30	27.302	-2.64151	0	0
40	6	0	0	76.4035	32.1328	-1.48975	-41.3877	61.9061	94.6254	0	0	76.4035	0.929876	119	30	19.2554	-1.63887	0	0
41	6	0	0	80.3786	32.8064	7.95615	-41.3562	59.8767	88.7882	0	0	80.3786	0.938499	114	30	20.8337	-1.16959	0	0
42	6	0	0	74.9549	31.69	-10.5497	-42.0218	59.2444	88.0505	0	0	74.9549	0.937921	126	30	22.3907	-2.05231	0	0
43	6	1	0	85.1533	33.3002	18.424	-42.2711	54.0202	76.7929	0	0	85.1533	0.96498	159	30	27.384	-0.823887	0	0
44	6	1	0	54.8168	26.7662	-19.6214	-42.3022	54.8552	78.4541	0	0	54.8168	0.961504	132	22	27.982	-2.33891	0	0
45	7	0	1	101.606	37.8712	-0.0160485	-51.5667	52.6198	79.8869	0	0	101.606	0.890248	154	30	29.3902	-1.56522	0	0
46	7	0	1	96.394	36.9777	9.5964	-51.0562	51.4415	76.8458	0	0	96.394	0.88589	141	30	30.4892	-1.24438	0	0
47	7	0	1	72.8752	32.4148	-8.9159	-51.4854	51.9488	78.2097	0	0	72.8752	0.87157	140	22	30.5827	-1.86048	0	0
48	7	1	1	57.9505	28.3169	18.0786	-50.6495	48.6958	70.8598	0	0	57.9505	0.908191	141	22	33.824	-1.00058	0	0
49	7	1	1	80.0389	32.6304	-17.6489	-50.3804	50.0419	73.4708	0	0	80.0389	0.94464	143	30	33.1752	-2.12535	0	0
