# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	74.7424	31.1166	2.94004	2.30359	61.4085	0	0	0	74.7424	0.970049	137	22	22.3075	1.41134	0	0.906193
1	1	1	0	92.6258	35.8112	-6.39806	1.76099	61.5205	0	0	0	92.6258	0.907622	154	30	22.2501	1.83433	0	1.30223
2	1	1	0	89.1225	34.719	12.5409	2.94954	57.5482	0	0	0	89.1225	0.929099	130	27	26.2047	1.04541	0	1.33981
3	1	1	0	91.6218	35.2502	-15.6461	1.30044	58.0573	0	0	0	91.6218	0.926587	151	30	25.85	2.19195	0	1.48788
4	1	1	0	87.7774	34.4386	22.8655	1.97396	52.1858	0	0	0	87.7774	0.930038	131	28	31.9592	0.746171	0	1.48468
5	1	1	0	87.8923	34.4517	-24.8805	0.842848	52.6517	0	0	0	87.8923	0.930547	129	30	31.8169	2.43885	0	1.53693
6	1	1	0	100.075	37.4797	32.7153	-0.0520649	46.6974	0	0	0	100.075	0.895248	137	30	38.6898	0.533295	0	1.57239
7	1	1	0	87.2572	34.5041	-33.5009	-2.27283	48.1938	0	0	0	87.2572	0.921022	135	29	37.2395	2.65396	0	1.63854
8	1	1	0	61.4577	28.1971	41.4267	-3.4441	42.0873	0	0	0	61.4577	0.971355	134	22	45.0705	0.369493	0	1.65374
9	1	1	0	76.0266	31.407	-42.4307	-5.50949	43.102	0	0	0	76.0266	0.968553	139	28	44.177	2.81408	0	1.69992
10	2	0	0	57.3338	27.1861	-0.696629	-6.57134	70.9826	0	0	0	57.3338	0.974829	132	22	13.1499	1.578	0	0
11	2	0	0	71.0894	30.5102	7.90183	-6.01406	67.4857	0	0	0	71.0894	0.959675	142	30	16.1305	1.01551	0	0
12	2	0	0	63.1135	29.1392	-9.80096	-7.22691	68.2156	0	0	0	63.1135	0.934065	139	28	15.5152	2.20545	0	0
13	2	0	0	70.2504	30.311	17.655	-6.02352	60.0316	0	0	0	70.2504	0.960853	141	30	22.824	0.643666	0	0
14	2	0	0	57.5956	27.2677	-19.1411	-7.77354	61.2503	0	0	0	57.5956	0.973427	110	22	22.0554	2.56914	0	0
15	2	0	0	72.5759	31.1251	27.8171	-7.90817	52.5824	0	0	0	72.5759	0.941411	144	30	30.7763	0.393937	0	0
16	2	0	0	54.3465	26.6569	-28.0276	-9.07031	54.3714	0	0	0	54.3465	0.961083	101	21	29.4211	2.77117	0	0
17	2	1	0	58.9818	27.7537	37.3285	-9.94028	45.9963	0	0	0	58.9818	0.962243	137	22	39.1712	0.252361	0	0
18	2	1	0	74.6104	31.376	-37.3738	-12.1	47.6473	0	0	0	74.6104	0.952387	142	30	37.5532	2.93724	0	0
19	3	0	0	57.6717	27.1461	4.28089	-14.8146	77.2135	87.8864	0	0	57.6717	0.983459	109	22	6.92204	0.787803	0	0
20	3	0	0	55.9014	26.7895	-3.39711	-14.883	79.6142	88.7832	0	0	55.9014	0.978818	107	21	5.58735	2.0947	0	0
21	3	0	0	63.9767	28.9013	13.127	-14.3305	67.1794	79.7703	0	0	63.9767	0.962494	131	22	14.7493	0.374136	0	0
22	3	0	0	60.56	28.5251	-12.903	-14.6323	69.8278	82.537	0	0	60.56	0.935279	136	28	13.3121	2.74935	0	0
23	3	0	0	73.0291	31.1025	21.9391	-15.2834	58.8857	71.7483	0	0	73.0291	0.948671	132	28	22.9737	0.19438	0	0
24	3	0	0	60.0931	28.1518	-22.8497	-15.721	60.0462	73.3761	0	0	60.0931	0.952848	139	27	22.6045	2.9637	0	0
25	3	1	0	77.3444	31.6587	31.7994	-16.9979	50.9013	63.0239	0	0	77.3444	0.969733	148	30	32.5156	0.083844	0	0
26	3	1	0	54.9331	26.8665	-31.4971	-17.5108	52.5372	65.1737	0	0	54.9331	0.95636	142	22	30.9741	3.07018	0	0
27	4	0	0	60.1514	28.1859	0.0374178	-22.9263	77.9545	101.586	0	0	60.1514	0.951462	103	25	3.26845	-1.37391	0	0
28	4	0	0	63.7879	29.9033	8.63024	-22.782	71.4935	92.2338	0	0	63.7879	0.896416	156	30	9.72644	-0.320161	0	0
29	4	0	0	61.3033	28.5299	-9.00448	-22.5748	73.1693	94.2732	0	0	61.3033	0.946442	120	27	8.87395	-2.81417	0	0
30	4	0	0	76.4435	31.8545	17.206	-23.6795	63.0542	81.5473	0	0	76.4435	0.946693	155	30	18.2426	-0.218735	0	0
31	4	0	0	61.8748	28.3997	-17.4639	-22.4449	64.7122	83.0412	0	0	61.8748	0.964044	137	20	17.0806	-2.98143	0	0
32	4	1	0	78.3435	31.9083	26.8177	-24.7475	54.5262	70.4906	0	0	78.3435	0.966954	148	30	27.8765	-0.181306	0	0
33	4	1	0	56.6566	27.1667	-26.7372	-23.5103	55.9561	71.9004	0	0	56.6566	0.964686	138	22	26.4085	-2.9976	0	0
34	5	0	0	56.5339	26.8942	3.41853	-30.4058	68.7161	101.34	0	0	56.5339	0.982205	119	22	11.4162	-1.2109	0	0
35	5	0	0	59.6226	27.821	-5.71363	-30.6051	68.2364	100.331	0	0	59.6226	0.968001	138	20	12.0248	-2.00986	0	0
36	5	0	0	53.5134	26.2368	12.0073	-31.9729	62.6527	88.2657	0	0	53.5134	0.976905	97	22	17.5814	-0.771028	0	0
37	5	0	0	57.506	28.2235	-14.282	-30.8878	63.0739	87.8901	0	0	57.506	0.907199	141	27	17.6591	-2.457	0	0
38	5	1	0	68.9268	29.7763	20.8493	-32.5179	56.2121	76.8034	0	0	68.9268	0.976917	142	28	24.9784	-0.537885	0	0
39	5	1	0	82.1083	32.5632	-22.7542	-31.5149	56.4558	76.6376	0	0	82.1083	0.973066	157	30	25.0962	-2.65236	0	0
40	6	0	0	63.4599	29.4793	-1.7943	-38.6736	61.1287	92.2138	0	0	63.4599	0.917646	119	28	18.9901	-1.63363	0	0
41	6	0	0	65.6297	29.9065	6.57177	-39.4408	59.133	87.7154	0	0	65.6297	0.922102	113	30	20.9842	-1.2219	0	0
42	6	0	0	62.2023	29.0465	-9.82225	-39.2346	58.84	86.8536	0	0	62.2023	0.926465	125	27	21.5823	-2.01221	0	0
43	6	1	0	79.6755	32.4727	15.8947	-40.2457	54.5188	78.1337	0	0	79.6755	0.949505	159	30	26.3326	-0.893777	0	0
44	6	1	0	55.3293	26.7805	-18.0239	-39.4584	54.8834	78.4028	0	0	55.3293	0.969453	132	22	26.3267	-2.29396	0	0
45	7	0	1	92.1071	36.3354	-0.57905	-48.6606	52.2581	78.3422	0	0	92.1071	0.876686	154	30	28.9397	-1.57	0	0
46	7	0	1	80.5242	33.7636	8.06412	-48.6231	51.2392	76.0281	0	0	80.5242	0.887643	141	29	30.1735	-1.27948	0	0
47	7	0	1	67.5153	31.7488	-8.74737	-48.2803	51.7453	76.9853	0	0	67.5153	0.841699	140	22	29.6983	-1.84863	0	0
48	7	1	1	57.226	28.0247	16.1668	-48.1474	49.0551	71.2919	0	0	57.226	0.915635	141	22	33.0038	-1.03784	0	0
49	7	1	1	76.7299	31.9554	-16.6332	-47.7642	49.8602	72.7399	0	0	76.7299	0.944245	143	30	32.3021	-2.09012	0	0
