# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	74.3897	31.0713	3.09854	2.01973	62.5054	0	0	0	74.3897	0.968284	137	22	22.1452	1.40213	0	0.993135
1	1	1	0	92.5639	35.8048	-6.16703	1.63536	62.5417	0	0	0	92.5639	0.90734	154	30	22.1526	1.82394	0	1.3116
2	1	1	0	86.5871	34.3152	12.4561	2.55126	58.7528	0	0	0	86.5871	0.924038	130	26	25.9044	1.04171	0	1.36878
3	1	1	0	91.6312	35.2996	-15.3561	1.1903	59.1491	0	0	0	91.6312	0.92409	151	30	25.6563	2.18268	0	1.49344
4	1	1	0	84.8246	33.7128	22.5765	1.78432	53.592	0	0	0	84.8246	0.93787	131	27	31.6922	0.749693	0	1.49193
5	1	1	0	88.7961	34.6653	-24.5831	0.804184	53.4398	0	0	0	88.7961	0.928567	129	30	31.6113	2.43117	0	1.5381
6	1	1	0	98.3653	37.1746	32.3655	-0.160661	47.8708	0	0	0	98.3653	0.894456	137	30	38.3942	0.53729	0	1.57576
7	1	1	0	84.3528	33.9281	-33.1143	-2.24367	48.9048	0	0	0	84.3528	0.920854	135	28	36.94	2.64598	0	1.63845
8	1	1	0	60.9204	28.0573	40.9978	-3.48255	43.1812	0	0	0	60.9204	0.972481	134	22	44.7054	0.373901	0	1.65554
9	1	1	0	75.8644	31.3494	-41.9558	-5.36977	43.7646	0	0	0	75.8644	0.97004	139	28	43.7869	2.80549	0	1.69809
10	2	0	0	56.2734	26.9617	-0.714766	-6.78387	71.9977	0	0	0	56.2734	0.972791	132	22	13.0277	1.57815	0	0
11	2	0	0	69.027	30.0744	7.69942	-6.47808	68.8725	0	0	0	69.027	0.959036	142	30	15.7152	1.013	0	0
12	2	0	0	62.0988	28.9067	-9.6919	-7.3943	68.9565	0	0	0	62.0988	0.933891	139	27	15.3785	2.20183	0	0
13	2	0	0	69.7122	30.1898	17.4333	-6.23167	61.4945	0	0	0	69.7122	0.961168	141	30	22.5895	0.64493	0	0
14	2	0	0	57.4548	27.2176	-18.9288	-7.98949	62.1615	0	0	0	57.4548	0.97462	110	22	21.7946	2.56828	0	0
15	2	0	0	71.0296	30.9218	27.5356	-7.86225	53.8636	0	0	0	71.0296	0.933511	144	30	30.5852	0.401367	0	0
