# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	80.4385	32.3488	4.02361	0.490904	59.198	0	0	0	80.4385	0.965959	137	22	23.1583	1.38843	0	1.44939
1	1	1	0	100.19	36.4827	-6.36976	-1.08308	60.6974	0	0	0	100.19	0.945935	155	30	22.0865	1.85503	0	1.73923
2	1	1	0	103.838	37.2685	14.5439	2.14655	54.1998	0	0	0	103.838	0.939463	130	30	28.522	1.02851	0	1.42426
3	1	1	0	105.333	37.3377	-17.5107	-2.23498	56.6913	0	0	0	105.333	0.949465	156	30	26.5032	2.28372	0	1.69775
4	1	1	0	100.508	36.4404	25.9083	1.26063	48.4341	0	0	0	100.508	0.95114	131	30	35.1387	0.73425	0	1.52218
5	1	1	0	98.1276	35.9499	-28.6826	-3.48815	50.5068	0	0	0	98.1276	0.954128	130	30	34.1448	2.55868	0	1.69181
6	1	1	0	102.603	37.7565	36.781	-1.27102	43.0009	0	0	0	102.603	0.904455	137	30	42.5131	0.516979	0	1.60534
7	1	1	0	98.6491	36.4243	-38.642	-8.23949	45.4018	0	0	0	98.6491	0.934372	135	30	40.9492	2.79153	0	1.78088
8	1	1	0	57.4171	27.2614	45.2267	-5.02058	38.9114	0	0	0	57.4171	0.970855	126	22	48.574	0.363333	0	1.68135
9	1	1	0	81.2145	32.4185	-47.2331	-13.2589	40.6987	0	0	0	81.2145	0.971086	139	30	47.9143	2.95211	0	1.84447
10	2	0	0	62.6578	28.3621	-0.247222	-8.2314	68.5656	0	0	0	62.6578	0.978831	132	22	14.0522	1.57584	0	0
11	2	0	0	78.482	32.0142	9.47397	-7.40457	63.7893	0	0	0	78.482	0.962266	142	30	17.7343	0.995412	0	0
12	2	0	0	77.7988	32.6855	-10.9288	-9.92442	66.7927	0	0	0	77.7988	0.915106	139	30	16.3817	2.2868	0	0
13	2	0	0	78.4474	32.0349	20.1406	-6.66514	56.1828	0	0	0	78.4474	0.9606	141	30	25.6263	0.655382	0	0
14	2	0	0	59.8631	27.8834	-22.2233	-10.6608	58.4632	0	0	0	59.8631	0.96756	110	22	24.923	2.65644	0	0
15	2	0	0	76.489	32.1984	31.2684	-8.48466	48.866	0	0	0	76.489	0.927127	144	30	34.3391	0.413522	0	0
16	2	0	0	60.6212	28.2938	-31.6456	-13.5634	51.6817	0	0	0	60.6212	0.951595	101	22	32.6551	2.87128	0	0
17	2	1	0	58.2827	27.7128	41.3012	-11.3296	42.5545	0	0	0	58.2827	0.953649	137	22	42.8995	0.258194	0	0
18	2	1	0	76.5818	31.9525	-40.9341	-18.8022	45.3882	0	0	0	76.5818	0.942594	142	30	40.9062	3.05639	0	0
19	3	0	0	68.2646	29.6266	5.4307	-16.3949	73.727	82.763	0	0	68.2646	0.977332	110	22	8.13097	0.80988	0	0
20	3	0	0	61.6056	28.2554	-3.15745	-16.588	77.7166	84.8287	0	0	61.6056	0.969674	107	22	6.4284	2.05302	0	0
21	3	0	0	71.9455	30.3796	15.4239	-15.4409	63.8308	74.546	0	0	71.9455	0.979604	135	22	17.0349	0.413345	0	0
22	3	0	0	79.3621	33.2422	-14.8983	-17.4381	67.6511	79.0027	0	0	79.3621	0.902494	139	30	15.4989	2.82364	0	0
23	3	0	0	78.696	32.5201	25.3953	-15.6038	55.1358	65.9342	0	0	78.696	0.935103	132	30	26.4296	0.2555	0	0
24	3	0	0	71.0829	30.8189	-25.5177	-19.453	57.828	70.3905	0	0	71.0829	0.940461	141	30	25.4989	3.03036	0	0
25	3	1	0	79.0563	32.0697	35.5721	-17.8143	47.426	57.8619	0	0	79.0563	0.965956	148	30	36.0267	0.12437	0	0
26	3	1	0	56.1445	27.2252	-34.0972	-22.9449	50.8101	63.3019	0	0	56.1445	0.951865	141	22	33.9273	-3.12209	0	0
27	4	0	0	70.1467	30.0452	0.768309	-24.7517	79.8871	96.2717	0	0	70.1467	0.976487	103	30	2.6429	-1.2053	0	0
28	4	0	0	85.0177	33.7889	11.2219	-24.4973	69.169	86.4236	0	0	85.0177	0.935773	160	30	11.6112	-0.191847	0	0
29	4	0	0	77.5979	31.767	-9.2518	-24.7163	74.5641	91.7324	0	0	77.5979	0.966288	121	30	9.39594	-2.87968	0	0
30	4	0	0	75.1527	32.2351	21.087	-24.5886	59.6421	75.0941	0	0	75.1527	0.908857	161	30	21.3879	-0.107989	0	0
31	4	0	0	69.3474	29.8945	-19.5679	-26.2496	63.3806	80.5819	0	0	69.3474	0.975119	139	22	19.7931	-2.93984	0	0
32	4	1	0	84.5059	33.1377	30.2083	-25.8696	51.5562	65.3497	0	0	84.5059	0.967056	150	30	30.5955	-0.117485	0	0
33	4	1	0	54.5761	26.7515	-28.785	-28.5609	54.5706	70.4158	0	0	54.5761	0.958332	138	22	29.2893	-2.92559	0	0
34	5	0	0	67.2187	29.5458	5.25347	-32.5687	69.3735	99.3057	0	0	67.2187	0.967627	121	22	11.6306	-1.08507	0	0
35	5	0	0	62.7614	28.4486	-4.69361	-32.8968	70.6871	104.01	0	0	62.7614	0.9745	134	22	11.5348	-1.97319	0	0
36	5	0	0	64.4661	28.8496	15.092	-33.2633	61.9275	84.7132	0	0	64.4661	0.973336	102	22	18.8064	-0.62345	0	0
37	5	0	0	75.9872	31.8533	-14.5379	-33.7348	64.329	89.1661	0	0	75.9872	0.941114	142	30	18.3682	-2.46846	0	0
38	5	1	0	77.9166	31.7179	24.333	-34.3308	54.2938	72.764	0	0	77.9166	0.973264	143	30	27.3102	-0.45686	0	0
39	5	1	0	76.4606	31.6296	-24.2793	-35.46	56.3444	76.5045	0	0	76.4606	0.960419	159	30	27.4696	-2.6413	0	0
40	6	0	0	76.4344	32.1452	-1.49353	-41.4459	61.9061	94.6254	0	0	76.4344	0.929535	119	30	19.2077	-1.63943	0	0
