# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	77.557	31.7179	3.88106	2.75423	59.4881	0	0	0	77.557	0.968771	137	22	24.1788	1.39539	0	0.953632
1	1	1	0	103.183	37.0995	-6.52438	0.958036	60.6435	0	0	0	103.183	0.942071	155	30	22.8643	1.84476	0	1.42501
2	1	1	0	102.837	37.0625	14.4381	3.56606	54.7485	0	0	0	102.837	0.940781	130	30	28.7136	1.03023	0	1.32866
3	1	1	0	98.8685	36.0584	-17.4958	-0.345534	57.1422	0	0	0	98.8685	0.955554	153	30	26.8923	2.2627	0	1.59055
4	1	1	0	101.384	36.7083	26.0718	2.10553	49.3521	0	0	0	101.384	0.945474	131	30	35.1261	0.719905	0	1.49021
5	1	1	0	96.4023	35.6715	-28.2921	-1.8774	50.9521	0	0	0	96.4023	0.952039	130	30	33.8989	2.54033	0	1.63706
6	1	1	0	102.434	37.7547	36.7082	-0.950727	43.9064	0	0	0	102.434	0.903049	137	30	42.1495	0.497172	0	1.59669
7	1	1	0	95.811	36.0372	-37.8481	-6.40871	45.8385	0	0	0	95.811	0.927095	135	30	40.2672	2.76936	0	1.73853
8	1	1	0	58.5711	27.5171	45.1419	-5.12918	39.6983	0	0	0	58.5711	0.972049	129	22	48.1876	0.336798	0	1.68394
9	1	1	0	80.7363	32.3511	-46.6275	-11.1849	40.8885	0	0	0	80.7363	0.969392	139	30	47.3293	2.93154	0	1.80623
10	2	0	0	64.5413	28.8157	-0.195156	-6.50399	68.9999	0	0	0	64.5413	0.976761	132	22	14.5503	1.56095	0	0
11	2	0	0	77.9468	31.8996	9.22337	-5.32267	64.7131	0	0	0	77.9468	0.96258	142	30	18.4089	1.02464	0	0
12	2	0	0	78.171	32.6306	-10.7321	-7.96192	66.8482	0	0	0	78.171	0.922582	139	30	16.7158	2.24182	0	0
13	2	0	0	78.4034	32.0706	19.8391	-5.51965	57.266	0	0	0	78.4034	0.957924	141	30	25.4644	0.656093	0	0
14	2	0	0	59.7492	27.8507	-21.5757	-9.02275	59.0387	0	0	0	59.7492	0.967987	110	22	24.4083	2.62617	0	0
15	2	0	0	78.5024	32.5605	30.905	-8.10449	49.8497	0	0	0	78.5024	0.930487	144	30	33.8206	0.392907	0	0
16	2	0	0	60.282	28.2871	-31.1924	-11.932	51.9647	0	0	0	60.282	0.946719	101	22	32.174	2.85414	0	0
17	2	1	0	58.6529	27.8098	40.8542	-11.147	43.3702	0	0	0	58.6529	0.953021	137	22	42.3671	0.236012	0	0
18	2	1	0	76.3567	31.9158	-40.6449	-16.9344	45.3464	0	0	0	76.3567	0.941987	142	30	40.5164	3.03975	0	0
19	3	0	0	65.5354	28.9539	5.42214	-14.5692	74.9516	83.9536	0	0	65.5354	0.98236	110	22	8.67361	0.844441	0	0
20	3	0	0	63.4186	28.5398	-2.98615	-15.1447	78.3633	85.8682	0	0	63.4186	0.97842	107	22	6.47496	1.99206	0	0
21	3	0	0	68.425	29.6375	14.8216	-13.9072	65.4225	76.615	0	0	68.425	0.978905	135	22	16.76	0.440505	0	0
22	3	0	0	79.3207	32.8479	-14.2474	-15.8019	68.3855	80.1485	0	0	79.3207	0.92381	138	30	14.8674	2.78057	0	0
23	3	0	0	82.0407	33.1736	24.7023	-15.0702	56.3852	68.0477	0	0	82.0407	0.936816	132	30	25.7456	0.234546	0	0
