# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	80.017	32.2507	4.0784	2.68146	59.5393	0	0	0	80.017	0.966749	137	22	23.9403	1.38933	0	0.989197
1	1	1	0	99.8949	36.4816	-6.23806	1.3691	60.6537	0	0	0	99.8949	0.943206	155	30	23.0291	1.83419	0	1.35476
2	1	1	0	101.924	36.9002	14.6908	3.70626	54.8139	0	0	0	101.924	0.940651	130	30	28.7537	1.02472	0	1.32367
3	1	1	0	104.039	37.2764	-17.1445	-0.137711	57.0559	0	0	0	104.039	0.94089	153	30	26.7458	2.25488	0	1.57883
4	1	1	0	100.478	36.5716	25.9928	2.06833	49.3988	0	0	0	100.478	0.944041	131	30	34.846	0.718365	0	1.49139
5	1	1	0	97.4995	35.8982	-28.0884	-1.72108	50.8066	0	0	0	97.4995	0.950753	130	30	33.7925	2.5393	0	1.63199
6	1	1	0	103.046	37.8997	36.6152	-1.03484	43.9341	0	0	0	103.046	0.901507	137	30	41.8537	0.493618	0	1.59905
7	1	1	0	92.6795	35.3581	-37.6842	-6.23428	45.7728	0	0	0	92.6795	0.931569	135	30	40.1993	2.76906	0	1.73475
8	1	1	0	59.0366	27.6102	45.0328	-5.07433	39.755	0	0	0	59.0366	0.97318	129	22	47.9498	0.335595	0	1.683
9	1	1	0	80.3714	32.254	-46.3208	-10.624	40.9117	0	0	0	80.3714	0.970832	139	30	47.2031	2.92288	0	1.79625
10	2	0	0	62.0694	28.2373	-0.169569	-6.20435	69.0432	0	0	0	62.0694	0.978227	132	22	14.6616	1.56584	0	0
11	2	0	0	78.1724	31.9444	9.26637	-5.49364	64.7976	0	0	0	78.1724	0.962662	142	30	18.0752	1.01684	0	0
12	2	0	0	76.1275	32.3368	-10.4863	-7.59119	66.8537	0	0	0	76.1275	0.914867	139	30	16.7677	2.22805	0	0
13	2	0	0	78.8558	32.068	19.8577	-5.57818	57.2715	0	0	0	78.8558	0.963607	141	30	25.253	0.650237	0	0
14	2	0	0	61.0994	28.0539	-21.4611	-9.04679	59.0197	0	0	0	61.0994	0.975572	110	22	24.2885	2.63339	0	0
15	2	0	0	76.9802	32.3324	30.7869	-8.05116	49.9042	0	0	0	76.9802	0.925366	144	30	33.571	0.391651	0	0
16	2	0	0	59.2607	28.1214	-30.9876	-11.74	52.007	0	0	0	59.2607	0.941678	101	22	32.0711	2.85306	0	0
17	2	1	0	58.0893	27.6778	40.7518	-11.2155	43.4971	0	0	0	58.0893	0.952887	137	22	42.1145	0.231196	0	0
18	2	1	0	75.8126	31.7896	-40.4175	-16.5537	45.4674	0	0	0	75.8126	0.942719	142	30	40.4061	3.03467	0	0
19	3	0	0	63.5615	28.5138	5.10705	-14.3874	75.2198	84.4654	0	0	63.5615	0.982413	110	22	8.40139	0.880576	0	0
20	3	0	0	61.8107	28.1377	-3.02074	-14.7409	78.2877	85.8031	0	0	61.8107	0.98106	107	22	6.72562	1.99669	0	0
21	3	0	0	70.0187	30.0316	14.5855	-13.9886	65.2438	76.5753	0	0	70.0187	0.975589	135	22	16.3449	0.434271	0	0
22	3	0	0	74.6268	31.7871	-13.9048	-15.3693	68.4747	80.1621	0	0	74.6268	0.928118	137	30	14.7268	2.75911	0	0
23	3	0	0	84.1987	33.5653	24.526	-15.1921	56.5744	68.2584	0	0	84.1987	0.939147	132	30	25.4097	0.225185	0	0
24	3	0	0	72.5482	31.0268	-24.6552	-17.4634	58.2691	71.1197	0	0	72.5482	0.947025	141	30	24.649	3.00312	0	0
25	3	1	0	78.1616	31.9416	34.9317	-17.4041	48.3767	59.5346	0	0	78.1616	0.962696	148	30	35.3438	0.0980996	0	0
26	3	1	0	54.7683	26.796	-33.7843	-20.7956	50.5244	63.0911	0	0	54.7683	0.958515	140	22	33.5422	3.1395	0	0
27	4	0	0	70.1805	30.0606	0.847644	-23.2872	78.9223	99.0082	0	0	70.1805	0.975957	103	30	2.65546	-1.1479	0	0
28	4	0	0	82.7847	33.5067	9.98037	-23.3193	70.2385	89.1884	0	0	82.7847	0.92661	160	30	10.5129	-0.235558	0	0
29	4	0	0	76.083	31.5333	-8.75125	-23.0204	73.6102	93.0597	0	0	76.083	0.961518	120	30	8.77763	-2.89359	0	0
