# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
0	1	1	0	79.5403	32.166	3.78798	1.9609	59.1341	0	0	0	79.5403	0.96606	137	22	23.7295	1.40334	0	1.09311
1	1	1	0	97.7198	36.004	-6.37481	0.312837	60.6107	0	0	0	97.7198	0.947309	155	30	22.6181	1.84883	0	1.52177
2	1	1	0	103.718	37.235	14.4891	3.38562	54.5325	0	0	0	103.718	0.940072	130	30	28.8261	1.03743	0	1.34125
3	1	1	0	105.146	37.3509	-17.3666	-1.09034	56.7873	0	0	0	105.146	0.94711	155	30	26.642	2.27258	0	1.6335
4	1	1	0	100.338	36.5086	26.0288	2.00481	48.7841	0	0	0	100.338	0.945986	131	30	35.1529	0.729964	0	1.49393
5	1	1	0	97.1051	35.7207	-28.3001	-2.3781	50.6295	0	0	0	97.1051	0.95634	130	30	33.9809	2.54617	0	1.65463
6	1	1	0	102.686	37.87	36.7675	-1.08563	43.381	0	0	0	102.686	0.89977	137	30	42.1701	0.503613	0	1.60032
7	1	1	0	97.7309	36.3809	-38.1159	-6.9583	45.6409	0	0	0	97.7309	0.927885	135	30	40.617	2.77712	0	1.75137
8	1	1	0	58.4625	27.4888	45.0788	-5.31048	39.282	0	0	0	58.4625	0.972245	129	22	48.0337	0.342376	0	1.68806
9	1	1	0	81.346	32.4951	-46.7901	-11.7285	40.7717	0	0	0	81.346	0.968077	139	30	47.6231	2.9363	0	1.8164
10	2	0	0	61.745	28.1376	-0.0832114	-6.82591	68.8935	0	0	0	61.745	0.980025	132	22	14.611	1.56506	0	0
11	2	0	0	77.1053	31.7263	9.43675	-5.89607	64.0936	0	0	0	77.1053	0.962619	142	30	18.2686	1.01726	0	0
12	2	0	0	76.4927	32.6016	-10.6677	-8.52881	66.5689	0	0	0	76.4927	0.90438	139	30	16.6396	2.25372	0	0
13	2	0	0	79.0227	32.1971	20.1968	-5.60571	56.63	0	0	0	79.0227	0.957916	141	30	25.7935	0.660809	0	0
14	2	0	0	61.4011	28.1604	-21.8532	-9.8191	58.855	0	0	0	61.4011	0.972986	110	22	24.602	2.64978	0	0
15	2	0	0	75.1838	31.9268	31.0998	-7.99774	49.3184	0	0	0	75.1838	0.926881	144	30	34.0326	0.405941	0	0
16	2	0	0	60.2119	28.3199	-31.4657	-12.4997	51.9659	0	0	0	60.2119	0.943427	101	22	32.5496	2.86346	0	0
17	2	1	0	58.4522	27.7818	40.8341	-11.438	42.974	0	0	0	58.4522	0.951679	137	22	42.2027	0.239193	0	0
18	2	1	0	76.5478	31.959	-40.7598	-17.574	45.4224	0	0	0	76.5478	0.941793	142	30	40.7762	3.04672	0	0
19	3	0	0	66.2975	29.136	5.72173	-14.817	74.0046	82.9831	0	0	66.2975	0.981404	110	22	8.85988	0.843763	0	0
20	3	0	0	63.0799	28.4895	-2.81002	-15.2575	78.153	85.3973	0	0	63.0799	0.976633	107	22	6.72064	1.97497	0	0
21	3	0	0	69.92	29.9842	15.382	-14.0145	64.3513	75.0916	0	0	69.92	0.977298	135	22	17.2297	0.445351	0	0
22	3	0	0	77.3332	32.5372	-14.0175	-16.2127	68.2239	79.8591	0	0	77.3332	0.917942	138	30	14.8028	2.78092	0	0
23	3	0	0	82.6946	33.3061	24.9477	-15.2247	55.7443	66.9514	0	0	82.6946	0.936782	132	30	25.8716	0.242476	0	0
24	3	0	0	75.8061	31.6108	-24.9553	-18.3258	58.3245	71.1981	0	0	75.8061	0.953332	141	30	24.9827	3.01675	0	0
25	3	1	0	81.1738	32.4364	34.729	-17.7533	47.8342	58.632	0	0	81.1738	0.969531	148	30	35.0899	0.105162	0	0
26	3	1	0	55.9768	27.0935	-33.9822	-21.7726	50.7403	63.3109	0	0	55.9768	0.958269	140	22	33.8168	-3.13166	0	0
27	4	0	0	77.1161	31.5929	1.66423	-23.6222	78.8376	97.1131	0	0	77.1161	0.970902	103	30	2.85132	-0.873363	0	0
