# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	76.1889	31.5413	4.64973	6.24767	59.6862	0	0	0	76.1889	0.962372	113	1392	25.9102	1.35352	0	1.4574
1	1	1	0	51.1315	26.4351	-5.80251	5.05811	59.9811	0	0	0	51.1315	0.919467	113	0	24.5978	1.76997	0	1.68419
2	1	1	0	85.9143	35.5437	15.6786	2.94543	57.1424	0	0	0	85.9143	0.854573	146	0	27.5677	0.923953	0	1.74167
3	1	1	0	76.1375	33.1874	-16.4691	3.03761	56.7987	0	0	0	76.1375	0.868681	138	0	27.0055	2.18364	0	1.73284
4	1	1	0	70.5685	31.6152	26.7814	-1.71392	51.7741	0	0	0	70.5685	0.887215	136	0	32.694	0.559021	0	1.83831
5	1	1	0	72.7468	32.1064	-27.2254	-1.22545	51.5894	0	0	0	72.7468	0.886828	142	0	31.7645	2.54569	0	1.82163
6	1	1	0	35.8936	22.7157	36.8029	-6.00391	45.7899	0	0	0	35.8936	0.87413	96	0	39.931	0.332916	0	1.87665
7	1	1	0	57.1454	29.1353	-37.6311	-5.92692	45.6616	0	0	0	57.1454	0.845963	134	0	38.9725	2.79806	0	1.87202
8	1	1	0	24.1922	17.8338	45.3151	-9.45075	40.371	0	0	0	24.1922	0.95587	105	0	47.2371	0.204713	0	1.89174
9	1	1	0	22.7734	17.9515	-44.4519	-9.36147	40.8784	0	0	0	22.7734	0.888049	105	0	44.5824	2.92245	0	1.89891
10	2	0	0	45.1975	25.1187	-0.684494	-0.387857	68.1961	0	0	0	45.1975	0.900184	125	0	18.6672	1.55734	0	0
11	2	0	0	42.2427	25.7104	9.16629	-1.36816	66.112	0	0	0	42.2427	0.803055	140	0	20.367	1.05182	0	0
12	2	0	0	45.0637	25.3015	-10.461	-2.04902	66.1664	0	0	0	45.0637	0.884591	128	0	19.4905	2.08141	0	0
13	2	0	0	52.1969	28.0852	19.7249	-5.82334	59.9332	0	0	0	52.1969	0.831572	147	0	24.5335	0.569562	0	0
14	2	0	0	42.1446	25.5843	-20.434	-5.28955	59.518	0	0	0	42.1446	0.809104	140	0	23.8668	2.52692	0	0
15	2	0	0	51.2482	27.6784	30.7132	-9.60056	51.4095	0	0	0	51.2482	0.840633	140	0	33.0303	0.290244	0	0
16	2	0	0	41.9406	26.0033	-30.7679	-9.21175	51.7685	0	0	0	41.9406	0.779451	129	0	31.4137	2.82294	0	0
17	2	1	0	41.506	24.2744	39.1891	-12.7521	44.9054	0	0	0	41.506	0.885167	133	0	40.6165	0.15577	0	0
18	2	1	0	22.2104	17.5667	-38.4046	-12.4072	45.0893	0	0	0	22.2104	0.904449	103	0	38.0538	2.96604	0	0
19	3	0	0	103.678	36.916	3.8878	-9.20948	77.0289	84.9075	0	0	103.678	0.95602	125	27	10.9621	1.11518	0	0
20	3	0	0	83.9206	33.2614	-5.65498	-9.66509	76.6018	85.4659	0	0	83.9206	0.953228	129	17	10.5077	2.03659	0	0
21	3	0	0	83.7205	34.9606	13.0017	-11.2472	68.5323	80.8346	0	0	83.7205	0.860764	158	0	15.9746	0.510555	0	0
22	3	0	0	75.9725	32.4522	-14.7135	-11.5487	67.2718	80.3557	0	0	75.9725	0.906522	124	0	15.6892	2.64283	0	0
23	3	0	0	70.0634	30.9486	23.1175	-14.4409	58.4292	72.3126	0	0	70.0634	0.919221	155	0	24.4914	0.189459	0	0
24	3	0	0	82.0189	32.7783	-24.5833	-14.2183	57.6865	71.5954	0	0	82.0189	0.959289	140	0	24.1369	2.93991	0	0
25	3	1	0	33.9396	22.0599	31.6845	-16.6177	50.3427	63.7979	0	0	33.9396	0.876414	114	0	32.711	0.0745307	0	0
26	3	1	0	27.6026	19.0677	-32.4789	-16.0027	49.8977	63.007	0	0	27.6026	0.954035	103	0	31.6904	3.04518	0	0
27	4	0	0	63.1032	28.8702	-1.41	-19.5678	78.0003	100.309	0	0	63.1032	0.951398	107	0	0.699723	-2.3157	0	0
28	4	0	0	60.8654	28.2359	7.37759	-20.2097	72.524	94.5318	0	0	60.8654	0.959348	120	0	8.39328	-0.138203	0	0
29	4	0	0	69.833	31.0319	-10.0866	-20.5618	70.3245	91.8704	0	0	69.833	0.911285	124	0	9.27442	-2.97822	0	0
30	4	0	0	66.4853	29.9493	16.4379	-21.6879	63.3749	83.2924	0	0	66.4853	0.931454	148	0	17.5722	-0.150494	0	0
31	4	0	0	81.1954	32.4149	-19.2569	-22.5061	60.8379	80.0874	0	0	81.1954	0.971071	143	0	18.6437	-2.95532	0	0
32	4	1	0	54.889	26.8865	24.8205	-23.0012	54.5494	71.9874	0	0	54.889	0.954171	142	0	26.0569	-0.152094	0	0
33	4	1	0	38.3842	22.5115	-27.8117	-22.9542	52.3004	68.6045	0	0	38.3842	0.951813	127	0	27.1576	-2.99746	0	0
34	5	0	0	75.9554	32.5045	2.05686	-29.6558	66.0545	100.523	0	0	75.9554	0.903401	130	0	11.0166	-1.2957	0	0
35	5	0	0	59.3518	28.7556	-6.01208	-29.6716	65.0169	96.8831	0	0	59.3518	0.901987	112	0	11.7693	-2.01676	0	0
36	5	0	0	82.7109	32.7741	10.9874	-30.3284	61.7664	89.2941	0	0	82.7109	0.967631	133	0	16.41	-0.757472	0	0
37	5	0	0	69.5749	30.8809	-15.0061	-30.8334	59.3501	84.2853	0	0	69.5749	0.916816	152	0	18.3507	-2.44457	0	0
38	5	1	0	39.8393	23.5127	18.944	-30.54	55.5924	77.6641	0	0	39.8393	0.905557	128	0	22.9596	-0.523945	0	0
39	5	1	0	47.8624	27.9146	-23.717	-30.6981	52.1946	71.9017	0	0	47.8624	0.771863	136	0	25.5849	-2.66906	0	0
40	6	0	0	63.1504	29.6367	-3.24337	-39.5491	56.2829	85.5365	0	0	63.1504	0.903496	131	0	20.6252	-1.68292	0	0
41	6	0	0	71.0288	30.9819	6.16753	-39.5762	55.8356	84.2246	0	0	71.0288	0.929885	135	0	21.7173	-1.23759	0	0
42	6	0	0	74.9318	31.8628	-11.5941	-39.7294	54.1584	80.4901	0	0	74.9318	0.927488	122	0	23.2615	-2.04676	0	0
43	6	1	0	47.8282	24.8374	15.5737	-38.9104	53.0532	77.2985	0	0	47.8282	0.974273	135	0	25.8237	-0.877193	0	0
44	6	1	0	51.7599	27.0638	-19.8997	-39.4625	50.0516	71.9753	0	0	51.7599	0.888026	132	0	27.8598	-2.31951	0	0
45	7	0	0	99.0877	37.9991	-0.0556655	-50.2352	47.6608	72.0746	0	0	99.0877	0.862346	159	0	31.1943	-1.54258	0	0
46	7	0	0	93.9855	37.5699	9.14146	-48.9617	47.7126	71.5754	0	0	93.9855	0.836742	151	0	31.5604	-1.24581	0	0
47	7	0	0	92.0007	36.3718	-9.30313	-50.2262	46.8547	70.3016	0	0	92.0007	0.87392	154	0	32.2763	-1.83304	0	0
48	7	1	0	60.5777	28.781	17.195	-46.9589	46.8529	68.8997	0	0	60.5777	0.918992	142	0	33.2782	-0.994621	0	0
49	7	1	0	68.4037	30.35	-18.0388	-48.6098	45.5652	67.0302	0	0	68.4037	0.933197	142	0	34.1482	-2.09538	0	0
