# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	87.7593	34.3284	6.26056	-1.38407	58.7	0	0	0	87.7593	0.935826	143	22	25.2138	1.29197	0	1.57933
1	1	1	0	110.86	38.4455	-5.8681	-1.28054	58.5	0	0	0	110.86	0.942521	157	30	24.8905	1.78082	0	1.56226
2	1	1	0	112.548	38.9394	18.4114	-3.03681	55.3	0	0	0	112.548	0.932757	158	30	29.574	0.869108	0	1.66236
3	1	1	0	117.738	40.1419	-18.8216	-2.33353	55.1	0	0	0	117.738	0.918186	157	30	29.523	2.23258	0	1.62465
4	1	1	0	85.7658	33.9133	30.4189	-5.98258	50.2	0	0	0	85.7658	0.937098	140	22	36.7813	0.563334	0	1.72169
5	1	1	0	83.8764	33.4141	-31.395	-5.42684	49.7	0	0	0	83.8764	0.94404	152	22	36.7615	2.55993	0	1.70136
6	1	1	0	105.909	38.0785	41.7544	-10.2885	44.6	0	0	0	105.909	0.917872	153	30	45.1195	0.346799	0	1.78125
7	1	1	0	100.346	37.3422	-42.5744	-9.32766	44.1	0	0	0	100.346	0.904299	156	30	44.9534	2.77062	0	1.75731
8	1	1	0	83.1251	32.9253	50.7997	-15.7358	39.9	0	0	0	83.1251	0.963571	148	30	52.4197	0.189774	0	1.84617
9	1	1	0	60.81	28.0708	-50.8618	-14.1965	39.6	0	0	0	60.81	0.96978	140	22	51.4676	2.91769	0	1.81947
10	2	0	0	89.2004	34.2876	0.278829	-9.47605	68.1	0	0	0	89.2004	0.95346	156	30	16.1764	1.51156	0	0
11	2	0	0	88.9373	34.1404	11.5832	-10.5542	64.9	0	0	0	88.9373	0.958861	146	30	19.4284	0.887768	0	0
12	2	0	0	89.854	34.668	-12.1828	-9.99165	64.7	0	0	0	89.854	0.939483	154	30	19.4091	2.20521	0	0
13	2	0	0	90.4794	34.5033	23.2141	-12.4619	57.9	0	0	0	90.4794	0.955078	154	30	27.2786	0.503519	0	0
14	2	0	0	87.9074	34.0796	-24.3161	-11.9138	57.2	0	0	0	87.9074	0.951145	148	30	27.3256	2.61599	0	0
15	2	0	0	86.2447	34.492	34.5845	-15.8793	50.3	0	0	0	86.2447	0.910973	149	30	36.5851	0.269615	0	0
16	2	0	0	85.939	34.3509	-35.5321	-15.4061	49.7	0	0	0	85.939	0.915217	151	30	36.3202	2.85641	0	0
17	2	1	0	57.4489	27.8445	44.9432	-20.6334	43.5	0	0	0	57.4489	0.931138	142	22	45.8943	0.108959	0	0
18	2	1	0	56.6916	27.6042	-45.8859	-19.3781	42.9	0	0	0	56.6916	0.934928	138	22	45.6364	3.0043	0	0
19	3	0	0	91.959	34.7205	5.49006	-18.8445	76.3	84.5	0	0	91.959	0.958586	152	30	9.16621	0.832525	0	0
20	3	0	0	91.8886	34.6701	-6.00634	-18.3272	75.9	83.7	0	0	91.8886	0.960643	143	30	9.03473	2.20144	0	0
21	3	0	0	74.3604	30.9345	16.2831	-20.1541	66.2	78.3	0	0	74.3604	0.976482	145	22	17.8222	0.311953	0	0
22	3	0	0	93.1318	35.0958	-17.8523	-19.2735	65.2	76.6	0	0	93.1318	0.950163	155	30	18.31	2.7874	0	0
23	3	0	0	90.8553	35.1574	27.5026	-22.3796	56.4	69.3	0	0	90.8553	0.923691	153	30	28.3676	0.114624	0	0
24	3	0	0	73.9296	31.469	-29.4717	-21.9769	55.3	67.4	0	0	73.9296	0.938127	141	22	29.0229	3.01559	0	0
25	3	1	0	78.4693	32.2201	38.5825	-25.7654	48	60	0	0	78.4693	0.94985	155	30	39.2616	-0.00359951	0	0
26	3	1	0	77.0773	32.0378	-40.0205	-24.9303	47.2	58.5	0	0	77.0773	0.943648	152	30	39.3477	3.12396	0	0
27	4	0	0	73.9104	30.9381	-0.0924037	-27.1676	129.2	97.9	0	0	73.9104	0.97035	139	22	1.6512	-1.20768	0	0
28	4	0	0	75.2341	31.256	10.7046	-28.1684	120.8	91.2	0	0	75.2341	0.967737	140	22	11.6643	-0.219898	0	0
29	4	0	0	87.1881	34.1461	-11.6914	-27.2702	120.5	89.5	0	0	87.1881	0.939689	148	30	11.1349	-2.99321	0	0
