# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	84.2289	33.3869	5.37637	4.38601	58.7	0	0	0	84.2289	0.949552	143	22	25.8253	1.31909	0	1.61829
1	1	1	0	111.216	38.5893	-6.31532	4.9417	58.5	0	0	0	111.216	0.938523	157	30	26.1026	1.77369	0	1.5233
2	1	1	0	109.9	38.3732	16.8163	3.03429	55.3	0	0	0	109.9	0.937892	158	30	29.6511	0.92387	0	1.66443
3	1	1	0	110.307	38.4579	-18.4071	3.59225	55.1	0	0	0	110.307	0.93722	156	30	29.7923	2.1925	0	1.63129
4	1	1	0	87.1152	34.2576	28.2598	0.386984	50.2	0	0	0	87.1152	0.932805	138	22	36.0682	0.621896	0	1.71811
5	1	1	0	82.1446	32.9235	-29.7522	1.23421	49.7	0	0	0	82.1446	0.952308	150	22	36.0741	2.49061	0	1.68815
6	1	1	0	106.402	38.4119	39.2355	-3.43522	44.6	0	0	0	106.402	0.90621	154	30	43.805	0.40327	0	1.7715
7	1	1	0	101.478	37.5303	-40.3351	-2.29304	44.1	0	0	0	101.478	0.905356	152	30	43.347	2.70492	0	1.74431
8	1	1	0	83.8023	32.9531	48.082	-8.68225	39.9	0	0	0	83.8023	0.969779	148	30	50.5682	0.238434	0	1.83846
9	1	1	0	62.0473	28.3392	-49.0229	-6.64249	39.6	0	0	0	62.0473	0.970859	140	22	49.9639	2.85794	0	1.80033
10	2	0	0	90.8621	34.5466	-0.441336	-3.95348	68.1	0	0	0	90.8621	0.956713	156	30	16.6834	1.53397	0	0
11	2	0	0	89.4124	34.1569	10.6478	-5.0821	64.9	0	0	0	89.4124	0.963057	146	30	19.4568	0.925412	0	0
12	2	0	0	87.9362	34.0095	-12.0356	-4.33827	64.7	0	0	0	87.9362	0.955382	154	30	19.6427	2.16396	0	0
13	2	0	0	90.242	34.4403	21.6552	-7.07	57.9	0	0	0	90.242	0.95606	154	30	26.4486	0.53812	0	0
14	2	0	0	85.367	33.4868	-23.3856	-6.18944	57.2	0	0	0	85.367	0.956649	148	30	26.59	2.56769	0	0
15	2	0	0	89.1362	34.783	32.6676	-10.0747	50.3	0	0	0	89.1362	0.925827	149	30	35.3351	0.303218	0	0
16	2	0	0	85.4459	33.9397	-34.2879	-9.15407	49.7	0	0	0	85.4459	0.93215	151	30	35.1565	2.80921	0	0
17	2	1	0	59.3919	28.1545	42.6943	-14.4302	43.5	0	0	0	59.3919	0.941542	142	22	44.1864	0.140673	0	0
18	2	1	0	58.4403	27.8336	-44.3696	-12.4571	42.9	0	0	0	58.4403	0.947945	138	22	44.0775	2.9552	0	0
19	3	0	0	92.6267	34.8615	4.40449	-13.851	76.3	84.5	0	0	92.6267	0.957751	152	30	8.70091	0.892425	0	0
20	3	0	0	86.0465	33.4809	-6.29965	-13.2664	75.9	83.7	0	0	86.0465	0.964606	143	28	9.03645	2.18993	0	0
21	3	0	0	76.9062	31.5134	14.8637	-15.0389	66.2	78.3	0	0	76.9062	0.973149	145	22	16.8711	0.337506	0	0
22	3	0	0	91.3827	34.5651	-17.2155	-14.0276	65.2	76.6	0	0	91.3827	0.961163	155	30	17.455	2.75396	0	0
23	3	0	0	93.1719	35.3855	25.8178	-17.3061	56.4	69.3	0	0	93.1719	0.93507	153	30	27.0775	0.122897	0	0
24	3	0	0	79.2844	32.4457	-28.221	-16.3477	55.3	67.4	0	0	79.2844	0.946419	141	22	27.5002	2.9854	0	0
25	3	1	0	80.8291	32.5246	36.5376	-20.3607	48	60	0	0	80.8291	0.960184	155	30	37.594	0.00704522	0	0
26	3	1	0	80.2941	32.4086	-38.5571	-18.8506	47.2	58.5	0	0	80.2941	0.960667	152	30	37.5435	3.0943	0	0
27	4	0	0	68.9801	29.8087	-0.873616	-22.442	129.2	97.9	0	0	68.9801	0.975542	139	20	1.82552	-1.47097	0	0
28	4	0	0	75.335	31.2504	9.35428	-23.4163	120.8	91.2	0	0	75.335	0.969385	140	22	10.7774	-0.261935	0	0
29	4	0	0	86.1874	33.7105	-11.4627	-22.4327	120.5	89.5	0	0	86.1874	0.953066	148	30	10.5629	-2.96966	0	0
30	4	0	0	90.3313	34.641	19.8931	-25.1345	110.4	78.9	0	0	90.3313	0.945946	146	30	21.4284	-0.212004	0	0
31	4	0	0	85.9799	33.8437	-22.9616	-24.0629	109.4	76.6	0	0	85.9799	0.943301	142	30	22.1741	-2.98595	0	0
