# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	109.97	38.5155	4.97809	2.23648	60.2804	0	0	0	109.97	0.931561	160	30	23.4776	1.34355	0	1.14856
1	1	1	0	97.2211	36.054	-5.82339	2.38413	60.3417	0	0	0	97.2211	0.939862	130	30	23.6724	1.80581	0	1.18221
2	1	1	0	94.8596	35.4123	15.862	1.37265	56.5793	0	0	0	94.8596	0.950567	143	30	27.3134	0.937091	0	1.48448
3	1	1	0	104.706	37.2223	-16.8947	1.99032	56.2642	0	0	0	104.706	0.949675	151	30	28.0541	2.20325	0	1.45353
4	1	1	0	99.7153	36.6625	26.4927	-0.913873	51.3435	0	0	0	99.7153	0.932241	155	30	33.2787	0.634384	0	1.60528
5	1	1	0	94.7734	35.5024	-27.426	-0.00179048	50.985	0	0	0	94.7734	0.94489	141	30	34.0741	2.49106	0	1.57086
6	1	1	0	88.3653	34.8703	36.2545	-4.02802	45.8246	0	0	0	88.3653	0.91323	132	30	40.1613	0.426372	0	1.68145
7	1	1	0	102.611	37.6112	-37.8146	-2.57532	45.1561	0	0	0	102.611	0.911527	149	30	41.6263	2.69276	0	1.63879
8	1	1	0	87.2401	33.7813	45.7682	-6.94769	40.3052	0	0	0	87.2401	0.960669	151	30	48.07	0.288787	0	1.72145
9	1	1	0	82.0184	32.5666	-46.9352	-6.35265	40.2769	0	0	0	82.0184	0.971798	139	30	48.7633	2.84429	0	1.70533
10	2	0	0	75.2406	31.3894	0.339033	-6.55896	69.8335	0	0	0	75.2406	0.959616	131	30	14.0936	1.52464	0	0
11	2	0	0	57.0963	27.1128	9.95424	-6.8594	66.1947	0	0	0	57.0963	0.976044	98	22	17.1818	0.930469	0	0
12	2	0	0	78.3292	32.1488	-10.7623	-6.5235	66.2683	0	0	0	78.3292	0.952365	151	30	17.5622	2.20817	0	0
13	2	0	0	69.4526	31.1666	19.9012	-7.50255	59.3403	0	0	0	69.4526	0.8985	147	30	24.1054	0.576268	0	0
14	2	0	0	74.9001	31.5966	-21.8225	-7.69485	58.4874	0	0	0	74.9001	0.942784	135	30	25.1048	2.59995	0	0
15	2	0	0	70.9108	31.5645	31.2321	-11.0204	51.2577	0	0	0	70.9108	0.894385	155	30	32.9768	0.295934	0	0
16	2	0	0	66.7859	29.4421	-32.1164	-9.99218	51.0485	0	0	0	66.7859	0.968182	137	22	33.5395	2.81861	0	0
17	2	1	0	60.078	28.028	41.2637	-13.8351	44.1468	0	0	0	60.078	0.961037	139	22	42.1278	0.162182	0	0
18	2	1	0	59.5637	28.007	-41.5688	-12.6187	44.5891	0	0	0	59.5637	0.954243	135	22	42.0297	2.94963	0	0
19	3	0	0	72.8617	31.2343	5.31909	-14.6324	75.8727	85.6606	0	0	72.8617	0.938522	144	28	8.23177	0.817605	0	0
20	3	0	0	63.1049	28.6944	-4.89117	-14.3157	77.3248	85.7258	0	0	63.1049	0.963116	128	25	7.80651	2.19776	0	0
21	3	0	0	68.8473	29.7575	15.82	-15.1762	65.881	78.5256	0	0	68.8473	0.977023	132	22	17.0306	0.326444	0	0
