# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	89.2719	35.0232	4.60666	3.93931	61.2183	0	0	0	89.2719	0.91456	138	30	23.7136	1.40517	0	1.43994
1	1	1	0	84.5114	34.1508	-4.25878	2.77261	62.1663	0	0	0	84.5114	0.910593	149	28	22.7683	1.79021	0	1.70165
2	1	1	0	76.1104	31.4317	14.1753	3.15818	58.3498	0	0	0	76.1104	0.968094	142	22	26.3208	1.03319	0	1.58973
3	1	1	0	76.7663	31.6729	-13.189	2.17642	58.9558	0	0	0	76.7663	0.961627	144	22	25.7005	2.14159	0	1.66023
4	1	1	0	98.0793	36.7879	23.9139	1.29962	53.5729	0	0	0	98.0793	0.910705	157	30	31.1378	0.729335	0	1.66136
5	1	1	0	92.0478	36.2428	-22.4261	0.335531	54.2141	0	0	0	92.0478	0.880604	151	30	30.4325	2.43383	0	1.70361
6	1	1	0	85.6502	34.525	32.9727	-0.765028	48.2583	0	0	0	85.6502	0.902968	140	29	37.294	0.524769	0	1.69929
7	1	1	0	101.716	37.7424	-31.3511	-1.2274	48.6603	0	0	0	101.716	0.897303	151	30	36.8665	2.62458	0	1.71498
8	1	1	0	82.5144	32.6146	41.7993	-3.11047	42.9871	0	0	0	82.5144	0.974799	145	30	44.2309	0.378374	0	1.72796
9	1	1	0	62.7507	28.5327	-40.0297	-3.60989	43.4176	0	0	0	62.7507	0.968593	136	22	43.6986	2.77066	0	1.74191
10	2	0	0	64.928	29.4395	-0.182387	-6.29536	72.383	0	0	0	64.928	0.941413	118	29	13.1838	1.63755	0	0
11	2	0	0	63.0244	28.6846	8.88475	-4.76808	67.616	0	0	0	63.0244	0.962547	124	28	16.8105	1.06207	0	0
12	2	0	0	55.5023	26.8644	-8.25972	-6.17367	68.6316	0	0	0	55.5023	0.966424	132	20	16.0149	2.1643	0	0
13	2	0	0	55.9837	27.2121	18.0588	-5.49193	61.3229	0	0	0	55.9837	0.950055	126	26	22.2768	0.67714	0	0
14	2	0	0	55.9244	27.4951	-16.8389	-6.56825	61.8424	0	0	0	55.9244	0.929611	130	25	21.7588	2.50803	0	0
15	2	0	0	70.7217	30.859	27.551	-8.55079	54.5615	0	0	0	70.7217	0.933252	149	30	28.9815	0.385549	0	0
16	2	0	0	61.539	28.7229	-26.2028	-9.88505	54.8274	0	0	0	61.539	0.937354	145	27	28.5496	2.79996	0	0
17	2	1	0	82.9934	32.7996	37.2569	-11.1507	47.3961	0	0	0	82.9934	0.969433	153	30	37.4901	0.223216	0	0
18	2	1	0	80.2787	32.2045	-35.8517	-11.3133	47.5242	0	0	0	80.2787	0.972693	151	30	37.4434	2.92254	0	0
19	3	0	0	55.618	27.2868	5.10367	-13.4311	77.5956	88.2481	0	0	55.618	0.938685	142	26	7.45947	0.938808	0	0
20	3	0	0	48.1458	25.1987	-4.15288	-14.2427	78.0435	89.2965	0	0	48.1458	0.952819	113	22	7.11586	2.32068	0	0
21	3	0	0	64.4233	29.3554	13.2585	-12.9324	68.7882	81.5817	0	0	64.4233	0.939459	131	28	14.1517	0.478604	0	0
22	3	0	0	56.8637	27.4801	-12.6146	-14.323	68.3088	81.7373	0	0	56.8637	0.946256	130	24	14.2648	2.77396	0	0
23	3	0	0	58.0085	28.0887	22.1665	-15.0268	60.3484	74.0726	0	0	58.0085	0.923929	115	22	21.9204	0.203172	0	0
24	3	0	0	62.1631	30.0665	-20.5443	-15.9406	60.5549	74.6738	0	0	62.1631	0.864127	133	27	21.5292	2.97787	0	0
25	3	1	0	63.3873	28.7322	30.808	-17.5882	52.6781	65.8863	0	0	63.3873	0.96488	139	26	30.1685	0.0617468	0	0
26	3	1	0	82.15	32.6438	-29.4248	-18.8513	52.7614	66.3795	0	0	82.15	0.968759	155	30	30.1278	3.12173	0	0
27	4	0	0	56.3315	27.2965	1.13177	-21.1553	78.4853	101.249	0	0	56.3315	0.95005	128	24	1.76001	-1.32117	0	0
28	4	0	0	59.794	27.9918	9.39792	-21.3357	71.7842	93.4346	0	0	59.794	0.958971	116	24	8.90297	-0.213446	0	0
29	4	0	0	63.7518	28.9736	-7.04624	-22.3031	72.3193	94.8181	0	0	63.7518	0.954325	141	28	8.25219	-2.78854	0	0
30	4	0	0	70.5796	30.811	17.0494	-22.5015	64.1508	83.6603	0	0	70.5796	0.934278	116	30	16.6347	-0.184496	0	0
31	4	0	0	70.6374	30.6566	-15.8227	-23.5294	64.1077	84.274	0	0	70.6374	0.944489	154	30	17.0159	-2.89948	0	0
32	4	1	0	74.8171	31.2353	25.7621	-24.4858	55.9	72.8921	0	0	74.8171	0.96365	152	29	25.566	-0.198275	0	0
33	4	1	0	52.2582	25.9746	-24.0979	-25.7943	56.2392	73.995	0	0	52.2582	0.973342	137	21	25.5938	-2.89109	0	0
34	5	0	0	59.1136	28.4049	5.64769	-29.6501	67.7914	99.8018	0	0	59.1136	0.920686	106	26	11.3382	-1.11894	0	0
35	5	0	0	58.4251	28.1268	-1.73301	-30.0714	68.2254	102.414	0	0	58.4251	0.928045	132	27	10.896	-1.7957	0	0
36	5	0	0	51.3075	26.0394	13.1823	-30.4674	62.7064	88.4903	0	0	51.3075	0.950887	101	21	16.6514	-0.723034	0	0
37	5	0	0	66.8585	29.7923	-10.43	-31.5962	62.6469	89.6866	0	0	66.8585	0.94658	124	27	16.4725	-2.31242	0	0
38	5	1	0	71.3888	30.4625	21.4556	-32.2509	56.0702	77.1649	0	0	71.3888	0.96674	149	29	24.3883	-0.552583	0	0
39	5	1	0	75.2145	31.3226	-19.3806	-32.7785	56.2608	77.931	0	0	75.2145	0.963376	153	29	24.0991	-2.55554	0	0
40	6	0	0	45.7121	24.4788	1.12807	-38.6267	59.6867	89.8535	0	0	45.7121	0.958653	102	20	19.1817	-1.54832	0	0
41	6	0	0	64.4115	30.3491	8.28399	-38.965	58.174	86.2662	0	0	64.4115	0.878783	127	30	20.9382	-1.2	0	0
42	6	0	0	62.5488	29.5384	-6.92385	-39.7885	57.486	85.3352	0	0	62.5488	0.900853	120	28	21.7195	-1.9293	0	0
43	6	1	0	66.6058	29.5961	16.7164	-39.5941	54.2705	78.0951	0	0	66.6058	0.95555	146	28	25.7374	-0.898968	0	0
44	6	1	0	55.1123	26.9428	-15.2243	-39.8744	54.1004	77.9746	0	0	55.1123	0.954053	140	22	25.8969	-2.23292	0	0
45	7	0	1	89.2987	35.8263	0.0103336	-48.0538	51.4466	76.9849	0	0	89.2987	0.87428	156	30	28.6123	-1.5948	0	0
46	7	0	1	72.0056	31.9268	8.27236	-48.3792	50.4455	74.9523	0	0	72.0056	0.887697	142	27	29.9048	-1.31469	0	0
47	7	0	1	65.0111	30.3418	-8.20782	-48.3788	50.2491	74.5183	0	0	65.0111	0.887391	139	22	30.2685	-1.86941	0	0
48	7	1	1	78.5616	32.9314	16.4612	-47.8417	48.6277	70.9307	0	0	78.5616	0.910333	152	30	32.4748	-1.06394	0	0
49	7	1	1	59.735	28.5216	-16.0126	-47.504	48.5942	70.7281	0	0	59.735	0.922763	143	22	32.6535	-2.10799	0	0
