# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	0	0	96.9674	36.4366	6.07836	14.4692	58.9576	0	0	0	96.9674	0.917825	141	30	29.2315	1.38322	0	1.50649
1	1	0	0	97.2563	36.569	-4.28165	13.8021	59.9243	0	0	0	97.2563	0.913903	129	30	28.478	1.74404	0	1.6351
2	1	0	0	100.546	36.8825	16.7548	12.6614	56.6158	0	0	0	100.546	0.928824	137	29	31.3735	1.0309	0	1.66475
3	1	0	0	92.9368	36.6129	-14.1909	12.6162	57.1794	0	0	0	92.9368	0.871224	141	30	30.6816	2.07484	0	1.67085
4	1	0	0	86.4391	34.1156	27.744	7.99597	52.3837	0	0	0	86.4391	0.933285	124	22	35.0738	0.68704	0	1.79694
5	1	0	0	91.266	35.7406	-24.8427	9.3212	52.5798	0	0	0	91.266	0.897831	133	28	34.7032	2.3949	0	1.75512
6	1	0	0	83.0837	34.7831	35.5609	5.54256	47.8776	0	0	0	83.0837	0.862954	128	29	40.1507	0.515475	0	1.81487
7	1	0	0	76.4222	31.6612	-33.9917	3.4514	47.8144	0	0	0	76.4222	0.958021	124	22	38.882	2.66894	0	1.86717
8	1	1	0	62.8488	28.5092	43.5535	1.06744	43.1959	0	0	0	62.8488	0.971711	136	22	45.5769	0.342742	0	1.86909
9	1	1	0	54.4193	26.6568	-42.1483	-1.11125	42.8757	0	0	0	54.4193	0.962381	118	22	44.748	2.84359	0	1.91046
10	2	0	0	79.719	32.3581	1.17622	4.45634	69.7839	0	0	0	79.719	0.956763	132	21	18.714	1.54147	0	0
11	2	0	0	77.0466	31.8762	10.4815	4.35913	66.2365	0	0	0	77.0466	0.952862	141	24	21.0568	1.0838	0	0
12	2	0	0	70.6817	30.5666	-7.92145	4.23597	67.1748	0	0	0	70.6817	0.950655	112	20	20.3667	2.00397	0	0
13	2	0	0	83.3702	33.25	19.5762	1.54317	61.3099	0	0	0	83.3702	0.947626	146	22	24.6671	0.694807	0	0
14	2	0	0	93.0276	35.2851	-17.7994	2.61797	60.7462	0	0	0	93.0276	0.938943	155	30	24.9813	2.40034	0	0
15	2	0	0	70.6524	30.5373	28.5342	-1.94232	54.9932	0	0	0	70.6524	0.952085	137	26	30.5001	0.415357	0	0
16	2	0	0	69.7729	30.3882	-27.5979	-2.09424	53.6757	0	0	0	69.7729	0.949482	127	20	30.7315	2.73494	0	0
17	2	1	0	83.7107	33.1942	37.933	-5.31206	48.0186	0	0	0	83.7107	0.954699	155	30	38.3613	0.235146	0	0
18	2	1	0	83.584	33.215	-36.7259	-6.75827	47.0174	0	0	0	83.584	0.952057	157	30	38.0971	2.94366	0	0
19	3	0	0	82.4199	33.405	5.87935	-5.1702	77.5069	86.6195	0	0	82.4199	0.928155	131	28	10.489	1.04638	0	0
20	3	0	0	65.9768	29.3742	-3.19854	-5.59409	78.6088	87.8082	0	0	65.9768	0.96088	113	24	9.46345	1.987	0	0
