# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	105.449	37.4547	7.4335	3.00034	58.7122	0	0	0	105.449	0.944582	147	30	25.3305	1.24075	0	1.6495
1	1	1	0	83.1817	33.3503	-4.01647	3.90338	58.2204	0	0	0	83.1817	0.939808	134	22	25.0766	1.70039	0	1.49209
2	1	1	0	105.601	37.4892	19.2733	1.17151	54.943	0	0	0	105.601	0.944205	143	30	29.8647	0.834794	0	1.69792
3	1	1	0	87.2269	34.3739	-16.3571	3.65264	53.8169	0	0	0	87.2269	0.92769	138	22	29.1325	2.13512	0	1.5625
4	1	1	0	105.439	37.4807	30.4888	-2.34965	49.5359	0	0	0	105.439	0.94318	151	30	36.3859	0.536992	0	1.76683
5	1	1	0	105.814	37.6141	-28.1083	1.61283	48.1271	0	0	0	105.814	0.939834	144	30	35.4504	2.45121	0	1.63586
6	1	1	0	84.0879	33.6456	40.7537	-7.08756	43.9688	0	0	0	84.0879	0.933444	143	22	43.7861	0.322449	0	1.83121
7	1	1	0	103.622	37.8112	-39.2852	-0.824536	42.0844	0	0	0	103.622	0.910796	139	30	43.4572	2.65975	0	1.67798
8	1	1	0	58.3431	27.6585	48.8288	-12.3226	39.5373	0	0	0	58.3431	0.958393	131	22	50.3515	0.172454	0	1.89037
9	1	1	0	87.4363	33.8826	-49.1306	-4.08379	37.0447	0	0	0	87.4363	0.957078	152	30	51.2161	2.80575	0	1.72114
10	2	0	0	82.7201	32.9236	0.746953	-5.04508	67.5977	0	0	0	82.7201	0.958975	141	30	15.9906	1.47542	0	0
11	2	0	0	85.3288	33.4309	11.9351	-6.49171	64.9857	0	0	0	85.3288	0.959419	147	30	19.261	0.850068	0	0
12	2	0	0	87.3008	33.7844	-10.0894	-4.04725	62.8387	0	0	0	87.3008	0.961162	153	30	19.3102	2.07409	0	0
13	2	0	0	85.6889	33.5038	22.8074	-8.99633	57.9502	0	0	0	85.6889	0.959284	142	30	26.4456	0.469568	0	0
14	2	0	0	87.0876	34.3076	-21.7073	-5.42359	55.5815	0	0	0	87.0876	0.929792	156	30	26.0691	2.50298	0	0
15	2	0	0	86.3603	33.8976	33.6932	-12.9146	50.1435	0	0	0	86.3603	0.944468	149	30	35.3962	0.229386	0	0
16	2	0	0	83.2085	33.6613	-33.7283	-8.23424	47.683	0	0	0	83.2085	0.92282	156	30	35.3254	2.77297	0	0
17	2	1	0	76.7466	31.906	43.5918	-17.8485	43.3054	0	0	0	76.7466	0.947379	139	30	44.4768	0.0700824	0	0
18	2	1	0	84.057	33.2166	-44.4203	-11.6683	40.9463	0	0	0	84.057	0.957357	153	30	44.6232	2.93176	0	0
