# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	86.6295	33.9	4.99057	-3.40852	58.7	0	0	0	86.6295	0.947275	143	22	22.4698	1.30213	0	1.58833
1	1	1	0	111.002	38.5066	-6.43796	-3.20817	58.5	0	0	0	111.002	0.940744	157	30	22.5365	1.81569	0	1.55327
2	1	1	0	109.907	38.4267	16.8383	-4.03665	55.3	0	0	0	109.907	0.935339	158	30	27.5639	0.868184	0	1.61246
3	1	1	0	109.312	38.0718	-18.2805	-3.77017	55.1	0	0	0	109.312	0.947697	155	30	27.4462	2.25308	0	1.5967
4	1	1	0	86.8524	34.2793	28.5849	-6.04916	50.2	0	0	0	86.8524	0.928809	139	22	35.151	0.57184	0	1.66445
5	1	1	0	83.4149	33.3477	-29.8794	-5.21368	49.7	0	0	0	83.4149	0.942589	143	22	35.0698	2.53963	0	1.63561
6	1	1	0	106.531	38.1652	40.1647	-9.31667	44.6	0	0	0	106.531	0.919077	152	30	44.0525	0.365754	0	1.71719
7	1	1	0	100.57	37.0125	-41.0292	-7.5581	44.1	0	0	0	100.57	0.922533	157	30	43.717	2.72939	0	1.67537
8	1	1	0	83.5432	32.9436	49.4291	-14.2151	39.9	0	0	0	83.5432	0.967339	148	30	51.559	0.212164	0	1.78554
9	1	1	0	62.5446	28.6484	-50.0344	-12.1504	39.6	0	0	0	62.5446	0.957632	140	22	50.7337	2.88406	0	1.74761
10	2	0	0	75.377	31.7756	-0.488275	-11.3214	68.1	0	0	0	75.377	0.938128	156	30	13.7594	1.5355	0	0
11	2	0	0	74.5113	31.4666	10.7139	-11.4663	64.9	0	0	0	74.5113	0.945653	146	30	17.9366	0.861088	0	0
12	2	0	0	73.8649	31.7986	-12.5	-11.7185	64.7	0	0	0	73.8649	0.917976	155	30	17.6401	2.28287	0	0
13	2	0	0	74.7662	31.5994	22.153	-12.8096	57.9	0	0	0	74.7662	0.940932	154	30	26.1767	0.487541	0	0
14	2	0	0	73.5447	31.4241	-24.0857	-12.125	57.2	0	0	0	73.5447	0.935912	148	30	26.4913	2.63095	0	0
15	2	0	0	77.9364	32.8126	33.5537	-15.5062	50.3	0	0	0	77.9364	0.909641	149	30	35.8283	0.270275	0	0
16	2	0	0	74.0126	31.8304	-35.3644	-14.2258	49.7	0	0	0	74.0126	0.917978	151	30	36.0604	2.83608	0	0
17	2	1	0	57.4887	27.8299	43.8861	-19.4879	43.5	0	0	0	57.4887	0.932755	142	22	45.2062	0.123846	0	0
18	2	1	0	56.0682	27.4785	-45.4967	-17.4405	42.9	0	0	0	56.0682	0.933125	138	22	45.1722	2.97183	0	0
