# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	0	0	113.538	39.4836	13.041	15.1592	58.026	0	0	0	113.538	0.915202	132	30	30.2101	1.24069	0	0
1	1	0	0	110.308	38.8587	-0.0084265	16.9377	57.4038	0	0	0	110.308	0.917993	139	30	30.5318	1.67768	0	0
2	1	0	0	72.0658	30.737	24.3007	10.3363	55.9989	0	0	0	72.0658	0.958554	97	22	31.7417	0.845676	0	0
3	1	0	0	86.7174	33.7649	-12.0687	14.6549	54.931	0	0	0	86.7174	0.95584	135	22	31.9814	2.07025	0	0
4	1	0	0	76.8639	31.868	33.8457	5.10579	51.5505	0	0	0	76.8639	0.951093	113	22	35.7683	0.544434	0	0
5	1	0	0	108.064	38.6771	-25.059	12.408	48.3547	0	0	0	108.064	0.907783	140	30	38.3198	2.40197	0	0
6	1	0	0	102.675	37.3414	43.0824	-0.534317	45.8258	0	0	0	102.675	0.925323	133	30	41.8659	0.31286	0	0
7	1	0	0	82.3522	33.5088	-35.9348	5.64154	43.0537	0	0	0	82.3522	0.921651	124	22	43.5739	2.68883	0	0
8	1	1	0	84.1924	33.0408	50.829	-8.32764	40.8215	0	0	0	84.1924	0.969127	140	30	47.852	0.106618	0	0
9	1	1	0	84.6849	33.2961	-43.7302	-2.21211	38.9676	0	0	0	84.6849	0.959906	147	30	48.2973	2.9074	0	0
10	2	0	0	96.7818	35.7976	5.65276	6.96324	67.5496	0	0	0	96.7818	0.949062	120	30	20.5244	1.4534	0	0
11	2	0	0	99.7301	36.1117	15.7996	4.50906	65.6377	0	0	0	99.7301	0.961039	146	30	21.8854	0.960047	0	0
12	2	0	0	95.819	35.4446	-4.786	7.25369	64.5632	0	0	0	95.819	0.958433	135	30	22.18	1.94148	0	0
13	2	0	0	89.9057	34.1965	25.9519	0.128619	59.5643	0	0	0	89.9057	0.966128	133	30	26.4385	0.538038	0	0
14	2	0	0	93.3279	35.111	-16.7585	5.8354	57.2257	0	0	0	93.3279	0.951341	141	30	27.7679	2.37535	0	0
15	2	0	0	71.5307	30.4869	34.9984	-5.3476	52.3826	0	0	0	71.5307	0.967111	117	22	32.7597	0.248972	0	0
