# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	73.6301	30.9331	13.4175	6.77514	62.6325	0	0	0	73.6301	0.966983	143	22	21.7734	1.02882	0	0.467591
1	1	1	0	113.726	39.2315	5.36252	13.6724	56.282	0	0	0	113.726	0.928533	153	30	25.747	1.44711	0	1.19702
2	1	1	0	98.9404	36.322	22.3881	1.26342	63.1688	0	0	0	98.9404	0.942419	155	30	24.1002	0.576723	0	0.0563695
3	1	0	0	93.0993	35.4484	-3.42455	21.0173	48.4817	0	0	0	93.0993	0.93103	145	30	33.3703	1.73973	1	1.73232
4	1	1	0	78.1149	32.1917	31.8905	-4.36759	58.1529	0	0	0	78.1149	0.947231	135	22	30.6392	0.247645	0	0.136112
5	1	0	0	74.4145	31.8992	-12.2419	25.5433	42.8518	0	0	0	74.4145	0.918983	134	22	40.1063	1.93879	1	2.01771
6	1	1	0	72.5177	30.9363	41.1491	-10.6729	51.2688	0	0	0	72.5177	0.952173	116	22	38.9816	0.0309174	0	0.25378
7	1	0	0	70.3409	30.9666	-21.4186	27.714	38.4428	0	0	0	70.3409	0.921785	130	22	46.0945	2.10842	1	2.22876
8	1	1	0	84.7351	33.5248	48.8851	-15.7559	45.3101	0	0	0	84.7351	0.947417	139	30	46.8597	-0.0828522	0	0.311792
9	1	0	0	72.1959	30.5714	-30.2516	29.9475	34.144	0	0	0	72.1959	0.970715	135	30	52.9298	2.23045	1	2.36125
10	2	0	0	82.6649	34.0081	3.47238	2.97617	65.8451	0	0	0	82.6649	0.898184	161	30	14.9097	1.48441	0	0
11	2	0	0	75.9306	32.2655	13.4673	-2.65955	72.1862	0	0	0	75.9306	0.916536	136	30	14.5686	0.685107	0	0
12	2	0	0	72.0164	30.8735	-3.77462	9.95222	56.6607	0	0	0	72.0164	0.949442	125	30	22.6293	1.83735	0	0
13	2	0	0	77.7119	32.36	23.9525	-8.59623	66.7859	0	0	0	77.7119	0.93257	119	30	22.0124	0.149641	0	0
14	2	0	0	81.7413	33.095	-11.3339	14.1029	50.1883	0	0	0	81.7413	0.937834	146	22	29.2881	2.05062	0	0
15	2	0	0	60.609	28.0387	33.9024	-14.1666	57.3841	0	0	0	60.609	0.968794	99	22	31.7988	-0.0720367	0	0
16	2	0	0	95.9676	36.0132	-20.2113	17.9657	43.6995	0	0	0	95.9676	0.929847	155	30	37.3133	2.21461	0	0
17	2	1	0	81.2648	32.561	41.5933	-20.6206	50.0425	0	0	0	81.2648	0.963201	141	30	40.3654	-0.218319	0	0
18	2	1	0	102.648	36.9161	-30.1176	20.0943	38.0221	0	0	0	102.648	0.946517	155	30	45.4505	2.36135	0	0
19	3	0	0	80.5752	32.9878	5.32366	-6.91965	76.6529	84.1785	0	0	80.5752	0.930474	157	30	5.86762	1.00661	0	0
