# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	67.3992	30.4423	4.22284	2.39627	63.3847	0	0	0	67.3992	0.913925	141	21	22.379	1.36839	0	1.59078
1	1	1	0	88.5518	34.9384	-4.37483	2.56813	63.4214	0	0	0	88.5518	0.911593	155	29	22.4709	1.75423	0	1.55081
2	1	1	0	92.3071	36.1373	12.4905	1.90551	60.2438	0	0	0	92.3071	0.888246	157	30	24.9457	1.03355	0	1.61592
3	1	1	0	91.298	35.3126	-13.4778	2.1101	60.1497	0	0	0	91.298	0.920049	155	29	25.3456	2.11867	0	1.5999
4	1	1	0	61.6203	28.9407	20.7715	1.04647	55.6038	0	0	0	61.6203	0.924519	135	18	29.4315	0.773981	0	1.63871
5	1	1	0	66.6233	29.9942	-22.2294	0.706037	55.5062	0	0	0	66.6233	0.930598	138	19	29.8543	2.39698	0	1.65248
6	1	1	0	92.5525	36.3771	29.4543	0.46102	49.9352	0	0	0	92.5525	0.878903	153	28	35.8241	0.591874	0	1.63854
7	1	1	0	80.0698	33.6918	-30.7295	0.127745	49.8875	0	0	0	80.0698	0.886403	149	26	36.2447	2.56848	0	1.64862
8	1	1	0	72.2016	30.6254	38.2339	-1.38869	44.685	0	0	0	72.2016	0.967371	147	26	42.5673	0.440157	0	1.67073
9	1	1	0	59.4693	27.7263	-38.8034	-1.58571	45.0091	0	0	0	59.4693	0.972119	139	21	42.4995	2.7058	0	1.67664
10	2	0	0	62.3169	28.5477	0.0232565	-6.13374	73.2755	0	0	0	62.3169	0.960892	155	28	13.3954	1.54845	0	0
11	2	0	0	52.9874	26.5103	8.55969	-7.00103	69.6568	0	0	0	52.9874	0.947444	145	23	15.3278	0.956417	0	0
12	2	0	0	57.9512	27.7285	-8.66976	-6.45715	70.2001	0	0	0	57.9512	0.947154	151	26	15.5321	2.14172	0	0
13	2	0	0	66.0363	29.417	17.337	-7.42383	62.4456	0	0	0	66.0363	0.958951	153	28	21.37	0.602019	0	0
14	2	0	0	56.9731	27.3326	-17.6826	-6.99857	62.8981	0	0	0	56.9731	0.958338	147	25	21.4458	2.51778	0	0
15	2	0	0	62.4875	29.0478	26.1801	-7.98183	55.2212	0	0	0	62.4875	0.930627	147	25	28.865	0.411441	0	0
16	2	0	0	62.4469	28.7812	-26.5243	-8.18343	55.6707	0	0	0	62.4469	0.947337	149	26	28.5941	2.73371	0	0
17	2	1	0	56.3422	27.2336	35.4744	-8.9241	48.2438	0	0	0	56.3422	0.954625	141	21	37.2893	0.288287	0	0
18	2	1	0	52.6048	26.1284	-35.6117	-8.60133	48.6755	0	0	0	52.6048	0.968296	137	19	36.9858	2.84175	0	0
19	3	0	0	67.5294	29.8917	3.98027	-14.7932	78.7077	92.2604	0	0	67.5294	0.949733	151	26	6.36503	0.838337	0	0
20	3	0	0	58.2796	28.1689	-4.40321	-14.5822	79.9961	92.763	0	0	58.2796	0.92297	141	21	6.43996	2.26643	0	0
21	3	0	0	58.9912	27.7487	12.5972	-15.653	69.2582	85.0555	0	0	58.9912	0.962747	142	20	13.4431	0.292228	0	0
22	3	0	0	68.3745	29.9822	-12.7131	-14.9002	69.9035	85.6222	0	0	68.3745	0.955819	153	26	13.2694	2.78552	0	0
23	3	0	0	72.4882	31.0527	21.5871	-16.0752	60.3322	75.121	0	0	72.4882	0.944667	151	26	22.1337	0.156536	0	0
24	3	0	0	63.9418	28.9131	-21.737	-15.6087	60.7514	75.5948	0	0	63.9418	0.961182	140	20	21.8155	2.96106	0	0
25	3	1	0	77.4821	31.6665	31.2558	-16.6287	52.2305	65.3113	0	0	77.4821	0.970983	154	29	31.6647	0.0916214	0	0
26	3	1	0	74.0494	30.9688	-30.9817	-16.224	52.8681	66.026	0	0	74.0494	0.970247	151	27	30.8827	3.03447	0	0
27	4	0	0	54.6996	26.5035	-0.175243	-22.7144	75.7763	106.325	0	0	54.6996	0.978561	137	18	3.19012	-1.5392	0	0
28	4	0	0	53.8944	26.4131	8.25451	-23.1814	70.846	95.4463	0	0	53.8944	0.970767	138	19	9.2808	-0.404855	0	0
29	4	0	0	59.8228	28.0527	-9.30293	-23.2624	71.844	96.1443	0	0	59.8228	0.955275	146	22	9.7697	-2.74913	0	0
30	4	0	0	62.9407	28.9448	17.2641	-24.086	62.6805	82.7855	0	0	62.9407	0.944064	145	24	18.1233	-0.254355	0	0
31	4	0	0	56.8335	27.8053	-17.8962	-23.8088	63.1304	83.1878	0	0	56.8335	0.923757	141	22	18.1332	-2.90315	0	0
32	4	1	0	68.9746	29.9388	26.7322	-24.6728	54.6178	71.2991	0	0	68.9746	0.967011	149	26	27.4943	-0.188312	0	0
33	4	1	0	80.7904	32.354	-26.5582	-24.4615	55.306	72.194	0	0	80.7904	0.969869	157	30	26.7416	-2.95596	0	0
34	5	0	0	59.6738	28.2767	4.08404	-31.0343	66.2931	97.5525	0	0	59.6738	0.937857	148	24	12.3067	-1.20865	0	0
35	5	0	0	69.8442	30.8097	-5.24187	-30.8311	66.3622	97.5643	0	0	69.8442	0.924624	152	27	12.3478	-1.98467	0	0
36	5	0	0	62.365	28.4323	12.963	-31.7423	61.6816	86.8254	0	0	62.365	0.969456	141	20	18.0142	-0.74525	0	0
37	5	0	0	57.7967	27.9621	-14.0953	-31.5486	62.2436	87.5077	0	0	57.7967	0.928906	147	25	18.3172	-2.4256	0	0
38	5	1	0	70.9724	30.4265	22.1587	-32.2758	55.144	75.3781	0	0	70.9724	0.963377	151	27	25.8046	-0.516796	0	0
39	5	1	0	53.9248	26.41	-22.1477	-32.2725	56.0065	76.6722	0	0	53.9248	0.971546	139	20	25.315	-2.61392	0	0
40	6	0	0	58.4686	28.6069	-0.928262	-38.8402	58.8356	87.2454	0	0	58.4686	0.897822	146	26	19.3254	-1.60455	0	0
41	6	0	0	73.0012	32.0369	7.5168	-39.7151	57.4153	84.0793	0	0	73.0012	0.893797	156	29	21.6411	-1.20243	0	0
42	6	0	0	63.167	28.9175	-9.37384	-39.3589	57.1337	83.4755	0	0	63.167	0.949245	140	20	21.8202	-2.00088	0	0
43	6	1	0	70.621	30.5082	17.38	-39.9824	53.3969	75.9685	0	0	70.621	0.953479	153	28	27.0223	-0.858746	0	0
44	6	1	0	50.156	25.6073	-18.2027	-39.6152	53.5923	76.1228	0	0	50.156	0.961182	139	20	26.9249	-2.29937	0	0
