# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	101.95	36.6957	6.01657	2.06262	60.7609	0	0	0	101.95	0.951408	148	30	24.2423	1.3529	0	1.5018
1	1	1	0	98.2541	36.4977	-4.63751	1.32629	61.2356	0	0	0	98.2541	0.92689	138	30	23.563	1.80261	0	1.63979
2	1	1	0	104.289	37.5556	17.6535	1.07899	56.6231	0	0	0	104.289	0.929179	131	30	28.2751	0.931154	0	1.6121
3	1	1	0	81.8067	32.7278	-14.9832	0.291668	57.3048	0	0	0	81.8067	0.959766	143	22	26.9792	2.19459	0	1.65911
4	1	1	0	108.661	37.8788	28.8219	-1.28932	50.8871	0	0	0	108.661	0.951675	159	30	34.6318	0.626928	0	1.68138
5	1	1	0	102.061	36.9406	-25.3209	-1.85671	51.7261	0	0	0	102.061	0.939862	149	30	32.7276	2.49376	0	1.70456
6	1	1	0	91.9485	35.0839	39.0272	-4.83261	45.3181	0	0	0	91.9485	0.938729	130	30	41.7674	0.413263	0	1.74423
7	1	1	0	91.55	35.5133	-35.1711	-3.89475	45.7897	0	0	0	91.55	0.912193	130	30	40.0736	2.68379	0	1.72361
8	1	1	0	62.4908	28.3887	47.5101	-9.19706	40.7109	0	0	0	62.4908	0.974396	134	22	48.3536	0.259541	0	1.80418
9	1	1	0	86.5158	33.4704	-44.257	-7.59981	40.6964	0	0	0	86.5158	0.970472	148	30	47.1609	2.84005	0	1.77246
10	2	0	0	68.3098	29.8194	0.762988	-6.64494	70.5234	0	0	0	68.3098	0.96537	126	29	14.9615	1.57166	0	0
11	2	0	0	72.3194	30.8774	11.1504	-6.67529	66.4082	0	0	0	72.3194	0.953201	127	30	18.1815	0.963551	0	0
12	2	0	0	72.5903	30.9832	-9.56413	-7.58535	66.6679	0	0	0	72.5903	0.950245	136	30	17.4214	2.20623	0	0
13	2	0	0	76.3227	32.327	22.176	-8.45094	58.8586	0	0	0	76.3227	0.917771	154	30	25.1203	0.551186	0	0
14	2	0	0	66.1393	29.1504	-19.017	-9.31471	59.6243	0	0	0	66.1393	0.978095	144	22	23.299	2.58586	0	0
15	2	0	0	58.5788	27.4985	32.4769	-11.3006	51.4746	0	0	0	58.5788	0.973494	96	22	33.3341	0.314318	0	0
16	2	0	0	72.0608	31.1059	-29.2868	-11.1791	51.8417	0	0	0	72.0608	0.935888	137	30	31.8197	2.80772	0	0
17	2	1	0	77.613	31.852	41.4716	-15.1502	45.299	0	0	0	77.613	0.961324	138	30	41.2047	0.157336	0	0
18	2	1	0	61.7239	28.3407	-38.8518	-14.1719	45.1082	0	0	0	61.7239	0.9657	142	22	40.319	2.95614	0	0
19	3	0	0	63.6968	28.8301	5.10333	-14.4615	77.0249	86.111	0	0	63.6968	0.96302	119	25	8.35326	1.02622	0	0
20	3	0	0	65.1667	29.0704	-4.21276	-15.2101	76.6527	86.8062	0	0	65.1667	0.969021	131	25	8.11169	2.23318	0	0
21	3	0	0	76.4686	32.2174	15.3723	-14.6995	67.0711	79.1974	0	0	76.4686	0.925791	137	30	16.148	0.441971	0	0
22	3	0	0	61.1057	28.0933	-13.7339	-16.7035	66.4872	80.1103	0	0	61.1057	0.972943	129	22	15.3158	2.81573	0	0
23	3	0	0	61.4123	28.1011	25.4508	-17.5552	58.1009	71.2384	0	0	61.4123	0.977277	106	22	25.0052	0.16273	0	0
