# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	72.8665	31.6629	3.4807	5.43686	58.8888	0	0	0	72.8665	0.913348	97	22	25.2508	1.3784	0	1.47109
1	1	1	0	77.0154	32.1983	-8.62502	4.22584	60.0386	0	0	0	77.0154	0.933516	113	22	24.6716	1.87022	0	1.6705
2	1	1	0	81.4153	33.2197	15.2054	4.01333	55.0578	0	0	0	81.4153	0.927095	128	22	28.6314	0.954344	0	1.6166
3	1	1	0	108.227	37.8384	-19.7053	1.42454	57.3513	0	0	0	108.227	0.949902	165	30	27.7219	2.29456	0	1.76721
4	1	1	0	100.274	36.4074	26.31	1.55595	49.4905	0	0	0	100.274	0.950649	149	30	34.6688	0.64721	0	1.68356
5	1	1	0	104.565	37.3635	-31.2701	-1.31145	51.0363	0	0	0	104.565	0.941241	137	30	34.9381	2.59913	0	1.78175
6	1	1	0	98.3579	36.7547	36.8817	-1.12398	43.4666	0	0	0	98.3579	0.914943	147	30	42.3509	0.444837	0	1.72047
7	1	1	0	97.5214	36.4966	-42.4694	-4.88802	44.2924	0	0	0	97.5214	0.920038	125	30	43.59	2.80346	0	1.80983
8	1	1	0	58.0214	27.4863	45.4179	-4.33867	38.827	0	0	0	58.0214	0.965087	125	22	49.1151	0.310564	0	1.75947
9	1	1	0	86.0561	33.5009	-51.1683	-10.497	39.3961	0	0	0	86.0561	0.963561	149	30	50.6007	2.96577	0	1.87643
10	2	0	0	81.894	32.7244	-2.44814	-2.46775	67.5154	0	0	0	81.894	0.960991	135	30	16.9161	1.6359	0	0
11	2	0	0	79.8287	32.4424	8.23813	-2.37535	63.6032	0	0	0	79.8287	0.953108	138	30	19.4925	1.05668	0	0
12	2	0	0	66.9201	29.4092	-12.3732	-4.90521	66.5629	0	0	0	66.9201	0.972297	133	22	18.1702	2.22281	0	0
13	2	0	0	74.6016	31.8601	19.5692	-4.76737	56.8859	0	0	0	74.6016	0.923558	140	30	25.4973	0.608761	0	0
14	2	0	0	75.3958	32.5301	-23.4776	-7.77678	59.4698	0	0	0	75.3958	0.895339	156	30	24.9725	2.65981	0	0
15	2	0	0	75.4023	32.2141	30.9756	-8.06684	49.0062	0	0	0	75.4023	0.913067	140	30	34.2354	0.335794	0	0
