# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	0	0	114.333	39.5538	5.51143	27.5265	55.7472	0	0	0	114.333	0.918344	145	30	34.931	1.44301	0	1.44054
1	1	0	0	102.137	37.3058	-6.42194	25.9632	56.734	0	0	0	102.137	0.92223	146	30	33.9184	1.7932	0	1.70105
2	1	0	0	114.313	40.3853	18.6132	26.6793	52.0995	0	0	0	114.313	0.880763	156	30	38.0854	1.09179	0	1.58194
3	1	0	0	84.5916	33.6399	-17.0379	21.7018	55.7993	0	0	0	84.5916	0.939349	116	22	34.0324	2.1315	0	1.8567
4	1	0	0	110.734	39.2025	29.1025	20.9107	49.4181	0	0	0	110.734	0.905449	139	30	39.6497	0.785179	0	1.77711
5	1	0	0	102.936	37.4341	-27.5243	16.6007	51.4045	0	0	0	102.936	0.923083	151	30	37.1444	2.44892	0	1.92146
6	1	0	0	75.1087	31.9982	38.4608	12.5085	45.6965	0	0	0	75.1087	0.921828	102	22	42.2386	0.483292	0	1.93342
7	1	0	0	95.2728	35.8981	-36.57	8.77571	46.442	0	0	0	95.2728	0.929044	133	22	40.8493	2.74191	0	2.02428
8	1	1	0	58.0364	27.4995	45.432	6.52771	41.7693	0	0	0	58.0364	0.964408	126	22	46.4236	0.298384	0	1.99678
9	1	1	0	59.4745	27.839	-43.7731	2.18365	41.8071	0	0	0	59.4745	0.964347	129	22	45.7879	2.93698	0	2.07887
10	2	0	0	102.469	37.2478	1.39266	16.2107	67.2925	0	0	0	102.469	0.928116	127	30	23.3327	1.55653	0	0
11	2	0	0	100.554	36.5119	11.2901	17.46	62.8558	0	0	0	100.554	0.947853	140	30	26.6238	1.17639	0	0
12	2	0	0	101.019	36.482	-8.48763	15.5166	65.231	0	0	0	101.019	0.953794	158	30	24.5674	1.96993	0	0
13	2	0	0	107.844	38.0927	21.4855	14.667	57.4614	0	0	0	107.844	0.933949	143	30	29.8642	0.817626	0	0
14	2	0	0	93.5558	35.1893	-18.7687	10.8801	60.4811	0	0	0	93.5558	0.949419	148	30	26.7798	2.4045	0	0
15	2	0	0	88.3593	34.7981	31.1694	8.39949	51.9029	0	0	0	88.3593	0.91696	138	22	33.8738	0.47591	0	0
16	2	0	0	102.898	36.9343	-28.1052	4.7079	53.1755	0	0	0	102.898	0.947892	145	30	31.472	2.75632	0	0
17	2	1	0	61.7919	28.6235	39.599	2.07876	46.0124	0	0	0	61.7919	0.947756	137	22	39.6218	0.234294	0	0
18	2	1	0	85.1574	33.6674	-37.4688	-2.72417	45.8299	0	0	0	85.1574	0.944091	153	30	38.7785	3.028	0	0
19	3	0	0	88.4242	35.8034	6.23158	4.28686	76.7513	83.9382	0	0	88.4242	0.86683	133	21	12.5243	1.14511	0	0
20	3	0	0	111.274	40.313	-2.69458	4.23806	79.0891	85.0997	0	0	111.274	0.860426	135	30	11.9622	1.89004	0	0
21	3	0	0	109.727	39.6502	14.8267	4.44009	67.1334	77.4646	0	0	109.727	0.877064	162	30	17.9766	0.69847	0	0
22	3	0	0	106.911	39.4693	-11.174	1.78949	70.2177	82.6195	0	0	106.911	0.862414	135	30	15.134	2.51216	0	0
23	3	0	0	100.294	36.7113	24.4537	1.13955	58.1208	71.1019	0	0	100.294	0.935161	142	30	24.8091	0.33939	0	0
24	3	0	0	100.486	38.1056	-20.1456	-2.02777	60.0268	74.7943	0	0	100.486	0.869631	147	30	21.8081	2.90593	0	0
25	3	1	0	61.4457	28.2911	33.1672	-3.06272	50.6571	63.9918	0	0	61.4457	0.96472	137	22	32.3627	0.12569	0	0
26	3	1	0	78.5399	32.1917	-29.388	-6.83938	51.1543	65.7812	0	0	78.5399	0.952385	140	30	30.449	3.13239	0	0
27	4	0	0	97.807	37.96	1.16191	-8.99671	71.6849	106.044	0	0	97.807	0.852959	126	30	1.87979	-1.51643	0	0
28	4	0	0	103.069	38.1674	9.70367	-8.50145	68.6971	94.2202	0	0	103.069	0.88911	149	30	8.75366	-0.158511	0	0
29	4	0	0	77.2766	34.1159	-6.63933	-11.2692	67.3736	97.5449	0	0	77.2766	0.834341	101	22	8.7461	-2.64726	0	0
30	4	0	0	95.19	36.2029	18.5509	-8.9755	61.3206	82.1386	0	0	95.19	0.912672	138	30	17.5893	-0.105704	0	0
31	4	0	0	96.373	37.1358	-14.9086	-12.6746	61.0293	84.6734	0	0	96.373	0.878172	131	30	16.9069	-2.80682	0	0
32	4	1	0	85.711	33.515	27.6204	-10.8569	52.9318	70.9102	0	0	85.711	0.958886	142	30	26.8223	-0.139786	0	0
33	4	1	0	84.674	33.2775	-23.9939	-14.3133	53.3458	72.6288	0	0	84.674	0.960858	154	30	26.066	-2.86199	0	0
34	5	0	0	105.106	39.0842	5.14204	-22.5256	57.5119	89.9536	0	0	105.106	0.864641	138	30	15.9376	-1.31177	0	0
35	5	0	0	104.386	39.5781	-3.42495	-23.6254	56.8629	88.9925	0	0	104.386	0.837422	146	30	17.1041	-1.8361	0	0
36	5	0	0	106.464	39.5366	13.9519	-21.7668	55.4621	83.255	0	0	106.464	0.855882	158	30	19.5127	-0.84904	0	0
37	5	0	0	82.0957	33.7368	-11.8823	-23.8989	54.6534	82.5627	0	0	82.0957	0.906405	138	22	21.1906	-2.2278	0	0
38	5	1	0	92.8395	34.9273	22.913	-21.1224	51.3209	73.813	0	0	92.8395	0.956341	148	30	25.9545	-0.569855	0	0
39	5	1	0	84.9742	33.3225	-20.6241	-23.7605	50.7489	73.683	0	0	84.9742	0.961664	149	30	27.3332	-2.48703	0	0
40	6	0	0	110.316	38.7053	0.25634	-36.5655	46.7343	72.9866	0	0	110.316	0.925347	130	30	29.4568	-1.59807	0	0
41	6	0	0	98.3968	36.6215	9.9514	-35.2982	46.727	72.2966	0	0	98.3968	0.921976	120	30	29.5481	-1.26514	0	0
42	6	0	0	77.8832	32.1951	-9.50522	-34.8821	46.8932	72.3744	0	0	77.8832	0.944221	109	22	29.7048	-1.93442	0	0
43	6	1	0	92.5537	34.8331	18.948	-32.8475	45.9352	69.2536	0	0	92.5537	0.958558	145	30	31.3354	-0.96324	0	0
44	6	1	0	65.8836	29.2662	-17.8018	-33.5328	45.5884	68.674	0	0	65.8836	0.966619	133	22	32.4563	-2.19092	0	0
45	7	0	1	70.6788	31.9815	-0.0950212	-48.3558	38.9112	60.3171	0	0	70.6788	0.868365	135	22	41.2523	-1.59879	0	0
46	7	0	1	107.467	39.1419	8.54576	-47.3742	39.096	60.4042	0	0	107.467	0.881454	147	30	40.9447	-1.38693	0	0
47	7	0	1	105.276	38.9102	-8.52602	-46.7023	39.3181	60.6696	0	0	105.276	0.873797	142	30	40.7267	-1.80839	0	0
48	7	1	1	93.3869	35.6764	17.5008	-44.6085	39.2328	59.8317	0	0	93.3869	0.922004	153	30	40.9355	-1.1575	0	0
49	7	1	1	91.0696	35.2303	-17.033	-44.0687	39.3261	59.8409	0	0	91.0696	0.922043	151	30	41.1409	-2.02614	0	0
