# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	105.82	37.3918	3.95568	0.926968	60.7031	0	0	0	105.82	0.951096	158	30	23.7794	1.33368	0	1.67383
1	1	1	0	96.1299	35.5622	-7.26646	2.08725	59.3776	0	0	0	96.1299	0.955194	129	30	24.92	1.79894	0	1.46776
2	1	1	0	102.526	36.6182	15.5871	-1.07694	57.1527	0	0	0	102.526	0.960832	158	30	27.241	0.886618	0	1.72074
3	1	1	0	80.7975	32.5855	-18.2104	0.93054	55.6185	0	0	0	80.7975	0.956221	130	22	28.4486	2.19298	0	1.60205
4	1	1	0	105.002	37.3491	26.5957	-3.94255	51.2565	0	0	0	105.002	0.945905	153	30	33.609	0.573821	0	1.76272
5	1	1	0	100.257	36.5384	-28.7374	-1.40917	50.3878	0	0	0	100.257	0.943682	149	30	34.1543	2.48761	0	1.67474
6	1	1	0	95.0284	35.8213	37.3243	-7.30807	44.8219	0	0	0	95.0284	0.930637	138	30	41.6994	0.364857	0	1.79453
7	1	1	0	101.105	37.0411	-39.099	-4.35551	44.5524	0	0	0	101.105	0.92601	152	30	41.4955	2.69741	0	1.72317
8	1	1	0	59.9618	27.8599	46.0338	-11.1651	39.8014	0	0	0	59.9618	0.970792	128	22	48.9218	0.227249	0	1.83193
9	1	1	0	81.2542	32.5523	-48.3524	-8.52664	39.5676	0	0	0	81.2542	0.963588	139	30	48.6782	2.85715	0	1.77962
10	2	0	0	76.9678	32.3265	-1.81901	-6.58896	69.0471	0	0	0	76.9678	0.925556	138	30	15.5992	1.5829	0	0
11	2	0	0	61.3132	28.0732	9.02089	-8.3629	66.6245	0	0	0	61.3132	0.977646	117	22	17.4514	0.914322	0	0
12	2	0	0	56.0277	26.8698	-11.8756	-6.4099	64.8104	0	0	0	56.0277	0.975179	95	22	18.8119	2.14674	0	0
13	2	0	0	75.4374	31.6672	19.2647	-10.4916	59.4975	0	0	0	75.4374	0.945316	129	30	23.9454	0.51028	0	0
14	2	0	0	71.2738	30.9577	-21.2598	-7.71244	58.7737	0	0	0	71.2738	0.934549	139	30	24.3892	2.50621	0	0
15	2	0	0	77.1529	32.4979	30.8345	-13.6282	50.6967	0	0	0	77.1529	0.918021	138	30	33.5739	0.25777	0	0
16	2	0	0	72.2226	31.6501	-32.3957	-10.8647	50.875	0	0	0	72.2226	0.906008	144	30	32.7827	2.78895	0	0
17	2	1	0	60.4699	28.0324	40.9627	-17.1828	43.549	0	0	0	60.4699	0.967002	135	22	42.8858	0.116955	0	0
18	2	1	0	59.1084	27.9351	-42.7992	-14.2471	43.8111	0	0	0	59.1084	0.951828	139	22	41.9277	2.95107	0	0
19	3	0	0	58.8586	27.4859	3.57214	-14.9889	76.1674	84.8364	0	0	58.8586	0.979036	101	22	8.88131	0.944975	0	0
20	3	0	0	80.3258	32.4245	-6.37992	-14.6065	75.4847	84.1262	0	0	80.3258	0.960105	132	30	8.9456	2.13052	0	0
21	3	0	0	60.6045	28.0475	13.0188	-16.683	67.2822	79.8138	0	0	60.6045	0.968112	119	22	15.6489	0.35941	0	0
22	3	0	0	70.408	30.0187	-15.921	-15.445	66.6332	78.4628	0	0	70.408	0.981856	145	22	15.8014	2.70078	0	0
23	3	0	0	75.6919	31.9268	23.722	-19.534	57.14	70.6116	0	0	75.6919	0.933145	116	30	25.4906	0.10427	0	0
24	3	0	0	78.0342	32.395	-25.6665	-16.9653	57.4626	69.8464	0	0	78.0342	0.934415	150	30	24.597	2.92767	0	0
25	3	1	0	74.059	31.0938	34.1293	-22.6024	48.4178	60.8943	0	0	74.059	0.962588	134	30	35.7619	-0.0116142	0	0
26	3	1	0	80.5698	32.6057	-35.9515	-19.7427	48.8792	60.6036	0	0	80.5698	0.952346	161	30	34.4082	3.07049	0	0
27	4	0	0	77.0607	31.9548	-1.73821	-23.1401	80.0796	97.9514	0	0	77.0607	0.948352	134	30	0.959129	-1.68364	0	0
28	4	0	0	72.6145	31.0787	7.81393	-23.9195	72.3041	92.0305	0	0	72.6145	0.94473	144	30	9.60173	-0.181428	0	0
29	4	0	0	59.2216	27.5341	-11.4273	-23.4814	71.288	90.2255	0	0	59.2216	0.981631	113	22	9.88221	-3.01024	0	0
30	4	0	0	75.1129	31.2222	17.2421	-26.0143	62.1627	80.6429	0	0	75.1129	0.968271	107	30	19.2565	-0.200087	0	0
31	4	0	0	71.9961	30.8408	-20.8254	-24.6509	61.5609	78.8893	0	0	71.9961	0.951193	109	30	19.3527	-3.01393	0	0
32	4	1	0	77.7012	31.9228	27.3741	-28.5705	52.7761	68.8185	0	0	77.7012	0.958154	148	30	29.6985	-0.216633	0	0
33	4	1	0	75.9887	31.6466	-30.8691	-26.8385	52.3397	67.4327	0	0	75.9887	0.953463	156	30	29.6066	-2.98383	0	0
34	5	0	0	77.9289	31.7641	1.96528	-32.3037	68.7827	103.172	0	0	77.9289	0.970588	129	30	10.7366	-1.22932	0	0
35	5	0	0	64.4362	28.7788	-7.86874	-31.7275	68.2234	98.7162	0	0	64.4362	0.977674	115	22	11.3991	-2.14991	0	0
36	5	0	0	75.2229	31.3092	11.342	-33.8268	62.6511	88.6266	0	0	75.2229	0.964306	131	30	17.4288	-0.731314	0	0
37	5	0	0	74.2745	31.4676	-16.771	-32.6275	61.5449	85.1742	0	0	74.2745	0.94259	119	30	18.3915	-2.53791	0	0
38	5	1	0	78.0298	31.9725	21.5138	-35.3521	54.6992	74.9943	0	0	78.0298	0.959216	154	30	26.6264	-0.517189	0	0
39	5	1	0	76.4633	31.6833	-26.1181	-34.0992	53.7598	72.7684	0	0	76.4633	0.957196	148	30	27.2316	-2.68885	0	0
40	6	0	0	80.7225	32.4754	-3.72242	-40.8459	60.4254	91.8444	0	0	80.7225	0.961823	123	30	18.7758	-1.68246	0	0
41	6	0	0	76.1008	31.6729	6.20617	-42.1886	58.1091	87.0872	0	0	76.1008	0.953289	133	30	21.4819	-1.19739	0	0
42	6	0	0	73.1674	31.5474	-12.8558	-41.2002	57.5847	84.7191	0	0	73.1674	0.923849	141	30	22.0797	-2.10414	0	0
43	6	1	0	72.7141	31.2478	16.2529	-42.5026	53.681	77.3155	0	0	72.7141	0.935815	142	30	27.0652	-0.848993	0	0
44	6	1	0	76.2089	31.432	-22.0985	-42.2072	52.1646	74.1445	0	0	76.2089	0.96933	144	30	28.6314	-2.36726	0	0
45	7	0	1	98.1703	37.4759	-0.884145	-51.169	51.4332	77.8372	0	0	98.1703	0.878385	153	30	28.9915	-1.54506	0	0
46	7	0	1	92.0678	35.9224	8.35788	-51.6403	49.9316	74.6971	0	0	92.0678	0.896577	147	30	31.1007	-1.24385	0	0
47	7	0	1	99.566	37.4281	-10.192	-51.1573	50.4465	75.5684	0	0	99.566	0.893151	153	30	30.209	-1.85815	0	0
48	7	1	1	57.0174	29.3441	16.151	-49.8637	48.8026	71.4177	0	0	57.0174	0.832101	137	22	32.8963	-0.99974	0	0
49	7	1	1	57.8451	27.9214	-18.6462	-50.1296	48.6423	71.207	0	0	57.8451	0.932397	137	22	32.7159	-2.11778	0	0
