# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	96.0411	36.2058	19.256	6.0991	61.8618	0	0	0	96.0411	0.920684	159	30	22.3218	0.998506	0	0.30674
1	1	1	0	99.3321	36.3371	10.902	11.0805	56.7133	0	0	0	99.3321	0.945365	146	30	24.0383	1.4148	0	0.793511
2	1	1	0	69.369	30.0755	27.2562	1.77102	62.5319	0	0	0	69.369	0.963714	112	22	24.7384	0.623141	0	0.0648868
3	1	1	0	100.597	37.0112	2.77219	16.2882	50.442	0	0	0	100.597	0.922846	145	30	29.2859	1.72144	0	1.40222
4	1	1	0	71.2775	30.378	36.6513	-2.42835	58.4955	0	0	0	71.2775	0.970608	112	22	31.2108	0.334203	0	0.0661594
5	1	0	0	97.2255	36.966	-4.6842	22.3334	44.2249	0	0	0	97.2255	0.894098	149	30	36.9516	1.8973	1	1.77754
6	1	1	0	105.682	38.0461	45.9674	-6.75499	52.134	0	0	0	105.682	0.917463	147	30	39.2477	0.151183	0	0.14591
7	1	0	0	66.3177	30.1286	-12.2834	26.7612	39.1999	0	0	0	66.3177	0.91808	131	22	43.964	2.0291	1	2.0011
8	1	1	0	59.0579	27.7259	54.4843	-12.1611	46.3686	0	0	0	59.0579	0.965417	125	22	47.3196	0.0106693	0	0.219607
9	1	0	0	47.4457	24.8401	-19.4736	30.0936	34.9437	0	0	0	47.4457	0.966274	117	22	50.3798	2.12799	1	2.14513
10	2	0	0	66.9498	29.3516	10.5566	0.00886215	67.2881	0	0	0	66.9498	0.97655	128	22	13.1202	1.30951	0	0
11	2	0	0	70.233	30.0934	19.2884	-3.81283	72.1487	0	0	0	70.233	0.974562	141	22	15.0099	0.630837	0	0
12	2	0	0	84.2097	33.3496	1.57146	4.80184	58.6779	0	0	0	84.2097	0.951463	153	30	18.3423	1.88082	0	0
13	2	0	0	71.0065	30.2152	28.4659	-7.53828	67.9634	0	0	0	71.0065	0.977367	135	22	21.9071	0.236259	0	0
14	2	0	0	81.638	32.8625	-6.74813	10.896	50.0516	0	0	0	81.638	0.949949	152	30	27.3644	2.10427	0	0
15	2	0	0	79.3271	33.0311	38.1178	-12.1153	59.6777	0	0	0	79.3271	0.91366	141	30	30.9553	0.0177914	0	0
16	2	0	0	84.7706	33.8269	-14.208	16.1102	43.565	0	0	0	84.7706	0.93096	145	22	35.8466	2.20968	0	0
17	2	1	0	88.3469	34.0269	48.3279	-17.7232	50.6922	0	0	0	88.3469	0.958865	156	30	41.47	-0.122253	0	0
18	2	1	0	106.849	37.8324	-21.9149	20.5621	37.9193	0	0	0	106.849	0.938107	156	30	44.1575	2.28976	0	0
19	3	0	0	69.0375	29.796	10.9576	-9.86494	76.8936	86.1367	0	0	69.0375	0.977192	146	22	4.71295	0.636435	0	0
20	3	0	0	84.0153	33.149	2.10124	-5.60843	65.8768	75.1874	0	0	84.0153	0.960785	140	30	8.68765	2.19339	0	0
21	3	0	0	75.5921	31.6566	20.1378	-13.1217	79.5377	90.7861	0	0	75.5921	0.947892	141	30	12.9784	-0.0351168	0	0
22	3	0	0	91.4081	34.758	-7.50944	-0.438011	55.6761	63.8471	0	0	91.4081	0.950789	156	30	19.1032	2.44696	0	0
23	3	0	0	79.3692	32.4945	29.9912	-17.4688	67.3178	85.1779	0	0	79.3692	0.944586	155	30	23.3236	-0.207403	0	0
24	3	0	0	82.1969	34.4832	-15.634	3.73655	48.0816	55.2485	0	0	82.1969	0.86866	146	30	28.0882	2.51799	0	0
25	3	1	0	84.3066	33.1416	39.5162	-21.9169	57.071	74.6762	0	0	84.3066	0.96455	157	30	33.6456	-0.278541	0	0
26	3	1	0	95.4375	35.6777	-22.5962	8.30273	42.0156	48.0688	0	0	95.4375	0.942183	153	30	36.4083	2.52785	0	0
27	4	0	0	72.2437	30.5668	3.56461	-16.2547	69.0742	86.4177	0	0	72.2437	0.97165	124	22	5.08516	-2.35815	0	0
28	4	0	0	82.7284	32.7842	12.8912	-20.1343	75.1301	101.48	0	0	82.7284	0.96724	120	30	9.40944	-0.91688	0	0
29	4	0	0	90.183	34.6271	-5.89646	-12.2257	60.2467	73.3809	0	0	90.183	0.945153	162	30	13.0713	3.1079	0	0
30	4	0	0	78.569	32.59	22.1204	-23.4175	70.2318	99.199	0	0	78.569	0.929591	150	30	18.417	-0.623376	0	0
31	4	0	0	83.4138	34.1622	-14.7085	-9.00439	51.9656	62.6804	0	0	83.4138	0.898166	149	30	22.1802	2.97575	0	0
32	4	1	0	83.8111	32.9623	31.3951	-27.6402	60.8066	84.6826	0	0	83.8111	0.969341	156	30	28.4817	-0.553594	0	0
33	4	1	0	87.0425	34.0529	-22.5856	-4.85995	45.1603	53.963	0	0	87.0425	0.943261	131	30	30.76	2.88501	0	0
34	5	0	0	84.9632	33.7516	5.98685	-27.6475	64.3348	92.4513	0	0	84.9632	0.937243	137	30	15.0279	-1.64943	0	0
35	5	0	0	99.0054	36.6246	-3.31537	-24.4863	59.552	80.0541	0	0	99.0054	0.927519	149	30	15.799	-2.2963	0	0
36	5	0	0	79.7269	32.1763	15.4731	-30.8187	64.4789	98.8948	0	0	79.7269	0.967702	111	30	19.9626	-1.14168	0	0
37	5	0	0	82.3171	33.4245	-12.0632	-21.5529	53.6008	69.4104	0	0	82.3171	0.925915	141	22	21.1847	-2.7087	0	0
38	5	1	0	56.5944	27.1496	24.656	-33.5323	59.8361	88.9433	0	0	56.5944	0.964843	135	22	27.226	-0.873237	0	0
