# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	103.944	37.1071	6.93224	-5.30982	60.9079	0	0	0	103.944	0.948622	160	30	22.1002	1.14772	0	2.22445
1	1	1	0	81.2886	32.7569	-4.03859	-2.95084	59.4068	0	0	0	81.2886	0.951992	139	22	22.5904	1.65488	0	2.20182
2	1	1	0	98.2688	36.0894	17.529	-8.35394	57.8823	0	0	0	98.2688	0.948128	148	30	26.069	0.715823	0	2.01553
3	1	1	0	110.022	38.8668	-16.1522	-0.703422	53.3837	0	0	0	110.022	0.915235	136	30	28.4475	2.08577	0	1.61432
4	1	1	0	95.3351	35.4913	28.0936	-11.1511	51.7524	0	0	0	95.3351	0.951086	151	30	33.4507	0.442064	0	1.94865
5	1	1	0	77.3667	31.9018	-28.1478	-1.06652	47.1886	0	0	0	77.3667	0.955289	114	22	35.6573	2.38816	0	1.60867
6	1	1	0	76.0561	31.8874	37.5578	-15.4639	46.0752	0	0	0	76.0561	0.939951	124	22	40.9387	0.246702	0	1.96138
7	1	1	0	72.2399	30.9659	-39.3556	-3.55883	41.7188	0	0	0	72.2399	0.946718	97	22	43.1812	2.60963	0	1.66098
8	1	1	0	85.2225	33.2666	46.119	-21.0584	40.9518	0	0	0	85.2225	0.967712	149	30	48.4608	0.0909828	0	1.99913
9	1	1	0	77.4251	31.9163	-47.2689	-6.73939	38.068	0	0	0	77.4251	0.955141	134	30	48.8569	2.74833	0	1.71242
10	2	0	0	73.3406	31.2682	-1.08668	-11.562	68.3379	0	0	0	73.3406	0.942648	136	30	13.9394	1.49506	0	0
11	2	0	0	72.8318	31.3603	10.1771	-14.9894	67.6239	0	0	0	72.8318	0.930618	148	30	16.1682	0.704556	0	0
12	2	0	0	76.3339	32.4034	-12.146	-8.6816	61.3498	0	0	0	76.3339	0.913578	136	30	19.536	2.10844	0	0
13	2	0	0	72.1081	31.0287	21.2209	-17.5516	59.4648	0	0	0	72.1081	0.941165	134	30	24.665	0.326458	0	0
14	2	0	0	64.673	28.8938	-23.4451	-8.32947	53.5637	0	0	0	64.673	0.973475	109	22	27.3377	2.46431	0	0
15	2	0	0	64.576	28.8588	31.3538	-21.0404	51.5542	0	0	0	64.576	0.974367	143	22	33.7858	0.131231	0	0
16	2	0	0	76.7453	31.5361	-33.3021	-10.1342	47.5462	0	0	0	76.7453	0.969721	142	22	34.7262	2.68446	0	0
17	2	1	0	59.016	27.9253	39.6322	-25.5645	45.4804	0	0	0	59.016	0.951009	135	22	41.7737	-0.00246678	0	0
18	2	1	0	77.842	32.4339	-43.4836	-13.6448	41.6975	0	0	0	77.842	0.929878	146	30	42.9978	2.86319	0	0
19	3	0	0	73.0333	31.7965	2.81782	-20.1353	77.3007	84.8417	0	0	73.0333	0.907761	142	30	7.27753	0.821057	0	0
20	3	0	0	57.8727	27.2888	-7.79429	-17.4213	71.1618	79.3959	0	0	57.8727	0.976594	105	22	9.82847	2.18359	0	0
21	3	0	0	75.5111	31.752	14.0499	-23.7438	67.8825	81.4672	0	0	75.5111	0.941195	133	30	16.2822	0.105689	0	0
22	3	0	0	70.928	30.3481	-17.4646	-15.8357	61.7356	71.1665	0	0	70.928	0.967755	105	30	18.0957	2.58071	0	0
23	3	0	0	74.9586	31.3988	23.2137	-26.3314	58.8312	73.1508	0	0	74.9586	0.955445	125	30	25.3701	-0.0342954	0	0
24	3	0	0	78.6162	32.3502	-27.6018	-17.5138	53.8176	63.9148	0	0	78.6162	0.943992	151	30	26.672	2.83902	0	0
25	3	1	0	56.6538	27.0648	32.5762	-29.6598	50.5642	64.1206	0	0	56.6538	0.971919	140	22	34.9706	-0.120344	0	0
26	3	1	0	80.2094	32.3591	-37.4817	-20.1459	46.7553	56.7224	0	0	80.2094	0.962593	160	30	35.7378	2.9923	0	0
27	4	0	0	76.9952	31.9862	-3.25431	-26.5777	80.1257	93.9718	0	0	76.9952	0.94569	127	30	1.57623	-2.35468	0	0
28	4	0	0	63.6926	28.687	6.65761	-28.7894	75.1346	94.271	0	0	63.6926	0.972588	125	22	9.40735	-0.361585	0	0
29	4	0	0	78.753	31.9624	-13.7462	-24.6865	68.4017	82.5076	0	0	78.753	0.968719	130	30	11.6306	3.07491	0	0
30	4	0	0	59.955	28.312	16.4208	-32.466	63.8486	83.8426	0	0	59.955	0.93993	118	22	19.8398	-0.360834	0	0
31	4	0	0	79.8004	32.2201	-22.5809	-25.5355	59.1553	73.2113	0	0	79.8004	0.965967	123	30	20.4396	-3.13797	0	0
32	4	1	0	54.8536	26.7939	26.3311	-34.702	54.5584	71.6319	0	0	54.8536	0.960157	127	22	29.9345	-0.313818	0	0
33	4	1	0	55.8441	26.9524	-31.926	-26.7453	51.0051	63.8108	0	0	55.8441	0.966036	128	22	29.8122	-3.09851	0	0
34	5	0	0	68.8911	29.7014	0.327538	-35.7833	71.2355	109.307	0	0	68.8911	0.981337	120	22	10.6131	-1.33601	0	0
35	5	0	0	75.5035	31.3638	-9.4969	-33.5544	69.2948	93.7108	0	0	75.5035	0.964536	118	30	10.9361	-2.30849	0	0
36	5	0	0	64.313	29.1201	9.45428	-37.9714	65.7847	93.9456	0	0	64.313	0.953065	109	22	17.0575	-0.823307	0	0
37	5	0	0	57.8946	27.3154	-17.9483	-33.7856	61.9558	81.8199	0	0	57.8946	0.97506	100	22	17.8647	-2.65688	0	0
38	5	1	0	68.306	30.2224	20.2469	-40.14	56.9522	78.4869	0	0	68.306	0.939746	136	30	26.7712	-0.580326	0	0
39	5	1	0	77.0156	31.4698	-27.1796	-34.3883	53.7633	70.3613	0	0	77.0156	0.977236	139	30	26.582	-2.79911	0	0
40	6	0	0	81.3488	32.3888	-6.31029	-42.8897	62.7434	93.8366	0	0	81.3488	0.974478	124	30	17.9199	-1.80559	0	0
41	6	0	0	60.9909	28.1281	3.74859	-44.262	62.1232	94.2837	0	0	60.9909	0.968708	108	22	19.7016	-1.26719	0	0
42	6	0	0	76.9386	31.5165	-14.6738	-42.5995	59.0289	84.27	0	0	76.9386	0.97337	125	30	21.2314	-2.2022	0	0
43	6	1	0	70.2898	30.7662	14.4428	-45.7153	56.9312	82.5586	0	0	70.2898	0.933154	153	30	26.1773	-0.884684	0	0
44	6	1	0	58.8472	27.4639	-22.2535	-42.146	54.3706	75.1794	0	0	58.8472	0.980415	133	22	26.1318	-2.44907	0	0
45	7	0	1	100.647	36.9629	-2.02162	-52.4697	54.8405	83.2694	0	0	100.647	0.925718	150	30	27.0086	-1.56636	0	0
46	7	0	1	100.08	37.3728	7.85984	-53.2865	53.3317	80.1885	0	0	100.08	0.900425	154	30	29.5678	-1.22574	0	0
47	7	0	1	70.2501	31.1276	-11.1325	-52.1282	53.2999	79.3031	0	0	70.2501	0.911102	135	22	28.1417	-1.89599	0	0
48	7	1	1	74.3743	31.7283	17.3233	-52.9877	50.4622	73.7123	0	0	74.3743	0.928411	147	30	33.7131	-0.955298	0	0
49	7	1	1	79.7708	32.5552	-19.865	-50.8215	50.625	72.9293	0	0	79.7708	0.945827	145	30	30.9396	-2.18077	0	0
