# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	96.8906	36.8394	4.66951	-1.63944	61.9768	0	0	0	96.8906	0.897151	157	30	20.2426	1.26902	0	1.90846
1	1	1	0	74.362	31.4775	-4.08369	-0.800294	61.6957	0	0	0	74.362	0.943107	135	22	20.3518	1.70568	0	1.76432
2	1	1	0	90.405	34.9745	13.9877	-2.32178	58.8387	0	0	0	90.405	0.928753	146	29	24.1413	0.882528	0	1.73529
3	1	1	0	88.4907	34.5142	-13.6899	1.46415	56.6822	0	0	0	88.4907	0.933495	135	29	25.6031	2.07384	0	1.46426
4	1	1	0	89.5107	34.7142	23.8505	-2.63435	53.3808	0	0	0	89.5107	0.933405	148	30	31.1609	0.628992	0	1.68081
5	1	1	0	76.4664	31.8046	-23.5234	1.98496	51.1439	0	0	0	76.4664	0.949947	114	22	31.9156	2.33901	0	1.48662
6	1	1	0	72.44	31.1292	32.86	-4.38353	48.0332	0	0	0	72.44	0.939405	121	22	38.0149	0.45142	0	1.70341
7	1	1	0	71.2264	30.7022	-34.9848	0.637648	45.1374	0	0	0	71.2264	0.949537	97	22	39.9785	2.57067	0	1.55257
8	1	1	0	85.826	33.3309	42.013	-7.51854	42.7295	0	0	0	85.826	0.970812	149	30	45.3977	0.300756	0	1.74788
9	1	1	0	78.0279	31.959	-43.0216	-1.62212	41.177	0	0	0	78.0279	0.960006	134	30	45.9458	2.707	0	1.60848
10	2	0	0	61.8406	28.6964	-1.04266	-9.81211	71.2741	0	0	0	61.8406	0.943689	136	29	11.1593	1.54353	0	0
11	2	0	0	65.2082	29.3408	9.08312	-10.861	68.3339	0	0	0	65.2082	0.951849	147	30	14.5231	0.769633	0	0
12	2	0	0	69.7467	30.5727	-10.6307	-7.19846	65.219	0	0	0	69.7467	0.937707	136	30	16.6063	2.16404	0	0
13	2	0	0	64.6499	29.3047	19.0881	-10.8044	60.9497	0	0	0	64.6499	0.946026	132	30	22.8226	0.461508	0	0
14	2	0	0	58.5749	27.4751	-20.8015	-6.18131	57.2653	0	0	0	58.5749	0.975087	106	22	24.4358	2.49171	0	0
15	2	0	0	60.8643	27.9689	28.4027	-11.9399	53.6067	0	0	0	60.8643	0.977739	143	22	31.0891	0.294614	0	0
16	2	0	0	72.3399	30.6784	-29.7193	-6.887	51.2829	0	0	0	72.3399	0.96588	142	22	31.6741	2.68094	0	0
17	2	1	0	59.0917	27.7981	36.8539	-13.9533	47.2615	0	0	0	59.0917	0.960961	135	22	38.8394	0.181584	0	0
18	2	1	0	77.4641	32.1408	-39.488	-9.01118	45.1624	0	0	0	77.4641	0.942314	146	30	39.9712	2.83782	0	0
19	3	0	0	62.9479	30.564	4.44235	-17.724	77.9881	87.9174	0	0	62.9479	0.846782	137	26	6.6358	0.510655	0	0
20	3	0	0	47.7208	25.1809	-6.06883	-15.4797	74.957	84.9794	0	0	47.7208	0.945746	105	19	7.23952	2.28134	0	0
21	3	0	0	60.7746	28.1603	14.2512	-18.7132	68.5469	82.1189	0	0	60.7746	0.963067	131	27	15.7601	0.143513	0	0
22	3	0	0	62.7431	28.595	-15.2274	-14.3212	65.3885	76.8148	0	0	62.7431	0.964262	103	29	15.3896	2.69505	0	0
23	3	0	0	70.2936	30.1768	21.961	-19.3265	60.4125	74.2536	0	0	70.2936	0.970015	124	28	23.3655	0.0702795	0	0
24	3	0	0	75.7068	31.7648	-24.8362	-14.7634	57.3754	68.9274	0	0	75.7068	0.942871	149	30	24.2948	2.88337	0	0
25	3	1	0	59.9781	27.7578	31.0982	-20.3631	52.0583	64.4819	0	0	59.9781	0.978209	140	22	32.4507	0.0186188	0	0
26	3	1	0	80.4723	32.3389	-34.4583	-16.5575	50.1636	61.2344	0	0	80.4723	0.966953	157	30	33.4038	3.00919	0	0
27	4	0	0	60.7419	28.1612	-1.94075	-23.6968	80.8063	97.4745	0	0	60.7419	0.96249	127	23	2.79343	-1.78502	0	0
28	4	0	0	59.5576	27.7604	7.53153	-25.0619	74.1012	94.1611	0	0	59.5576	0.971171	124	20	9.77715	-0.432125	0	0
29	4	0	0	74.4055	31.1024	-11.4955	-22.7946	70.7201	87.9168	0	0	74.4055	0.966557	129	30	10.3118	-2.96344	0	0
30	4	0	0	54.9302	26.9502	16.676	-27.2573	64.2947	83.5596	0	0	54.9302	0.950381	118	22	19.089	-0.335786	0	0
31	4	0	0	73.5484	30.9896	-20.2091	-23.0303	62.0126	78.393	0	0	73.5484	0.96239	122	30	18.9747	-3.03265	0	0
32	4	1	0	53.0895	26.0908	26.0279	-27.2001	55.7811	71.7295	0	0	53.0895	0.980036	127	21	28.0754	-0.22387	0	0
33	4	1	0	52.8974	26.1471	-29.459	-23.5898	54.1336	68.5864	0	0	52.8974	0.972293	127	21	28.2342	-3.04857	0	0
34	5	0	0	67.9274	29.7278	1.1386	-32.1877	71.4361	107.346	0	0	67.9274	0.965892	119	22	11.4925	-1.3528	0	0
35	5	0	0	59.1558	27.6388	-7.92179	-30.8974	70.2394	97.5373	0	0	59.1558	0.973124	116	26	11.9095	-2.15564	0	0
36	5	0	0	61.2063	28.3523	10.4582	-33.4475	65.702	92.4085	0	0	61.2063	0.956816	109	22	17.1789	-0.813191	0	0
37	5	0	0	54.6376	26.6628	-15.603	-31.0952	63.7752	86.5284	0	0	54.6376	0.965807	98	21	17.4875	-2.5239	0	0
38	5	1	0	64.1788	28.9399	20.5873	-33.9808	57.9653	78.4187	0	0	64.1788	0.962958	136	28	25.5041	-0.535478	0	0
39	5	1	0	76.5335	31.3593	-24.6009	-31.2096	56.1358	74.7281	0	0	76.5335	0.977975	139	30	25.4097	-2.72671	0	0
40	6	0	0	75.9597	31.5904	-4.41611	-39.2272	63.2439	94.3723	0	0	75.9597	0.956493	120	30	18.5161	-1.73733	0	0
41	6	0	0	57.6999	27.3829	5.08633	-40.0744	62.3897	93.155	0	0	57.6999	0.967003	107	22	20.1611	-1.24603	0	0
42	6	0	0	69.0836	30.1543	-12.8309	-39.5687	59.687	86.0845	0	0	69.0836	0.954743	125	30	21.8609	-2.12389	0	0
43	6	1	0	71.7545	31.0006	15.6174	-40.7851	57.158	81.4525	0	0	71.7545	0.938249	153	30	26.0871	-0.862821	0	0
44	6	1	0	57.5816	27.1873	-19.8126	-39.3876	55.683	78.0768	0	0	57.5816	0.978955	133	22	26.0824	-2.35743	0	0
45	7	0	1	93.992	36.2732	-0.946226	-48.6086	54.8466	82.1644	0	0	93.992	0.897695	150	30	27.6442	-1.5563	0	0
46	7	0	1	91.6297	35.9302	8.09467	-48.8302	53.8222	79.8122	0	0	91.6297	0.891924	154	30	29.4192	-1.24408	0	0
47	7	0	1	66.5452	30.7805	-9.45798	-48.8262	53.4103	79.0229	0	0	66.5452	0.882626	135	22	29.0157	-1.85411	0	0
48	7	1	1	73.7065	31.4878	16.8025	-48.5952	51.0929	73.9082	0	0	73.7065	0.934184	147	30	33.0561	-0.989572	0	0
49	7	1	1	78.5087	32.2051	-17.6557	-48.2801	51.0332	73.7267	0	0	78.5087	0.951213	145	30	31.8114	-2.10909	0	0
