# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	103.142	36.9598	6.94111	-5.0479	61.0496	0	0	0	103.142	0.948822	160	30	22.0733	1.14902	0	2.19959
1	1	1	0	81.1405	32.7398	-3.95717	-2.72823	59.6085	0	0	0	81.1405	0.951253	139	22	22.5356	1.65351	0	2.1744
2	1	1	0	98.6699	36.2153	17.4864	-7.97089	57.852	0	0	0	98.6699	0.945387	148	30	26.0736	0.721195	0	1.99849
3	1	1	0	109.299	38.7434	-16.0617	-0.482866	53.669	0	0	0	109.299	0.915023	136	30	28.3786	2.08535	0	1.60085
4	1	1	0	95.2891	35.4635	28.0669	-10.6932	51.6538	0	0	0	95.2891	0.952115	151	30	33.4637	0.447946	0	1.93481
5	1	1	0	76.4062	31.7524	-28.0746	-0.797377	47.5124	0	0	0	76.4062	0.952326	114	22	35.6339	2.38775	0	1.59919
6	1	1	0	75.8642	31.8523	37.5145	-15.0466	46.1308	0	0	0	75.8642	0.93965	124	22	40.8871	0.250621	0	1.95224
7	1	1	0	71.9906	30.9262	-39.2952	-3.32184	41.8099	0	0	0	71.9906	0.945873	97	22	43.1499	2.61022	0	1.65513
8	1	1	0	85.3242	33.2658	46.0318	-20.6749	41.1192	0	0	0	85.3242	0.968914	149	30	48.3381	0.0934759	0	1.99294
9	1	1	0	77.553	31.9196	-47.2052	-6.46868	38.0071	0	0	0	77.553	0.956516	134	30	48.8393	2.74827	0	1.70698
10	2	0	0	73.0194	31.1916	-1.03412	-11.3346	68.6703	0	0	0	73.0194	0.943135	136	30	13.8928	1.49434	0	0
11	2	0	0	72.2627	31.231	10.1941	-14.7196	67.7719	0	0	0	72.2627	0.931007	148	30	16.1429	0.705498	0	0
12	2	0	0	76.9241	32.4369	-12.0825	-8.4897	61.5889	0	0	0	76.9241	0.918744	136	30	19.4561	2.10985	0	0
13	2	0	0	71.6331	30.9776	21.207	-17.102	59.3771	0	0	0	71.6331	0.938055	134	30	24.6649	0.33396	0	0
14	2	0	0	62.1058	28.299	-23.4072	-7.86779	53.9189	0	0	0	62.1058	0.974541	108	22	27.4618	2.45919	0	0
15	2	0	0	64.238	28.7726	31.314	-20.5788	51.7853	0	0	0	64.238	0.975085	143	22	33.7256	0.137063	0	0
16	2	0	0	74.8109	31.1837	-33.2035	-9.7039	47.6224	0	0	0	74.8109	0.966759	142	22	34.7483	2.67978	0	0
17	2	1	0	58.8021	27.8774	39.533	-25.1666	45.7593	0	0	0	58.8021	0.950818	135	22	41.6282	0.000485145	0	0
18	2	1	0	78.4168	32.4994	-43.3922	-13.4164	41.5392	0	0	0	78.4168	0.932972	146	30	42.9416	2.86394	0	0
19	3	0	0	71.7088	31.5957	2.93588	-19.8483	77.7961	85.608	0	0	71.7088	0.902662	142	30	7.33568	0.815032	0	0
20	3	0	0	56.8997	27.0967	-7.6753	-17.1487	71.4984	80.0003	0	0	56.8997	0.973839	105	22	9.78508	2.17762	0	0
21	3	0	0	75.4383	31.6362	14.0819	-23.4478	67.6108	81.3347	0	0	75.4383	0.947181	133	30	16.2704	0.107089	0	0
22	3	0	0	73.9887	31.0144	-17.6153	-15.6603	62.1999	71.7876	0	0	73.9887	0.966603	105	30	18.2106	2.59107	0	0
23	3	0	0	76.3763	31.6296	23.1829	-25.8911	58.9366	73.3296	0	0	76.3763	0.959359	125	30	25.288	-0.0278537	0	0
24	3	0	0	82.4171	33.179	-27.5583	-17.2512	53.9303	64.1641	0	0	82.4171	0.940805	151	30	26.671	2.83948	0	0
25	3	1	0	56.6519	27.0627	32.4905	-29.2514	50.9997	64.7	0	0	56.6519	0.972039	140	22	34.8238	-0.116985	0	0
26	3	1	0	82.5025	32.8336	-37.2458	-19.9338	46.5793	56.5675	0	0	82.5025	0.961703	160	30	35.5409	2.99325	0	0
27	4	0	0	77.3581	31.8694	-2.96975	-26.3695	79.6523	94.5589	0	0	77.3581	0.95712	127	30	1.47091	-2.20748	0	0
28	4	0	0	64.5925	28.8649	6.6748	-28.6268	74.8347	94.4365	0	0	64.5925	0.974206	125	22	9.4206	-0.373805	0	0
29	4	0	0	76.8161	31.8203	-13.3362	-24.1794	68.0263	82.787	0	0	76.8161	0.953353	130	30	11.286	3.05221	0	0
30	4	0	0	60.1228	28.3103	16.4276	-32.2027	63.719	83.8797	0	0	60.1228	0.94267	118	22	19.807	-0.362069	0	0
31	4	0	0	78.01	32.0087	-22.5688	-25.3468	59.2493	73.476	0	0	78.01	0.956805	123	30	20.4741	-3.13378	0	0
32	4	1	0	54.9507	26.8027	26.3017	-34.3562	54.6789	71.9282	0	0	54.9507	0.961225	127	22	29.8407	-0.312331	0	0
33	4	1	0	53.562	26.351	-31.9571	-26.7231	51.1679	63.9869	0	0	53.562	0.969334	127	22	29.9013	-3.09019	0	0
34	5	0	0	67.7416	29.4699	0.364551	-35.768	71.1488	109.001	0	0	67.7416	0.980185	120	22	10.8633	-1.34238	0	0
35	5	0	0	77.2091	31.7102	-9.39876	-33.2239	68.9097	93.8532	0	0	77.2091	0.964892	118	30	10.8598	-2.30841	0	0
36	5	0	0	64.2751	29.0829	9.49485	-37.7981	65.6153	93.8397	0	0	64.2751	0.954941	109	22	17.1282	-0.827567	0	0
37	5	0	0	60.7027	28.0766	-17.8147	-33.2208	61.434	81.6375	0	0	60.7027	0.967674	100	22	17.6535	-2.66912	0	0
38	5	1	0	68.5426	30.258	20.2676	-39.8882	56.858	78.4776	0	0	68.5426	0.940786	136	30	26.7624	-0.581559	0	0
39	5	1	0	77.8168	31.6701	-27.1373	-34.1677	53.6453	70.3082	0	0	77.8168	0.974955	139	30	26.6038	-2.79725	0	0
40	6	0	0	80.8355	32.2792	-6.26417	-42.7112	62.5873	93.5728	0	0	80.8355	0.974915	124	30	18.0134	-1.80435	0	0
41	6	0	0	60.6975	28.0669	3.80058	-44.1184	61.899	93.8125	0	0	60.6975	0.968262	108	22	19.8284	-1.26889	0	0
42	6	0	0	78.5018	31.8471	-14.597	-42.3289	58.7993	83.9856	0	0	78.5018	0.972636	125	30	21.2166	-2.20092	0	0
43	6	1	0	70.3839	30.7945	14.4785	-45.5233	56.7656	82.3361	0	0	70.3839	0.932689	153	30	26.2348	-0.886989	0	0
44	6	1	0	59.6648	27.6679	-22.1931	-41.9004	54.1508	74.9552	0	0	59.6648	0.979434	133	22	26.1394	-2.44787	0	0
45	7	0	1	100.44	36.9263	-1.95232	-52.2981	54.6309	82.8258	0	0	100.44	0.925646	150	30	27.1117	-1.56552	0	0
46	7	0	1	99.7978	37.3091	7.915	-53.1138	53.1207	79.7639	0	0	99.7978	0.900951	154	30	29.6668	-1.22662	0	0
47	7	0	1	70.079	31.147	-11.0416	-51.9829	53.1179	78.9802	0	0	70.079	0.907751	135	22	28.2501	-1.89303	0	0
48	7	1	1	74.3912	31.723	17.3573	-52.8004	50.2856	73.4129	0	0	74.3912	0.928928	147	30	33.7774	-0.957085	0	0
49	7	1	1	79.8825	32.5854	-19.7861	-50.6479	50.5201	72.7753	0	0	79.8825	0.945398	145	30	31.0038	-2.17804	0	0
