# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	106.646	37.6535	7.08373	-5.86599	60.9079	0	0	0	106.646	0.945239	162	30	22.0005	1.13229	0	2.26244
1	1	1	0	77.7915	31.9594	-4.01221	-3.29733	59.4068	0	0	0	77.7915	0.95707	139	22	22.556	1.64867	0	2.25873
2	1	1	0	97.574	35.9205	17.6634	-8.76623	57.8823	0	0	0	97.574	0.950295	148	30	26.2007	0.706998	0	2.03148
3	1	1	0	108.615	38.6629	-16.0154	-1.05274	53.3837	0	0	0	108.615	0.913085	136	30	28.3014	2.07845	0	1.63644
4	1	1	0	100.508	36.5289	28.3053	-11.8917	51.7524	0	0	0	100.508	0.946539	153	30	33.5723	0.426659	0	1.96853
5	1	1	0	78.3576	32.2186	-27.9479	-1.49834	47.1886	0	0	0	78.3576	0.948587	114	22	35.3532	2.38428	0	1.62436
6	1	1	0	72.3602	30.9034	37.7434	-16.2396	46.0752	0	0	0	72.3602	0.952132	124	22	41.1239	0.234249	0	1.97712
7	1	1	0	72.6963	31.069	-39.3366	-3.73579	41.7188	0	0	0	72.6963	0.946384	97	22	43.1397	2.60511	0	1.66548
8	1	1	0	85.1861	33.2509	45.9806	-21.6289	40.9518	0	0	0	85.1861	0.968215	149	30	48.4167	0.0859456	0	2.01048
9	1	1	0	77.3126	31.9454	-47.558	-6.80019	38.068	0	0	0	77.3126	0.952014	134	30	49.1179	2.74474	0	1.71282
10	2	0	0	72.0758	31.2265	-1.2014	-11.8335	68.3379	0	0	0	72.0758	0.928863	136	30	13.9914	1.49525	0	0
11	2	0	0	73.3873	31.5344	10.11	-15.3737	67.6239	0	0	0	73.3873	0.92739	148	30	16.1662	0.699737	0	0
12	2	0	0	75.5469	32.2842	-12.0983	-8.87675	61.3498	0	0	0	75.5469	0.91085	136	30	19.5636	2.09789	0	0
13	2	0	0	71.7832	31.2009	21.2354	-18.1423	59.4648	0	0	0	71.7832	0.926611	134	30	24.7046	0.314521	0	0
14	2	0	0	64.6137	28.9576	-23.538	-8.60996	53.5637	0	0	0	64.6137	0.968297	109	22	27.3468	2.46255	0	0
15	2	0	0	63.6148	28.5974	31.3374	-21.6557	51.5542	0	0	0	63.6148	0.977496	143	22	33.8476	0.122301	0	0
16	2	0	0	77.0406	31.5987	-33.4825	-10.4935	47.5462	0	0	0	77.0406	0.969598	142	22	34.7683	2.6862	0	0
17	2	1	0	58.8626	27.8861	39.5458	-26.2386	45.4804	0	0	0	58.8626	0.951202	135	22	41.8056	-0.01085	0	0
18	2	1	0	78.4713	32.6065	-43.8605	-13.766	41.6975	0	0	0	78.4713	0.927495	146	30	43.3044	2.86035	0	0
19	3	0	0	73.6345	32.0083	2.47885	-20.3744	77.3007	84.8417	0	0	73.6345	0.903165	142	30	7.19075	0.851765	0	0
20	3	0	0	57.5319	27.1644	-7.98473	-17.4631	71.1618	79.3959	0	0	57.5319	0.97976	105	22	10.1023	2.17358	0	0
21	3	0	0	75.9496	32.0418	14.0426	-24.1157	67.8825	81.4672	0	0	75.9496	0.929609	133	30	16.3853	0.102058	0	0
22	3	0	0	70.6289	30.2692	-17.6894	-16.0329	61.7356	71.1665	0	0	70.6289	0.968701	105	30	18.2552	2.57802	0	0
23	3	0	0	73.4	31.05	23.3498	-26.7129	58.8312	73.1508	0	0	73.4	0.956716	125	30	25.6239	-0.0362213	0	0
24	3	0	0	78.9461	32.478	-27.8821	-17.8162	53.8176	63.9148	0	0	78.9461	0.940506	151	30	26.8352	2.84009	0	0
25	3	1	0	56.4618	27.0053	32.3276	-30.3045	50.5642	64.1206	0	0	56.4618	0.972896	140	22	34.879	-0.129941	0	0
26	3	1	0	80.8332	32.4363	-37.8539	-20.2375	46.7553	56.7224	0	0	80.8332	0.965469	160	30	36.0262	2.98699	0	0
27	4	0	0	77.3861	32.0709	-3.46959	-26.7669	80.1257	93.9718	0	0	77.3861	0.945477	127	30	1.55999	-2.46078	0	0
28	4	0	0	64.118	28.7995	6.39776	-29.1036	75.1346	94.271	0	0	64.118	0.971449	125	22	9.26954	-0.366135	0	0
29	4	0	0	79.8558	32.1509	-13.8838	-24.9966	68.4017	82.5076	0	0	79.8558	0.970801	130	30	11.6531	3.07388	0	0
30	4	0	0	60.2177	28.4131	16.1986	-32.7393	63.8486	83.8426	0	0	60.2177	0.93734	118	22	19.7227	-0.360351	0	0
31	4	0	0	81.2232	32.5715	-22.6933	-25.8253	59.1553	73.2113	0	0	81.2232	0.962088	123	30	20.436	-3.13962	0	0
32	4	1	0	53.0852	26.4628	26.2509	-35.2339	54.5584	71.6319	0	0	53.0852	0.952604	127	22	30.0333	-0.32005	0	0
33	4	1	0	57.1533	27.2169	-31.9998	-26.8997	51.0051	63.8108	0	0	57.1533	0.969559	128	22	29.7633	-3.10413	0	0
34	5	0	0	68.9572	29.7353	0.0614602	-36.0189	71.2355	109.307	0	0	68.9572	0.980039	120	22	10.4933	-1.34797	0	0
35	5	0	0	75.7635	31.5529	-9.85075	-33.8067	69.2948	93.7108	0	0	75.7635	0.956295	118	30	11.0457	-2.32877	0	0
36	5	0	0	65.038	29.2924	9.2474	-38.1734	65.7847	93.9456	0	0	65.038	0.952506	109	22	16.9066	-0.822364	0	0
37	5	0	0	57.236	27.1424	-18.339	-34.1284	61.9558	81.8199	0	0	57.236	0.976299	100	22	18.1171	-2.663	0	0
38	5	1	0	68.5466	30.2916	20.0896	-40.2488	56.9522	78.4869	0	0	68.5466	0.93875	136	30	26.6194	-0.574431	0	0
39	5	1	0	76.9819	31.4838	-27.507	-34.785	53.7633	70.3613	0	0	76.9819	0.975945	139	30	26.8056	-2.79919	0	0
