# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	103.07	36.9493	6.97948	-4.94706	61.0496	0	0	0	103.07	0.948705	160	30	22.0885	1.14765	0	2.18742
1	1	1	0	81.3805	32.7829	-3.91354	-2.63003	59.6085	0	0	0	81.3805	0.951559	139	22	22.5312	1.65178	0	2.16252
2	1	1	0	98.2047	36.1104	17.5192	-7.78679	57.852	0	0	0	98.2047	0.946407	148	30	26.1507	0.722915	0	1.98905
3	1	1	0	109.286	38.7472	-16.0344	-0.440446	53.669	0	0	0	109.286	0.914729	136	30	28.3178	2.08564	0	1.59826
4	1	1	0	95.292	35.4787	28.0975	-10.4457	51.6538	0	0	0	95.292	0.95133	151	30	33.5517	0.451586	0	1.92673
5	1	1	0	76.308	31.7153	-28.0347	-0.823799	47.5124	0	0	0	76.308	0.953329	114	22	35.522	2.38965	0	1.60018
6	1	1	0	75.7949	31.817	37.4864	-14.849	46.1308	0	0	0	75.7949	0.940875	124	22	40.88	0.253145	0	1.94795
7	1	1	0	72.0245	30.9162	-39.2646	-3.23912	41.8099	0	0	0	72.0245	0.94693	97	22	43.1189	2.61024	0	1.65311
8	1	1	0	85.2505	33.2411	45.9519	-20.4846	41.1192	0	0	0	85.2505	0.96952	149	30	48.2627	0.0955165	0	1.99014
9	1	1	0	77.6613	31.9529	-47.216	-6.28153	38.0071	0	0	0	77.6613	0.955858	134	30	48.887	2.74673	0	1.70306
10	2	0	0	73.4889	31.2657	-0.999194	-11.2745	68.6703	0	0	0	73.4889	0.9447	136	30	13.856	1.49193	0	0
11	2	0	0	72.5288	31.2654	10.2066	-14.6079	67.7719	0	0	0	72.5288	0.932382	148	30	16.1569	0.705754	0	0
12	2	0	0	77.4982	32.5439	-12.041	-8.43917	61.5889	0	0	0	77.4982	0.919525	136	30	19.3952	2.10951	0	0
13	2	0	0	71.7282	30.9589	21.2083	-16.8658	59.3771	0	0	0	71.7282	0.940435	134	30	24.7071	0.339232	0	0
14	2	0	0	61.891	28.2583	-23.3788	-7.87482	53.9189	0	0	0	61.891	0.97397	108	22	27.3761	2.46165	0	0
15	2	0	0	64.1142	28.7411	31.2392	-20.3671	51.7853	0	0	0	64.1142	0.975344	143	22	33.6626	0.140689	0	0
16	2	0	0	74.8355	31.1969	-33.2044	-9.68229	47.6224	0	0	0	74.8355	0.966264	142	22	34.7186	2.68185	0	0
17	2	1	0	58.9119	27.8992	39.4199	-24.9668	45.7593	0	0	0	58.9119	0.951109	135	22	41.5108	0.00290672	0	0
18	2	1	0	78.6827	32.5352	-43.4447	-13.2793	41.5392	0	0	0	78.6827	0.934074	146	30	43.0067	2.86346	0	0
19	3	0	0	72.2893	31.6806	2.93998	-19.8412	77.7961	85.608	0	0	72.2893	0.9051	142	30	7.26852	0.806364	0	0
20	3	0	0	57.3289	27.1723	-7.66191	-17.1481	71.4984	80.0003	0	0	57.3289	0.975735	105	22	9.69901	2.18267	0	0
21	3	0	0	75.4739	31.6109	14.1227	-23.3055	67.6108	81.3347	0	0	75.4739	0.949146	133	30	16.3111	0.109463	0	0
22	3	0	0	73.4068	30.8798	-17.5644	-15.6195	62.1999	71.7876	0	0	73.4068	0.967382	105	30	18.1404	2.59249	0	0
23	3	0	0	76.0662	31.5289	23.1437	-25.7123	58.9366	73.3296	0	0	76.0662	0.961578	125	30	25.2422	-0.0247584	0	0
24	3	0	0	81.1801	32.8854	-27.5212	-17.1489	53.9303	64.1641	0	0	81.1801	0.943309	151	30	26.6407	2.83901	0	0
25	3	1	0	56.8002	27.0965	32.38	-29.072	50.9997	64.7	0	0	56.8002	0.97215	140	22	34.7003	-0.115082	0	0
26	3	1	0	82.4952	32.8129	-37.2457	-19.8138	46.5793	56.5675	0	0	82.4952	0.962829	160	30	35.5483	2.99269	0	0
27	4	0	0	76.9009	31.7673	-2.9968	-26.3625	79.6523	94.5589	0	0	76.9009	0.957591	127	30	1.5642	-2.18858	0	0
28	4	0	0	64.5563	28.8364	6.71043	-28.558	74.8347	94.4365	0	0	64.5563	0.975588	125	22	9.46077	-0.375611	0	0
29	4	0	0	76.5581	31.7444	-13.3668	-24.2099	68.0263	82.787	0	0	76.5581	0.954702	130	30	11.3101	3.06393	0	0
30	4	0	0	60.0414	28.2322	16.451	-32.084	63.719	83.8797	0	0	60.0414	0.946613	118	22	19.8179	-0.360823	0	0
31	4	0	0	78.4317	32.0828	-22.5454	-25.2262	59.2493	73.476	0	0	78.4317	0.957541	123	30	20.4551	-3.13481	0	0
32	4	1	0	54.8542	26.7779	26.2511	-34.2304	54.6789	71.9282	0	0	54.8542	0.961319	127	22	29.7802	-0.312057	0	0
33	4	1	0	53.4317	26.3156	-31.915	-26.5491	51.1679	63.9869	0	0	53.4317	0.969575	127	22	29.86	-3.09262	0	0
34	5	0	0	67.4748	29.4066	0.400094	-35.6733	71.1488	109.001	0	0	67.4748	0.980529	120	22	10.875	-1.3397	0	0
35	5	0	0	76.6052	31.6254	-9.39022	-33.2011	68.9097	93.8532	0	0	76.6052	0.962491	118	30	10.9139	-2.30341	0	0
36	5	0	0	64.2874	29.0671	9.51623	-37.6959	65.6153	93.8397	0	0	64.2874	0.956166	109	22	17.1376	-0.826732	0	0
37	5	0	0	60.4716	27.995	-17.8604	-33.2064	61.434	81.6375	0	0	60.4716	0.969614	100	22	17.7369	-2.66614	0	0
38	5	1	0	68.6122	30.2674	20.2566	-39.7968	56.858	78.4776	0	0	68.6122	0.941153	136	30	26.7539	-0.582128	0	0
39	5	1	0	77.8616	31.6782	-27.148	-34.0484	53.6453	70.3082	0	0	77.8616	0.975018	139	30	26.6114	-2.79814	0	0
40	6	0	0	81.0933	32.3348	-6.23335	-42.6024	62.5873	93.5728	0	0	81.0933	0.974666	124	30	17.9982	-1.80305	0	0
41	6	0	0	60.6345	28.0444	3.83327	-44.0252	61.899	93.8125	0	0	60.6345	0.968806	108	22	19.8427	-1.26762	0	0
42	6	0	0	78.2632	31.7913	-14.6055	-42.2456	58.7993	83.9856	0	0	78.2632	0.973088	125	30	21.2372	-2.20097	0	0
43	6	1	0	70.3209	30.7683	14.4773	-45.4394	56.7656	82.3361	0	0	70.3209	0.933445	153	30	26.2432	-0.887528	0	0
44	6	1	0	59.829	27.6989	-22.2041	-41.8438	54.1508	74.9552	0	0	59.829	0.979931	133	22	26.1787	-2.44699	0	0
45	7	0	1	100.353	36.9292	-1.91872	-52.2087	54.6309	82.8258	0	0	100.353	0.924696	150	30	27.1218	-1.56445	0	0
46	7	0	1	99.3944	37.2387	7.94514	-53.0334	53.1207	79.7639	0	0	99.3944	0.900707	154	30	29.6933	-1.22602	0	0
47	7	0	1	69.7967	31.147	-10.9932	-51.9177	53.1179	78.9802	0	0	69.7967	0.904089	135	22	28.2686	-1.89117	0	0
48	7	1	1	74.3268	31.7088	17.3704	-52.7136	50.2856	73.4129	0	0	74.3268	0.92896	147	30	33.7927	-0.957093	0	0
49	7	1	1	79.6672	32.5569	-19.7429	-50.5523	50.5201	72.7753	0	0	79.6672	0.944502	145	30	30.9848	-2.17694	0	0
