# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsBuffer	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	0	0	112.748	39.1733	9.98131	15.2759	58.5345	0	0	0	112.748	0.923289	132	30	29.8102	1.29179	0	0
1	1	0	0	105.24	37.8139	-2.10452	16.5397	57.8311	0	0	0	105.24	0.924885	139	30	30.1712	1.69962	0	0
2	1	0	0	71.9943	30.6991	21.2145	11.2165	56.3779	0	0	0	71.9943	0.959969	97	22	31.3544	0.901916	0	0
3	1	0	0	84.3558	33.0958	-13.2071	14.2175	55.5086	0	0	0	84.3558	0.967787	133	22	31.4017	2.06803	0	0
4	1	0	0	77.5023	31.9366	31.1388	7.39405	51.4852	0	0	0	77.5023	0.954875	113	22	35.9731	0.615701	0	0
5	1	0	0	106.197	37.7519	-25.3722	12.616	49.0994	0	0	0	106.197	0.936367	140	30	37.5852	2.37776	0	0
6	1	0	0	100.183	36.8428	40.5657	3.62268	45.8316	0	0	0	100.183	0.927466	133	30	42.3573	0.413097	0	0
7	1	0	0	82.9425	33.5041	-36.1077	7.06495	43.9459	0	0	0	82.9425	0.928521	124	22	43.0452	2.64663	0	0
8	1	1	0	83.7402	32.8622	49.0612	-2.98173	40.9215	0	0	0	83.7402	0.974428	140	30	48.4198	0.216471	0	0
9	1	1	0	83.0213	32.8784	-44.5266	0.49875	39.6293	0	0	0	83.0213	0.965111	147	30	48.3339	2.85032	0	0
10	2	0	0	95.2067	35.7574	3.18811	6.23523	68.6153	0	0	0	95.2067	0.935717	120	30	19.6679	1.4987	0	0
11	2	0	0	99.8863	36.1978	13.123	4.4418	66.482	0	0	0	99.8863	0.957967	146	30	21.1312	1.00369	0	0
12	2	0	0	98.8224	36.1425	-6.78256	6.18336	65.2703	0	0	0	98.8224	0.950666	135	30	21.3531	1.98296	0	0
13	2	0	0	90.2328	34.315	23.4856	1.10792	59.8282	0	0	0	90.2328	0.962955	133	30	26.1045	0.588429	0	0
14	2	0	0	93.4431	34.9504	-17.9733	4.79386	57.7864	0	0	0	93.4431	0.961288	141	30	26.8365	2.39756	0	0
15	2	0	0	76.4545	31.4985	33.0058	-2.81656	52.5621	0	0	0	76.4545	0.96835	117	22	32.9728	0.326168	0	0
