# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	83.6807	33.1438	1.41591	0.683344	60.4601	0	0	0	83.6807	0.957262	141	22	24.6662	1.35752	0	1.12126
1	1	1	0	104.137	37.7047	-10.5481	1.65307	58.9908	0	0	0	104.137	0.920503	123	30	25.9678	1.83348	0	1.41535
2	1	1	0	102.988	37.3521	13.7047	-1.30609	56.7642	0	0	0	102.988	0.927608	138	30	28.2098	0.901165	0	1.66582
3	1	1	0	99.2514	36.2286	-22.5321	-0.010284	54.742	0	0	0	99.2514	0.95026	124	30	29.9817	2.24543	0	1.57125
4	1	1	0	109.36	38.5614	26.1053	-5.69493	50.5466	0	0	0	109.36	0.924191	150	30	34.7699	0.535065	0	1.78559
5	1	1	0	76.9918	31.671	-33.5634	-4.39734	49.5024	0	0	0	76.9918	0.964565	130	22	35.321	2.57272	0	1.70107
6	1	1	0	102.114	37.2838	37.3971	-10.4236	43.8196	0	0	0	102.114	0.923114	138	30	43.2045	0.30564	0	1.84263
7	1	1	0	94.2254	35.7491	-42.5766	-8.64779	44.5355	0	0	0	94.2254	0.926507	149	30	41.4918	2.77748	0	1.77118
8	1	1	0	85.2145	33.3296	46.7244	-15.5951	38.4176	0	0	0	85.2145	0.96397	147	30	51.1323	0.153715	0	1.89294
9	1	1	0	57.9537	27.4241	-50.4658	-12.8214	40.1156	0	0	0	57.9537	0.96834	126	22	47.8502	2.91816	0	1.81959
10	2	0	0	69.3921	29.9111	-4.12369	-6.48568	68.1674	0	0	0	69.3921	0.974666	129	22	16.9413	1.58961	0	0
11	2	0	0	70.2702	30.1022	6.24567	-7.61093	66.1511	0	0	0	70.2702	0.974503	142	22	18.7369	1.00462	0	0
12	2	0	0	82.823	33.5522	-15.735	-6.6823	63.5668	0	0	0	82.823	0.924527	143	30	20.5574	2.18992	0	0
13	2	0	0	76.6884	33.3506	17.9232	-10.2107	58.7283	0	0	0	76.6884	0.866427	139	30	25.4304	0.546366	0	0
14	2	0	0	67.3268	29.4852	-26.3021	-9.75584	57.0323	0	0	0	67.3268	0.97317	115	22	26.3237	2.59564	0	0
