# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	83.023	33.0259	1.5946	1.41717	60.4869	0	0	0	83.023	0.956528	141	22	24.6644	1.3622	0	0.84426
1	1	1	0	101.014	37.0045	-10.0767	2.35078	58.9631	0	0	0	101.014	0.927005	123	30	25.9086	1.82693	0	1.34161
2	1	1	0	105.35	38.0603	13.9702	-0.804464	56.8696	0	0	0	105.35	0.913902	137	30	28.0291	0.897261	0	1.62832
3	1	1	0	97.9554	35.9231	-21.8498	0.793186	54.7739	0	0	0	97.9554	0.953876	124	30	29.8121	2.23328	0	1.53452
4	1	1	0	105.484	37.5824	26.3757	-4.78366	50.4429	0	0	0	105.484	0.938482	149	30	34.8538	0.540313	0	1.75022
5	1	1	0	73.36	30.9132	-32.6578	-3.12693	49.6744	0	0	0	73.36	0.964678	128	22	35.1144	2.5499	0	1.66626
6	1	1	0	102.257	37.2516	37.3492	-9.17405	43.8396	0	0	0	102.257	0.926005	138	30	43.0466	0.319939	0	1.81166
7	1	1	0	96.2057	36.228	-41.4498	-7.39798	44.6863	0	0	0	96.2057	0.921131	149	30	40.9113	2.75791	0	1.74742
8	1	1	0	85.348	33.3196	46.784	-14.3804	38.3498	0	0	0	85.348	0.96606	147	30	50.9825	0.164168	0	1.86901
9	1	1	0	57.876	27.4454	-49.6137	-11.7023	39.9791	0	0	0	57.876	0.96554	126	22	47.3972	2.90715	0	1.80243
10	2	0	0	68.0127	29.6175	-3.51271	-5.76312	68.1726	0	0	0	68.0127	0.974326	129	22	16.9495	1.57078	0	0
11	2	0	0	71.1496	30.2737	6.58904	-7.05468	66.0818	0	0	0	71.1496	0.975557	142	22	18.6339	0.997822	0	0
12	2	0	0	79.3207	32.9815	-15.0345	-5.84772	63.4828	0	0	0	79.3207	0.91634	143	30	20.4247	2.17013	0	0
13	2	0	0	77.5916	33.2275	18.2452	-9.68636	58.7167	0	0	0	77.5916	0.883142	139	30	25.3595	0.539449	0	0
14	2	0	0	63.4671	28.6124	-25.6742	-8.44938	56.9853	0	0	0	63.4671	0.974205	115	22	26.3545	2.56972	0	0
15	2	0	0	80.3878	33.1357	29.8092	-14.8288	49.9295	0	0	0	80.3878	0.920041	142	30	34.2422	0.232321	0	0
16	2	0	0	61.5305	28.6602	-34.7498	-13.0653	50.5406	0	0	0	61.5305	0.941329	101	22	32.6927	2.84204	0	0
17	2	1	0	84.6548	33.3295	40.1128	-20.0732	42.6651	0	0	0	84.6548	0.957645	151	30	43.7055	0.0604277	0	0
18	2	1	0	80.8203	32.6593	-44.2882	-17.7883	43.8546	0	0	0	80.8203	0.952174	149	30	41.0715	3.02141	0	0
19	3	0	0	75.176	31.4291	0.335053	-14.3379	76.8394	84.4096	0	0	75.176	0.956368	142	30	9.21645	1.14008	0	0
20	3	0	0	78.4157	31.9743	-10.116	-13.7662	73.1506	82.128	0	0	78.4157	0.963853	129	30	11.1193	2.20662	0	0
21	3	0	0	76.3784	31.8192	11.402	-15.713	67.3555	79.1548	0	0	76.3784	0.947984	131	30	16.4757	0.438785	0	0
22	3	0	0	57.1186	27.3605	-19.6597	-14.5639	64.4559	76.0334	0	0	57.1186	0.958823	91	22	18.0863	2.67422	0	0
23	3	0	0	76.1626	32.0474	21.6019	-19.462	57.3477	70.7984	0	0	76.1626	0.931895	149	30	25.3244	0.128714	0	0
24	3	0	0	80.3593	32.7685	-28.406	-18.5313	56.4641	69.4922	0	0	80.3593	0.940446	141	30	25.2417	2.97517	0	0
25	3	1	0	82.6711	32.9468	31.4069	-24.5765	48.5694	61.5528	0	0	82.6711	0.957053	158	30	34.9696	-0.0533269	0	0
26	3	1	0	59.021	27.9212	-37.6044	-22.6698	48.5522	61.0848	0	0	59.021	0.951369	144	22	34.0914	3.14034	0	0
27	4	0	0	60.2696	27.8126	-5.08695	-22.1171	80.2258	96.116	0	0	60.2696	0.979098	98	22	1.68282	2.77989	0	0
