# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	82.7841	32.9163	3.10599	2.51735	60.3779	0	0	0	82.7841	0.960141	141	22	24.7888	1.33383	0	0.889718
1	1	1	0	101.764	37.0501	-8.49449	3.59194	59.0745	0	0	0	101.764	0.931589	123	30	25.8261	1.79656	0	1.17075
2	1	1	0	103.906	37.3597	15.0283	0.395922	56.562	0	0	0	103.906	0.935501	137	30	28.2426	0.891583	0	1.54446
3	1	1	0	102.756	37.0859	-20.3939	2.02203	55.1142	0	0	0	102.756	0.938858	124	30	29.489	2.21376	0	1.47197
4	1	1	0	105.705	37.3491	26.9332	-2.96089	50.3769	0	0	0	105.705	0.952236	149	30	35.0076	0.560751	0	1.6803
5	1	1	0	74.8573	31.2262	-31.6275	-1.95215	49.6639	0	0	0	74.8573	0.964732	128	22	34.9462	2.54525	0	1.63244
6	1	1	0	99.4029	36.7504	37.8359	-6.78941	44.0564	0	0	0	99.4029	0.924881	137	30	43.162	0.349733	0	1.74835
7	1	1	0	96.5241	36.3137	-40.6715	-6.10878	44.462	0	0	0	96.5241	0.919825	149	30	40.9896	2.75459	0	1.71988
8	1	1	0	85.0652	33.2931	47.3431	-11.7297	38.8159	0	0	0	85.0652	0.964391	147	30	51.0161	0.194278	0	1.81367
9	1	1	0	59.2122	27.7915	-48.8915	-10.5521	40.0162	0	0	0	59.2122	0.963379	127	22	47.4765	2.9072	0	1.78336
10	2	0	0	68.5127	29.7374	-2.33883	-4.64208	68.441	0	0	0	68.5127	0.973587	129	22	16.9408	1.54869	0	0
11	2	0	0	69.4662	29.899	7.64778	-6.07125	66.1793	0	0	0	69.4662	0.976496	142	22	18.6503	0.981781	0	0
12	2	0	0	82.588	33.4845	-13.8715	-4.88689	63.9551	0	0	0	82.588	0.925634	143	30	20.078	2.16006	0	0
13	2	0	0	79.2499	32.929	18.7795	-8.70931	58.9998	0	0	0	79.2499	0.918442	139	30	25.0512	0.539522	0	0
14	2	0	0	64.956	28.9516	-24.6219	-7.38788	57.3279	0	0	0	64.956	0.97383	115	22	26.103	2.56682	0	0
15	2	0	0	79.2245	33.1808	30.7649	-12.77	50.3057	0	0	0	79.2245	0.904263	142	30	34.6176	0.257287	0	0
16	2	0	0	60.984	28.5935	-33.9529	-11.7361	50.7732	0	0	0	60.984	0.937326	101	22	32.7535	2.83637	0	0
17	2	1	0	81.597	32.7961	41.1119	-17.6101	43.1995	0	0	0	81.597	0.953321	151	30	44.0045	0.0903089	0	0
18	2	1	0	79.4766	32.3636	-43.4096	-16.5113	44.1202	0	0	0	79.4766	0.953532	149	30	41.0106	3.01771	0	0
19	3	0	0	74.1983	31.2641	1.13926	-13.1834	77.0197	84.8404	0	0	74.1983	0.953919	142	30	9.2371	1.14058	0	0
20	3	0	0	79.9569	32.2655	-9.18944	-13.0353	73.7446	82.8236	0	0	79.9569	0.96514	129	30	10.7206	2.21942	0	0
21	3	0	0	78.4413	31.9137	11.6984	-15.0959	67.5214	79.5781	0	0	78.4413	0.96783	130	30	15.8026	0.422714	0	0
22	3	0	0	58.4055	27.6459	-18.757	-13.7693	64.8004	76.6041	0	0	58.4055	0.960287	91	22	17.8435	2.68859	0	0
23	3	0	0	80.3152	33.001	22.8314	-17.983	57.6294	70.8659	0	0	80.3152	0.926733	149	30	25.7965	0.139844	0	0
24	3	0	0	82.1443	33.0215	-27.6929	-17.4238	56.7479	69.8922	0	0	82.1443	0.946656	141	30	25.3228	2.97677	0	0
25	3	1	0	80.5207	32.4561	33.0604	-22.3972	48.8891	61.7829	0	0	80.5207	0.960558	157	30	35.783	-0.0228746	0	0
26	3	1	0	57.9899	27.6572	-36.869	-21.3633	48.768	61.3087	0	0	57.9899	0.952676	143	22	34.1564	3.13528	0	0
27	4	0	0	59.2733	27.6769	-4.146	-21.2504	79.8861	96.9881	0	0	59.2733	0.972378	98	21	1.46991	2.91629	0	0
