# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	83.4726	33.1148	3.37004	2.61313	60.5437	0	0	0	83.4726	0.956555	141	22	24.7185	1.32615	0	0.911276
1	1	1	0	101.424	37.0309	-8.28172	3.75529	59.3062	0	0	0	101.424	0.929437	123	30	25.7552	1.79255	0	1.14509
2	1	1	0	102.491	37.0595	15.1975	0.833939	56.7751	0	0	0	102.491	0.937768	137	30	28.4666	0.894627	0	1.51598
3	1	1	0	102.911	37.2243	-20.0255	2.16616	55.2664	0	0	0	102.911	0.933292	124	30	29.2741	2.20765	0	1.46305
4	1	1	0	109.497	38.1426	27.0597	-2.55006	50.6074	0	0	0	109.497	0.945782	149	30	35.1408	0.565144	0	1.66476
5	1	1	0	81.7309	32.7601	-31.5841	-1.88651	49.7553	0	0	0	81.7309	0.956985	128	22	34.9093	2.5495	0	1.63046
6	1	1	0	97.2813	36.3099	37.7685	-6.18695	44.2424	0	0	0	97.2813	0.927233	137	30	43.1451	0.35959	0	1.73317
7	1	1	0	92.465	35.6681	-40.7555	-5.49839	44.5978	0	0	0	92.465	0.91333	149	30	41.3089	2.74725	0	1.7049
8	1	1	0	85.554	33.3392	47.0815	-10.9229	38.9272	0	0	0	85.554	0.967253	147	30	50.7847	0.207178	0	1.79876
9	1	1	0	59.2398	27.7043	-48.6357	-9.4555	40.1434	0	0	0	59.2398	0.969905	129	22	47.5358	2.88826	0	1.76282
10	2	0	0	69.1028	29.8009	-2.34483	-4.70527	68.6928	0	0	0	69.1028	0.977796	129	22	16.6663	1.55446	0	0
11	2	0	0	67.89	29.5347	7.62147	-5.81707	66.4801	0	0	0	67.89	0.978024	142	22	18.6199	0.988583	0	0
12	2	0	0	85.1218	33.8964	-13.7167	-4.87181	64.2342	0	0	0	85.1218	0.930986	143	30	19.8838	2.16303	0	0
13	2	0	0	77.3034	32.7301	18.7253	-8.25268	59.1929	0	0	0	77.3034	0.906802	139	30	25.0509	0.551071	0	0
14	2	0	0	69.5246	30.0225	-24.3755	-7.84302	57.4427	0	0	0	69.5246	0.969294	115	22	25.6201	2.5854	0	0
15	2	0	0	80.0107	33.1537	30.6372	-12.4107	50.4023	0	0	0	80.0107	0.914732	142	30	34.4399	0.263149	0	0
16	2	0	0	62.4408	28.6274	-33.6729	-11.6208	50.7956	0	0	0	62.4408	0.957449	101	22	32.5498	2.83743	0	0
17	2	1	0	82.6783	32.9681	40.8363	-17.1549	43.2257	0	0	0	82.6783	0.955903	151	30	43.6573	0.0966834	0	0
18	2	1	0	79.6098	32.3458	-43.1622	-15.6743	44.1642	0	0	0	79.6098	0.95618	149	30	40.9431	3.00205	0	0
19	3	0	0	76.225	31.7599	1.60201	-13.3287	77.2737	85.1623	0	0	76.225	0.949616	142	30	9.08037	1.08756	0	0
20	3	0	0	78.9001	32.091	-8.88909	-12.9135	73.9	83.2028	0	0	78.9001	0.962766	129	30	10.528	2.20898	0	0
21	3	0	0	75.606	31.3431	12.0293	-14.7449	67.5848	79.7415	0	0	75.606	0.967125	130	30	16.0749	0.424755	0	0
22	3	0	0	55.9578	27.0405	-18.307	-13.9231	64.8545	76.5811	0	0	55.9578	0.961703	91	22	17.3671	2.69848	0	0
23	3	0	0	82.1539	33.2966	22.532	-17.5062	57.3663	70.5301	0	0	82.1539	0.931192	149	30	25.4441	0.152417	0	0
24	3	0	0	75.7694	31.7074	-27.2531	-17.4795	56.753	69.5708	0	0	75.7694	0.947069	141	30	24.9412	2.98499	0	0
25	3	1	0	81.8466	32.6845	32.7865	-22.1061	48.7265	61.4727	0	0	81.8466	0.962777	157	30	35.4113	-0.0208082	0	0
26	3	1	0	56.4893	27.2355	-36.7621	-20.8511	48.8503	61.1395	0	0	56.4893	0.956987	142	22	34.1489	3.12642	0	0
27	4	0	0	59.7791	27.6797	-3.7073	-21.297	79.723	97.1859	0	0	59.7791	0.980477	98	21	1.09255	3.0754	0	0
28	4	0	0	78.7043	31.9819	5.57386	-22.5978	74.1068	93.9451	0	0	78.7043	0.966944	130	30	8.2826	-0.148869	0	0
29	4	0	0	80.5678	32.2665	-13.7266	-21.9512	69.3106	87.6137	0	0	80.5678	0.972449	120	30	11.1247	-3.08926	0	0
30	4	0	0	79.0936	32.0948	15.3566	-24.4607	63.2066	81.8225	0	0	79.0936	0.964902	143	30	18.2377	-0.170327	0	0
31	4	0	0	65.7879	29.513	-22.0028	-24.2808	60.6214	78.0398	0	0	65.7879	0.94914	106	22	19.6031	-2.99252	0	0
32	4	1	0	81.1357	32.655	25.2373	-27.5749	53.4926	69.9852	0	0	81.1357	0.956142	160	30	28.5373	-0.219207	0	0
33	4	1	0	75.3039	31.4083	-31.1816	-26.9832	52.3786	67.9275	0	0	75.3039	0.959264	147	30	29.1109	-2.94753	0	0
34	5	0	0	77.1114	31.7168	0.0144114	-30.8579	69.3442	105.369	0	0	77.1114	0.963272	117	30	9.84679	-1.30026	0	0
35	5	0	0	78.2094	32.0968	-9.10242	-30.5414	67.5575	97.2386	0	0	78.2094	0.953994	109	30	11.2333	-2.18625	0	0
36	5	0	0	76.5222	31.4515	9.95088	-32.6102	63.5662	90.1922	0	0	76.5222	0.97211	105	30	16.8616	-0.729714	0	0
37	5	0	0	79.019	32.1889	-17.0643	-32.4782	61.134	85.1741	0	0	79.019	0.958358	111	30	18.2244	-2.48608	0	0
38	5	1	0	74.9108	31.3568	19.1109	-33.987	56.0529	77.2195	0	0	74.9108	0.957395	143	30	25.126	-0.526115	0	0
39	5	1	0	73.4154	31.1583	-26.1411	-34.1402	53.6986	73.2173	0	0	73.4154	0.950275	134	30	26.767	-2.64423	0	0
40	6	0	0	72.0935	30.7885	-4.53717	-40.387	59.5287	90.4892	0	0	72.0935	0.955719	102	30	19.1144	-1.67142	0	0
41	6	0	0	75.8054	31.4326	4.63025	-40.4396	58.9577	88.7664	0	0	75.8054	0.964158	131	30	20.401	-1.20762	0	0
42	6	0	0	70.508	30.533	-12.9699	-41.4424	56.5683	83.6785	0	0	70.508	0.950409	102	30	22.5856	-2.04697	0	0
43	6	1	0	69.3876	30.2253	14.5492	-41.4428	54.5108	79.0421	0	0	69.3876	0.954442	143	30	26.4127	-0.863307	0	0
44	6	1	0	72.2053	30.5809	-21.9261	-41.9843	52.0986	74.5153	0	0	72.2053	0.970237	137	30	28.2456	-2.32349	0	0
45	7	0	1	102.076	37.7777	-0.0871007	-50.605	50.7223	76.7448	0	0	102.076	0.8988	155	30	29.345	-1.48447	0	0
46	7	0	1	74.6301	32.6692	8.64357	-49.8699	49.99	74.6937	0	0	74.6301	0.878714	140	22	30.6446	-1.19452	0	0
47	7	0	1	93.1546	36.0346	-9.047	-51.0168	49.9596	75.1356	0	0	93.1546	0.901521	143	30	30.3367	-1.78437	0	0
48	7	1	1	56.4267	27.7841	16.5081	-48.8367	48.3383	70.6337	0	0	56.4267	0.918548	141	22	33.4699	-0.962566	0	0
49	7	1	1	82.477	33.2763	-18.4202	-50.3446	47.9374	70.52	0	0	82.477	0.935996	151	30	33.0046	-2.0701	0	0
