# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	82.7768	32.9317	2.91178	2.47057	60.1574	0	0	0	82.7768	0.959157	141	22	24.8031	1.33799	0	0.867197
1	1	1	0	101.138	36.8832	-8.64769	3.54644	58.8176	0	0	0	101.138	0.934257	123	30	25.8767	1.79833	0	1.18161
2	1	1	0	103.542	37.3359	14.8387	0.151889	56.7966	0	0	0	103.542	0.933414	137	30	28.0607	0.89057	0	1.56056
3	1	1	0	102.465	36.9837	-20.4456	2.01784	54.7739	0	0	0	102.465	0.941381	124	30	29.5261	2.21089	0	1.47243
4	1	1	0	105.41	37.3439	26.7458	-3.3897	50.6013	0	0	0	105.41	0.949843	149	30	34.7492	0.553741	0	1.69687
5	1	1	0	75.419	31.3563	-31.6148	-1.89365	49.5674	0	0	0	75.419	0.963923	128	22	34.936	2.54009	0	1.63062
6	1	1	0	99.2363	36.7074	37.7472	-7.12425	44.0665	0	0	0	99.2363	0.925491	137	30	43.085	0.344208	0	1.75734
7	1	1	0	96.0737	36.2528	-40.662	-6.06368	44.6805	0	0	0	96.0737	0.918609	149	30	40.9399	2.75067	0	1.71883
8	1	1	0	85.1747	33.3256	47.4485	-11.8373	38.5872	0	0	0	85.1747	0.96375	147	30	51.2107	0.193072	0	1.81529
9	1	1	0	58.7306	27.6685	-48.9279	-10.3984	40.0407	0	0	0	58.7306	0.964057	127	22	47.4732	2.90202	0	1.78021
10	2	0	0	68.1511	29.6696	-2.48416	-4.64454	67.8942	0	0	0	68.1511	0.97288	129	22	17.0219	1.55162	0	0
11	2	0	0	68.7453	29.7702	7.52552	-6.1201	66.0293	0	0	0	68.7453	0.974743	142	22	18.6662	0.983955	0	0
12	2	0	0	81.3668	33.2906	-14.007	-4.89812	63.5877	0	0	0	81.3668	0.922603	143	30	20.1601	2.15961	0	0
13	2	0	0	78.4797	32.929	18.6731	-9.00166	59.0263	0	0	0	78.4797	0.909517	139	30	24.9373	0.53256	0	0
14	2	0	0	66.7749	29.3348	-24.6892	-7.53831	56.8484	0	0	0	66.7749	0.975121	115	22	26.0421	2.56831	0	0
15	2	0	0	78.5508	33.1138	30.7843	-13.1109	50.1107	0	0	0	78.5508	0.900208	142	30	34.6664	0.24928	0	0
16	2	0	0	60.8269	28.6661	-34.1433	-11.7586	50.584	0	0	0	60.8269	0.930183	101	22	32.861	2.83542	0	0
17	2	1	0	82.1883	32.9261	41.3036	-17.8014	42.814	0	0	0	82.1883	0.95266	151	30	44.2829	0.0873214	0	0
18	2	1	0	79.1349	32.362	-43.6746	-16.4483	44.0212	0	0	0	79.1349	0.949529	149	30	41.1955	3.01466	0	0
19	3	0	0	73.9817	31.225	0.962325	-13.1278	76.6351	83.8775	0	0	73.9817	0.953519	142	30	9.33228	1.1546	0	0
20	3	0	0	78.1455	31.897	-9.32496	-12.9393	73.2417	82.0618	0	0	78.1455	0.965194	129	30	10.8878	2.21219	0	0
21	3	0	0	76.9282	31.6682	11.596	-15.0949	67.8462	79.7105	0	0	76.9282	0.96394	130	30	15.8334	0.427776	0	0
22	3	0	0	57.0522	27.3996	-18.7045	-13.8124	64.2565	75.576	0	0	57.0522	0.954979	91	22	17.7272	2.68279	0	0
23	3	0	0	80.0485	32.9995	22.7948	-18.1881	57.2039	70.3697	0	0	80.0485	0.923739	149	30	25.8402	0.134899	0	0
24	3	0	0	82.342	32.9076	-27.8239	-17.3828	56.4191	69.1368	0	0	82.342	0.955515	141	30	25.3769	2.9721	0	0
25	3	1	0	81.5714	32.6611	33.1795	-22.6767	48.436	61.1304	0	0	81.5714	0.960919	157	30	36.0044	-0.0281491	0	0
26	3	1	0	56.9229	27.4185	-37.2505	-21.259	48.7461	61.1701	0	0	56.9229	0.951504	143	22	34.4423	3.12985	0	0
27	4	0	0	59.7339	27.7669	-4.39073	-21.1705	80.1186	95.7365	0	0	59.7339	0.973589	98	21	1.65519	2.83927	0	0
28	4	0	0	79.3021	32.1848	4.83855	-22.4855	74.7915	93.874	0	0	79.3021	0.962041	130	30	7.69321	-0.107071	0	0
29	4	0	0	83.3621	32.7817	-14.1171	-22.1952	69.264	87.2422	0	0	83.3621	0.974801	120	30	11.319	-3.09459	0	0
30	4	0	0	84.9494	33.4443	15.1239	-24.561	63.551	82.0186	0	0	84.9494	0.954389	144	30	18.1671	-0.160184	0	0
31	4	0	0	68.426	30.0414	-22.461	-24.4111	60.4727	77.8797	0	0	68.426	0.952778	106	22	19.8416	-3.00266	0	0
32	4	1	0	82.5417	32.9403	25.4331	-27.7984	53.5117	69.8499	0	0	82.5417	0.955937	161	30	28.9024	-0.213896	0	0
33	4	1	0	76.0754	31.5972	-31.6184	-27.3668	52.0997	67.8481	0	0	76.0754	0.957542	147	30	29.3669	-2.94614	0	0
34	5	0	0	76.9227	31.7856	-0.223295	-30.8122	69.6568	105.792	0	0	76.9227	0.956761	117	30	9.50763	-1.29519	0	0
35	5	0	0	80.7356	32.4923	-9.39143	-30.9418	67.5929	97.3485	0	0	80.7356	0.960979	109	30	11.3753	-2.18771	0	0
36	5	0	0	76.8282	31.6942	9.7237	-32.3865	63.7294	90.1408	0	0	76.8282	0.961106	105	30	16.4953	-0.70768	0	0
37	5	0	0	80.7661	32.3952	-17.3896	-32.9594	60.8995	85.09	0	0	80.7661	0.967112	111	30	18.4431	-2.4824	0	0
38	5	1	0	74.2432	31.226	19.2211	-34.2059	56.0265	77.0468	0	0	74.2432	0.956828	143	30	25.3517	-0.517536	0	0
39	5	1	0	73.8436	31.2487	-26.5374	-34.4641	53.5017	73.1423	0	0	73.8436	0.950297	134	30	26.9596	-2.64684	0	0
40	6	0	0	72.9729	30.9769	-4.29265	-40.5328	59.8698	91.4032	0	0	72.9729	0.955643	102	30	18.9275	-1.64918	0	0
41	6	0	0	76.5003	31.7029	4.60564	-40.7003	58.871	88.7424	0	0	76.5003	0.956477	131	30	20.4305	-1.19931	0	0
42	6	0	0	72.4989	30.8104	-13.0442	-41.8816	56.5099	83.8848	0	0	72.4989	0.959723	102	30	22.6607	-2.03936	0	0
43	6	1	0	73.8904	31.2071	14.4925	-41.4904	54.3219	78.7059	0	0	73.8904	0.953437	144	30	26.3156	-0.853269	0	0
44	6	1	0	73.5206	30.8539	-22.2187	-42.358	51.8701	74.3611	0	0	73.5206	0.970509	137	30	28.3715	-2.32412	0	0
45	7	0	1	100.824	37.4293	-0.13777	-50.9231	50.8684	77.2507	0	0	100.824	0.904376	155	30	29.3815	-1.4797	0	0
46	7	0	1	74.0479	32.4695	8.77256	-50.2775	50.0291	74.9243	0	0	74.0479	0.882614	140	22	30.8697	-1.18615	0	0
47	7	0	1	93.9316	36.2177	-9.12204	-51.1506	50.1085	75.6349	0	0	93.9316	0.899872	143	30	30.1551	-1.78165	0	0
48	7	1	1	57.6559	28.0533	16.5901	-49.0093	48.2949	70.6558	0	0	57.6559	0.920628	141	22	33.529	-0.953753	0	0
49	7	1	1	82.8989	33.3641	-18.4981	-50.7622	47.9641	70.7721	0	0	82.8989	0.935837	151	30	33.0581	-2.06524	0	0
