# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	82.9736	33.0236	1.85678	1.53136	60.4869	0	0	0	82.9736	0.956092	141	22	24.689	1.35668	0	0.881192
1	1	1	0	101.552	37.1158	-9.87631	2.49091	58.9631	0	0	0	101.552	0.926359	123	30	25.9101	1.82386	0	1.32375
2	1	1	0	105.24	38.0199	14.2417	-0.740985	56.8696	0	0	0	105.24	0.914892	137	30	28.0785	0.891924	0	1.62278
3	1	1	0	98.6521	36.0896	-21.7155	0.817652	54.7739	0	0	0	98.6521	0.951813	124	30	29.7314	2.23495	0	1.53317
4	1	1	0	104.201	37.2154	26.5608	-4.61253	50.4429	0	0	0	104.201	0.945446	149	30	34.9333	0.540699	0	1.74275
5	1	1	0	73.6013	30.9673	-32.5521	-3.23268	49.6744	0	0	0	73.6013	0.964471	128	22	35.0048	2.55551	0	1.66978
6	1	1	0	103.021	37.4304	37.5818	-8.82262	43.8396	0	0	0	103.021	0.92403	138	30	43.2235	0.324259	0	1.80138
7	1	1	0	96.8598	36.3329	-41.4358	-7.4214	44.6863	0	0	0	96.8598	0.922046	149	30	40.9604	2.76213	0	1.74802
8	1	1	0	85.5151	33.3621	47.1534	-13.9424	38.3498	0	0	0	85.5151	0.965483	147	30	51.2777	0.16953	0	1.85829
9	1	1	0	57.9563	27.4623	-49.6952	-11.6504	39.9791	0	0	0	57.9563	0.965691	126	22	47.5816	2.90952	0	1.80108
10	2	0	0	68.044	29.6328	-3.37632	-5.58751	68.1726	0	0	0	68.044	0.973765	129	22	17.0064	1.57004	0	0
11	2	0	0	70.9005	30.246	6.78405	-6.90458	66.0818	0	0	0	70.9005	0.973921	142	22	18.6989	0.995535	0	0
12	2	0	0	79.5513	33.0451	-14.9516	-5.75237	63.4828	0	0	0	79.5513	0.915468	143	30	20.4286	2.17243	0	0
13	2	0	0	77.6766	33.2261	18.4578	-9.63681	58.7167	0	0	0	77.6766	0.884182	139	30	25.4003	0.53532	0	0
14	2	0	0	63.3314	28.5787	-25.5829	-8.53419	56.9853	0	0	0	63.3314	0.974415	115	22	26.2724	2.5769	0	0
15	2	0	0	80.4752	33.1693	30.1197	-14.5667	49.9295	0	0	0	80.4752	0.919176	142	30	34.457	0.235124	0	0
16	2	0	0	61.8746	28.7022	-34.6834	-13.1363	50.5406	0	0	0	61.8746	0.943829	101	22	32.6921	2.8481	0	0
17	2	1	0	84.9274	33.3879	40.541	-19.698	42.6651	0	0	0	84.9274	0.957371	151	30	44.0256	0.0658263	0	0
