# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	71.2801	30.4406	3.53318	0.737721	62.3073	0	0	0	71.2801	0.966658	141	20	21.4316	1.35212	0	1.36498
1	1	1	0	75.9976	32.1746	-5.54892	0.7552	62.2095	0	0	0	75.9976	0.922538	122	25	21.4028	1.77942	0	1.43554
2	1	1	0	74.2607	31.4353	12.8201	0.356822	59.0436	0	0	0	74.2607	0.94435	132	25	24.8218	0.974661	0	1.54298
3	1	1	0	80.6615	32.7067	-14.4145	0.650187	58.8158	0	0	0	80.6615	0.947548	124	25	24.7162	2.13891	0	1.52573
4	1	1	0	88.4084	34.4196	22.1425	-0.374819	53.8467	0	0	0	88.4084	0.937762	145	27	30.5508	0.705464	0	1.58773
5	1	1	0	76.3754	31.6187	-24.6339	-0.00177155	52.9051	0	0	0	76.3754	0.960012	124	22	30.9902	2.43239	0	1.57087
6	1	1	0	90.3996	35.0846	31.8524	-0.98997	47.6873	0	0	0	90.3996	0.922876	136	29	38.1485	0.527214	0	1.60187
7	1	1	0	90.0587	35.3986	-33.42	-1.20885	47.6337	0	0	0	90.0587	0.903157	149	30	37.4644	2.6105	0	1.60695
8	1	1	0	85.2933	33.2784	41.5225	-3.05225	41.9871	0	0	0	85.2933	0.967834	147	30	45.9514	0.382039	0	1.64417
9	1	1	0	61.1993	28.1081	-41.7278	-3.67382	43.013	0	0	0	61.1993	0.973403	133	22	43.8393	2.75547	0	1.65861
10	2	0	0	55.8912	26.8185	-0.534808	-7.41191	71.3311	0	0	0	55.8912	0.976526	129	21	12.7849	1.52531	0	0
11	2	0	0	61.0562	28.0398	7.45766	-7.71715	68.8394	0	0	0	61.0562	0.975865	142	22	15.1301	0.96834	0	0
12	2	0	0	64.7413	29.368	-10.0087	-7.57117	67.9669	0	0	0	64.7413	0.943283	143	29	15.4322	2.18492	0	0
13	2	0	0	63.823	29.0907	16.6846	-8.50784	61.931	0	0	0	63.823	0.94772	139	27	21.2881	0.580522	0	0
14	2	0	0	59.3071	27.6729	-18.992	-7.91491	60.9498	0	0	0	59.3071	0.973212	115	21	21.681	2.54011	0	0
15	2	0	0	71.4094	31.0194	27.1795	-9.01573	53.4189	0	0	0	71.4094	0.932608	142	30	30.4197	0.375915	0	0
16	2	0	0	60.0629	27.9107	-27.7281	-9.23066	54.2745	0	0	0	60.0629	0.968888	101	22	28.7779	2.75115	0	0
17	2	1	0	80.7088	32.4805	37.208	-10.9289	46.2761	0	0	0	80.7088	0.961358	151	30	39.4257	0.236947	0	0
18	2	1	0	79.7991	32.1603	-37.1192	-10.9378	47.5502	0	0	0	79.7991	0.969542	149	30	37.1713	2.89022	0	0
19	3	0	0	55.4729	27.0562	2.39917	-15.3888	79.6828	89.7705	0	0	55.4729	0.952262	139	27	5.94528	0.938167	0	0
20	3	0	0	56.7544	27.387	-6.352	-15.1843	76.632	88.1695	0	0	56.7544	0.950872	128	26	7.23929	2.37931	0	0
21	3	0	0	53.7045	26.5843	11.7623	-15.478	69.2652	82.4908	0	0	53.7045	0.954927	128	25	13.7111	0.350312	0	0
22	3	0	0	42.8229	23.6884	-14.4825	-15.0732	67.885	81.0101	0	0	42.8229	0.958993	90	19	14.31	2.77641	0	0
23	3	0	0	61.696	28.8027	21.5315	-15.9346	59.6544	72.892	0	0	61.696	0.934543	146	27	23.0427	0.185454	0	0
24	3	0	0	67.0343	29.8063	-22.6907	-16.3291	60.0252	73.3973	0	0	67.0343	0.948182	141	29	21.9162	2.9648	0	0
25	3	1	0	79.5278	32.1756	31.2055	-18.1003	51.4113	63.9095	0	0	79.5278	0.965328	156	30	32.3887	0.0643639	0	0
26	3	1	0	58.6	27.5256	-31.9204	-17.9581	52.3436	64.9784	0	0	58.6	0.97193	143	22	30.8846	3.06947	0	0
27	4	0	0	45.3602	24.1106	-1.76552	-22.4181	78.5799	101.367	0	0	45.3602	0.98055	97	18	2.32703	-1.85364	0	0
28	4	0	0	56.7716	27.2943	6.68387	-22.6936	73.3592	94.3845	0	0	56.7716	0.957628	128	25	8.19388	-0.311338	0	0
29	4	0	0	68.7321	29.7949	-10.8286	-22.8643	71.039	91.6649	0	0	68.7321	0.972938	119	30	10.0757	-2.87229	0	0
30	4	0	0	71.3928	30.9831	15.9119	-23.3076	64.4269	83.0471	0	0	71.3928	0.934574	141	29	17.3122	-0.181446	0	0
31	4	0	0	59.262	27.7753	-18.7403	-23.8658	63.1404	81.6133	0	0	59.262	0.965311	106	22	18.0047	-2.93563	0	0
32	4	1	0	78.8656	32.0161	25.1183	-25.0612	56.0316	72.468	0	0	78.8656	0.966854	156	30	26.684	-0.183825	0	0
33	4	1	0	69.1739	29.8758	-27.1399	-25.1503	55.4557	71.7303	0	0	69.1739	0.973899	147	28	26.4936	-2.95301	0	0
34	5	0	0	71.0416	30.4012	2.35815	-30.4452	69.3666	102.639	0	0	71.0416	0.96592	117	30	10.8339	-1.24435	0	0
35	5	0	0	65.4935	29.2928	-6.52189	-30.7745	68.0853	98.8427	0	0	65.4935	0.959146	109	28	11.8908	-2.04274	0	0
36	5	0	0	59.6894	27.8092	11.2439	-31.2294	63.9077	89.4555	0	0	59.6894	0.969911	103	25	16.5765	-0.729311	0	0
37	5	0	0	69.4856	30.1061	-14.2391	-32.1327	62.6555	87.5416	0	0	69.4856	0.963377	111	30	17.7481	-2.40298	0	0
38	5	1	0	67.8129	29.5695	19.3833	-32.1281	57.6479	78.6571	0	0	67.8129	0.974614	141	27	23.7255	-0.527584	0	0
39	5	1	0	60.1161	28.0365	-22.9143	-32.6027	56.224	76.3545	0	0	60.1161	0.961065	134	25	25.0878	-2.62373	0	0
40	6	0	0	58.1144	27.5933	-2.30962	-39.427	60.869	91.1495	0	0	58.1144	0.959147	102	26	19.2804	-1.63274	0	0
41	6	0	0	61.5722	28.7104	6.07427	-39.0877	60.029	88.6628	0	0	61.5722	0.938675	130	28	20.2255	-1.20734	0	0
42	6	0	0	51.8842	26.2314	-10.4196	-40.024	58.3648	85.4634	0	0	51.8842	0.947551	102	25	21.9135	-2.00927	0	0
43	6	1	0	65.8212	29.3782	14.8505	-39.5908	55.8317	79.7975	0	0	65.8212	0.958354	142	26	25.1311	-0.88236	0	0
44	6	1	0	68.4747	29.8243	-19.0447	-40.0237	54.4027	77.1102	0	0	68.4747	0.967387	137	30	26.7408	-2.30563	0	0
45	7	0	1	88.569	35.2439	0.0337796	-48.4796	52.8655	78.762	0	0	88.569	0.896035	155	30	28.3194	-1.53018	0	0
46	7	0	1	66.0862	30.9551	8.12891	-48.1395	51.9878	76.6888	0	0	66.0862	0.866675	140	21	29.445	-1.25142	0	0
47	7	0	1	76.9651	32.9493	-8.18944	-48.5309	52.0632	77.0256	0	0	76.9651	0.890865	143	28	29.2165	-1.81533	0	0
48	7	1	1	58.4903	28.0679	15.664	-47.4247	50.1376	72.5381	0	0	58.4903	0.932983	141	22	31.9946	-1.01871	0	0
49	7	1	1	77.9452	32.2987	-16.8674	-48.2916	49.7646	72.1345	0	0	77.9452	0.93892	151	30	32.2206	-2.08158	0	0
