# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	82.421	32.9397	3.85322	3.05694	60.5806	0	0	0	82.421	0.954572	141	22	24.4862	1.32496	0	0.900158
1	1	1	0	99.8213	36.8967	-7.64543	3.91777	59.5788	0	0	0	99.8213	0.921421	123	30	25.2266	1.79219	0	1.09725
2	1	1	0	96.5582	35.7973	15.2844	1.76253	56.597	0	0	0	96.5582	0.946885	136	30	28.402	0.911845	0	1.45599
3	1	1	0	99.3949	36.4511	-19.1377	2.60698	55.6183	0	0	0	99.3949	0.940053	124	30	28.8614	2.20201	0	1.43541
4	1	1	0	107.817	37.9473	26.6225	-1.00763	50.6744	0	0	0	107.817	0.940882	147	30	34.8258	0.600745	0	1.60863
5	1	1	0	78.3589	32.0316	-30.6239	-0.879474	50.1178	0	0	0	78.3589	0.959711	126	22	34.7255	2.53438	0	1.59951
6	1	1	0	96.9669	36.2733	37.1208	-4.46438	44.6324	0	0	0	96.9669	0.926104	137	30	42.4512	0.392275	0	1.69049
7	1	1	0	92.0818	35.6408	-39.627	-4.32514	45.0068	0	0	0	92.0818	0.910941	149	30	40.9359	2.73025	0	1.67951
8	1	1	0	85.6412	33.3092	46.3502	-8.9535	39.4301	0	0	0	85.6412	0.969982	147	30	49.8578	0.237694	0	1.76161
9	1	1	0	59.7805	27.79	-47.5789	-8.06975	40.469	0	0	0	59.7805	0.97273	129	22	47.1927	2.87081	0	1.73881
10	2	0	0	65.1359	28.9488	-1.61518	-4.28882	68.9651	0	0	0	65.1359	0.976719	129	22	16.4116	1.5409	0	0
11	2	0	0	67.2374	29.3345	7.89442	-5.33642	66.5376	0	0	0	67.2374	0.981889	142	22	18.3258	0.99358	0	0
12	2	0	0	81.3485	33.124	-12.6412	-4.5431	64.634	0	0	0	81.3485	0.931694	143	30	19.2825	2.14882	0	0
13	2	0	0	75.9117	32.2477	18.9571	-7.25535	58.9971	0	0	0	75.9117	0.917323	139	30	24.9844	0.567881	0	0
14	2	0	0	65.3173	28.9714	-23.2437	-6.53421	57.8995	0	0	0	65.3173	0.97791	115	22	25.4418	2.5514	0	0
15	2	0	0	81.1483	32.8852	30.1109	-11.1432	50.9714	0	0	0	81.1483	0.942952	142	30	33.6024	0.288176	0	0
16	2	0	0	62.3698	28.7088	-32.4458	-10.417	51.3606	0	0	0	62.3698	0.950946	101	22	32.033	2.81502	0	0
