# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	81.5778	32.5896	2.91881	2.61498	60.4576	0	0	0	81.5778	0.965216	141	22	24.2597	1.34408	0	0.840269
1	1	1	0	100.203	36.755	-8.29629	3.36005	59.3532	0	0	0	100.203	0.932093	123	30	25.0555	1.80284	0	1.18599
2	1	1	0	102.443	37.1692	14.6659	0.889978	56.7852	0	0	0	102.443	0.931801	137	30	27.858	0.905329	0	1.51019
3	1	1	0	97.9367	35.9353	-19.6844	2.05525	55.3242	0	0	0	97.9367	0.953044	124	30	28.7536	2.20986	0	1.46677
4	1	1	0	106.109	37.5575	26.5321	-2.11468	50.5703	0	0	0	106.109	0.9453	148	30	34.6759	0.576763	0	1.65033
5	1	1	0	73.3053	30.9111	-30.5721	-1.11952	50.0427	0	0	0	73.3053	0.964088	126	22	34.3846	2.52424	0	1.6074
6	1	1	0	99.2561	36.7602	37.3206	-5.59096	44.3964	0	0	0	99.2561	0.923022	137	30	42.7387	0.369447	0	1.7195
7	1	1	0	96.2945	36.3636	-39.6913	-4.39896	44.973	0	0	0	96.2945	0.91512	149	30	40.7065	2.72088	0	1.68118
8	1	1	0	84.7478	33.2095	46.8276	-10.2565	39.1478	0	0	0	84.7478	0.965634	147	30	50.5227	0.214768	0	1.78642
9	1	1	0	59.3516	27.8221	-48.1683	-8.40161	40.2752	0	0	0	59.3516	0.963526	129	22	47.3474	2.87174	0	1.74348
10	2	0	0	67.6182	29.4822	-1.99327	-4.9222	68.6967	0	0	0	67.6182	0.977584	129	22	16.1108	1.5372	0	0
11	2	0	0	67.7124	29.4469	7.64297	-5.90996	66.3209	0	0	0	67.7124	0.981295	142	22	18.2211	0.978164	0	0
12	2	0	0	79.1648	32.8244	-13.2202	-5.06664	64.3768	0	0	0	79.1648	0.923312	143	30	19.2047	2.16086	0	0
13	2	0	0	76.7473	32.4654	18.5285	-8.03758	58.9281	0	0	0	76.7473	0.915025	139	30	24.7445	0.552501	0	0
14	2	0	0	67.3339	29.4387	-23.8758	-7.17704	57.489	0	0	0	67.3339	0.976351	115	22	25.4399	2.56604	0	0
