# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	84.4107	33.3055	2.48242	1.63555	60.3341	0	0	0	84.4107	0.956259	141	22	24.6481	1.33813	0	0.988261
1	1	1	0	102.979	37.4324	-9.35904	2.98376	58.6675	0	0	0	102.979	0.923556	123	30	26.0699	1.80927	0	1.26218
2	1	1	0	105.685	37.8298	14.7524	-0.480113	56.6695	0	0	0	105.685	0.928016	137	30	28.2938	0.883396	0	1.60333
3	1	1	0	103.3	37.215	-21.3065	1.36991	54.5514	0	0	0	103.3	0.937289	124	30	29.8391	2.2228	0	1.50659
4	1	1	0	110.705	38.3975	26.9533	-4.28331	50.3583	0	0	0	110.705	0.943568	149	30	35.1514	0.539751	0	1.7284
5	1	1	0	78.9587	32.1365	-32.669	-3.10289	49.3848	0	0	0	78.9587	0.960754	128	22	35.196	2.56305	0	1.66549
6	1	1	0	100.188	36.8133	38.0172	-8.26104	43.7508	0	0	0	100.188	0.929001	137	30	43.5589	0.32933	0	1.78477
7	1	1	0	93.8522	35.7453	-41.7233	-7.11284	44.343	0	0	0	93.8522	0.923032	149	30	41.4258	2.76497	0	1.73965
8	1	1	0	85.6017	33.4043	47.3511	-13.1433	38.4095	0	0	0	85.6017	0.964025	147	30	51.3832	0.180119	0	1.84155
9	1	1	0	58.3063	27.4933	-49.5956	-11.2084	39.8986	0	0	0	58.3063	0.969326	127	22	47.7134	2.90594	0	1.79306
10	2	0	0	70.0147	30.0238	-3.23637	-5.50197	68.1261	0	0	0	70.0147	0.976042	129	22	16.8464	1.5729	0	0
11	2	0	0	71.8447	30.4416	7.02474	-6.88258	66.2217	0	0	0	71.8447	0.974251	142	22	18.5406	0.986606	0	0
