# CellID	Layer	Boundary	Stem	Area	Perimeter	CenterX	CenterY	WUS	CK	Neighbors	IsDividing	Volume	Circularity	WallNodeCount	CytNodeCount	CenterDist	CenterAngle	IsLP	ThetaLocal
# Units	-	-	-	-	um^2	um	um	um	-	-	count	-	um^3	-	count	count	um	rad	-	rad
0	1	1	0	83.7667	33.1625	1.43973	0.818717	60.4601	0	0	0	83.7667	0.957167	141	22	24.6688	1.35711	0	1.05383
1	1	1	0	103.86	37.615	-10.4806	1.80032	58.9908	0	0	0	103.86	0.922437	123	30	25.9657	1.83135	0	1.40068
2	1	1	0	103.132	37.3829	13.7311	-1.17727	56.7642	0	0	0	103.132	0.927381	138	30	28.213	0.900671	0	1.65633
3	1	1	0	99.2788	36.2235	-22.4071	0.176763	54.742	0	0	0	99.2788	0.950794	124	30	29.953	2.24144	0	1.56291
4	1	1	0	109.895	38.6506	26.1483	-5.55709	50.5466	0	0	0	109.895	0.924432	150	30	34.7968	0.534703	0	1.7802
5	1	1	0	79.2788	32.2124	-33.5457	-4.163	49.5024	0	0	0	79.2788	0.960107	130	22	35.3711	2.57029	0	1.69427
6	1	1	0	101.166	37.022	37.4272	-10.253	43.8196	0	0	0	101.166	0.927525	138	30	43.2311	0.306311	0	1.83818
7	1	1	0	93.42	35.6518	-42.5571	-8.40725	44.5355	0	0	0	93.42	0.923608	149	30	41.5239	2.77505	0	1.76584
8	1	1	0	85.1657	33.3001	46.7068	-15.3736	38.4176	0	0	0	85.1657	0.965124	147	30	51.115	0.155481	0	1.88878
9	1	1	0	57.846	27.3897	-50.3494	-12.5582	40.1156	0	0	0	57.846	0.968968	126	22	47.7785	2.91506	0	1.81523
10	2	0	0	69.1206	29.8455	-4.11452	-6.35687	68.1674	0	0	0	69.1206	0.975121	129	22	16.9353	1.58987	0	0
11	2	0	0	70.1615	30.0821	6.23254	-7.4727	66.1511	0	0	0	70.1615	0.974298	142	22	18.7254	1.00591	0	0
12	2	0	0	82.5339	33.4622	-15.6608	-6.54376	63.5668	0	0	0	82.5339	0.926263	143	30	20.5252	2.18741	0	0
13	2	0	0	76.882	33.3124	17.886	-10.0764	58.7283	0	0	0	76.882	0.870608	139	30	25.3868	0.547383	0	0
14	2	0	0	67.5929	29.5506	-26.1891	-9.57837	57.0323	0	0	0	67.5929	0.972699	115	22	26.2609	2.59229	0	0
15	2	0	0	78.0828	33.1479	29.9062	-15.5356	49.9005	0	0	0	78.0828	0.893003	142	30	34.5782	0.226153	0	0
16	2	0	0	61.4734	28.5875	-35.4824	-14.024	50.5801	0	0	0	61.4734	0.945247	101	22	33.0174	2.85716	0	0
17	2	1	0	81.5999	32.781	40.3405	-21.2721	42.5535	0	0	0	81.5999	0.954232	151	30	44.1781	0.0456698	0	0
18	2	1	0	79.6825	32.4147	-44.898	-18.6498	44.0608	0	0	0	79.6825	0.952993	149	30	41.3674	3.02921	0	0
19	3	0	0	76.905	31.8824	0.0551935	-14.859	77.0441	84.5748	0	0	76.905	0.950741	142	30	9.26621	1.1427	0	0
20	3	0	0	80.2031	32.2963	-10.5828	-14.4268	73.3837	82.5657	0	0	80.2031	0.966263	129	30	11.1652	2.22466	0	0
21	3	0	0	81.1906	32.5273	11.1537	-16.1946	67.24	78.9065	0	0	81.1906	0.964314	133	30	16.5436	0.443197	0	0
22	3	0	0	55.0054	26.759	-19.9855	-15.5305	64.7657	76.344	0	0	55.0054	0.96533	91	22	17.9565	2.6948	0	0
23	3	0	0	78.1803	32.58	21.9047	-19.6266	57.2468	70.5804	0	0	78.1803	0.925559	149	30	25.9559	0.141575	0	0
24	3	0	0	75.1601	31.6767	-28.8551	-19.1911	56.6744	69.5291	0	0	75.1601	0.941276	141	30	25.3964	2.97952	0	0
25	3	1	0	81.7025	32.8253	31.7971	-25.2323	48.4258	61.4863	0	0	81.7025	0.95286	159	30	35.6417	-0.0545481	0	0
26	3	1	0	56.4366	27.2732	-38.234	-23.3764	48.7992	61.4073	0	0	56.4366	0.953449	144	22	34.4425	-3.13906	0	0
27	4	0	0	59.6073	27.6673	-5.37553	-22.7664	79.7109	97.0193	0	0	59.6073	0.978533	98	22	1.66799	2.82288	0	0
28	4	0	0	77.4842	31.7938	4.15761	-23.7167	74.1805	92.8699	0	0	77.4842	0.963251	130	30	7.96064	-0.0537459	0	0
29	4	0	0	80.6615	32.3737	-15.4222	-23.4826	69.3236	87.7483	0	0	80.6615	0.967147	120	30	11.6323	-3.12496	0	0
30	4	0	0	78.4935	32.1964	14.5134	-25.6144	63.7924	82.2567	0	0	78.4935	0.951544	146	30	18.452	-0.126356	0	0
